Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Kaique Rocha,br BRA,DF,23-113,10.0,377.0,433.0,87.1,7154.0,2835.0,133.0,146.0,91.1,208.0,227.0,91.6,32.0,50.0,64.0,0,0.6,0.2,-0.6,4.0,22.0,0.0,0.0,28.0,Matches
Erick,br BRA,MF,26-219,9.9,368.0,425.0,86.6,6673.0,1751.0,140.0,154.0,90.9,195.0,213.0,91.5,26.0,37.0,70.3,0,0.3,0.6,-0.3,8.0,45.0,5.0,1.0,38.0,Matches
Fernandinho,br BRA,MF,39-047,8.7,414.0,512.0,80.9,7752.0,2957.0,171.0,191.0,89.5,185.0,209.0,88.5,54.0,97.0,55.7,2,1.6,1.8,0.4,25.0,69.0,13.0,3.0,79.0,Matches
Lucas Esquivel,ar ARG,DF,22-250,8.4,359.0,455.0,78.9,6288.0,1967.0,149.0,168.0,88.7,172.0,204.0,84.3,30.0,60.0,50.0,2,1.3,1.8,0.7,10.0,36.0,13.0,6.0,33.0,Matches
Bento,br BRA,GK,25-010,7.0,121.0,171.0,70.8,4251.0,3329.0,20.0,20.0,100.0,44.0,48.0,91.7,57.0,101.0,56.4,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Matches
Thiago Heleno,br BRA,DF,35-277,7.0,294.0,352.0,83.5,6895.0,2729.0,63.0,75.0,84.0,166.0,177.0,93.8,60.0,91.0,65.9,0,0.2,0.1,-0.2,4.0,20.0,2.0,0.0,11.0,Matches
Leonardo Godoy,ar ARG,DF,29-053,6.0,178.0,264.0,67.4,2871.0,1089.0,78.0,87.0,89.7,85.0,126.0,67.5,8.0,37.0,21.6,0,0.4,0.3,-0.4,1.0,9.0,3.0,2.0,17.0,Matches
Tomás Cuello,ar ARG,"FW,MF",24-107,5.6,139.0,192.0,72.4,2240.0,531.0,74.0,86.0,86.0,53.0,68.0,77.9,10.0,25.0,40.0,1,0.7,1.1,0.3,11.0,5.0,10.0,3.0,17.0,Matches
Pablo,br BRA,"FW,MF",31-363,5.0,122.0,156.0,78.2,2029.0,333.0,60.0,77.0,77.9,46.0,53.0,86.8,13.0,17.0,76.5,0,0.4,0.3,-0.4,3.0,7.0,1.0,0.0,17.0,Matches
Nikão,br BRA,"FW,MF",31-327,5.1,166.0,201.0,82.6,3217.0,738.0,75.0,83.0,90.4,54.0,62.0,87.1,34.0,48.0,70.8,0,0.3,0.4,-0.3,8.0,22.0,5.0,1.0,28.0,Matches
Christian,br BRA,"FW,MF",23-184,4.7,130.0,157.0,82.8,1985.0,474.0,74.0,83.0,89.2,41.0,50.0,82.0,12.0,16.0,75.0,0,0.4,0.5,-0.4,5.0,6.0,5.0,1.0,18.0,Matches
