Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Kaique Rocha,br BRA,DF,23-113,10.0,535.0,94.0,262.0,252.0,28.0,13.0,535.0,5.0,5.0,100.0,0.0,0.0,272.0,1355.0,811.0,2.0,5.0,0.0,6.0,1.0,312.0,3.0,Matches
Erick,br BRA,MF,26-219,9.9,545.0,24.0,107.0,354.0,89.0,22.0,545.0,9.0,6.0,66.7,2.0,22.2,294.0,1456.0,725.0,8.0,7.0,3.0,8.0,10.0,363.0,13.0,Matches
Fernandinho,br BRA,MF,39-047,8.7,569.0,9.0,72.0,362.0,142.0,9.0,568.0,16.0,6.0,37.5,7.0,43.8,347.0,1773.0,1009.0,20.0,19.0,0.0,11.0,9.0,412.0,24.0,Matches
Lucas Esquivel,ar ARG,DF,22-250,8.4,536.0,27.0,153.0,241.0,143.0,7.0,536.0,13.0,7.0,53.8,4.0,30.8,291.0,1459.0,716.0,11.0,11.0,0.0,7.0,8.0,327.0,32.0,Matches
Bento,br BRA,GK,25-010,7.0,184.0,156.0,183.0,1.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,97.0,508.0,285.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,Matches
Thiago Heleno,br BRA,DF,35-277,7.0,416.0,67.0,214.0,189.0,13.0,7.0,416.0,0.0,0.0,0.0,0.0,0.0,213.0,930.0,333.0,0.0,1.0,0.0,1.0,0.0,269.0,0.0,Matches
Leonardo Godoy,ar ARG,DF,29-053,6.0,308.0,10.0,75.0,125.0,109.0,15.0,308.0,5.0,2.0,40.0,3.0,60.0,153.0,576.0,331.0,8.0,6.0,4.0,3.0,4.0,188.0,34.0,Matches
Tomás Cuello,ar ARG,"FW,MF",24-107,5.6,273.0,4.0,39.0,105.0,137.0,19.0,273.0,29.0,18.0,62.1,10.0,34.5,167.0,1171.0,621.0,20.0,13.0,5.0,11.0,6.0,175.0,51.0,Matches
Pablo,br BRA,"FW,MF",31-363,5.0,199.0,4.0,10.0,105.0,84.0,11.0,199.0,2.0,0.0,0.0,2.0,100.0,99.0,391.0,166.0,5.0,4.0,1.0,12.0,2.0,137.0,18.0,Matches
Nikão,br BRA,"FW,MF",31-327,5.1,270.0,3.0,33.0,136.0,105.0,14.0,270.0,7.0,3.0,42.9,4.0,57.1,154.0,811.0,341.0,10.0,10.0,2.0,13.0,6.0,184.0,23.0,Matches
