Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Kaique Rocha,br BRA,DF,23-113,10.0,15.0,13,11.0,4.0,0.0,10.0,14.0,71.4,4.0,11.0,4.0,7.0,13,28.0,59.0,1.0,Matches
Erick,br BRA,MF,26-219,9.9,13.0,9,5.0,5.0,3.0,5.0,15.0,33.3,10.0,21.0,3.0,18.0,19,32.0,17.0,0.0,Matches
Fernandinho,br BRA,MF,39-047,8.7,11.0,10,6.0,5.0,0.0,5.0,7.0,71.4,2.0,3.0,0.0,3.0,5,16.0,9.0,0.0,Matches
Lucas Esquivel,ar ARG,DF,22-250,8.4,16.0,10,8.0,7.0,1.0,6.0,15.0,40.0,9.0,10.0,3.0,7.0,6,22.0,22.0,0.0,Matches
Bento,br BRA,GK,25-010,7.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
Thiago Heleno,br BRA,DF,35-277,7.0,8.0,6,4.0,4.0,0.0,3.0,6.0,50.0,3.0,11.0,6.0,5.0,7,15.0,27.0,0.0,Matches
Leonardo Godoy,ar ARG,DF,29-053,6.0,9.0,7,7.0,2.0,0.0,4.0,9.0,44.4,5.0,4.0,0.0,4.0,3,12.0,9.0,0.0,Matches
Tomás Cuello,ar ARG,"FW,MF",24-107,5.6,6.0,4,4.0,2.0,0.0,3.0,9.0,33.3,6.0,11.0,1.0,10.0,7,13.0,3.0,0.0,Matches
Pablo,br BRA,"FW,MF",31-363,5.0,6.0,5,0.0,6.0,0.0,1.0,2.0,50.0,1.0,2.0,1.0,1.0,1,7.0,3.0,0.0,Matches
Nikão,br BRA,"FW,MF",31-327,5.1,14.0,10,3.0,5.0,6.0,5.0,8.0,62.5,3.0,4.0,1.0,3.0,5,19.0,2.0,0.0,Matches
Christian,br BRA,"FW,MF",23-184,4.7,10.0,5,2.0,6.0,2.0,3.0,4.0,75.0,1.0,8.0,1.0,7.0,2,12.0,3.0,0.0,Matches
Agustín Canobbio,uy URU,"FW,MF",25-263,4.0,5.0,4,1.0,4.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,5.0,0,5.0,0.0,0.0,Matches
Gonzalo Mastriani,uy URU,FW,31-053,4.4,8.0,7,3.0,1.0,4.0,4.0,6.0,66.7,2.0,2.0,1.0,1.0,1,9.0,6.0,0.0,Matches
Julimar,br BRA,"FW,MF",23-147,4.3,9.0,6,2.0,5.0,2.0,4.0,7.0,57.1,3.0,4.0,1.0,3.0,4,13.0,7.0,0.0,Matches
Mádson,br BRA,DF,32-159,4.0,3.0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,2.0,5,8.0,14.0,0.0,Matches
Bruno Zapelli,ar ARG,"MF,FW",22-034,3.5,6.0,2,1.0,4.0,1.0,5.0,15.0,33.3,10.0,4.0,0.0,4.0,1,7.0,3.0,0.0,Matches
Mateo Gamarra,py PAR,DF,23-244,3.1,5.0,5,3.0,2.0,0.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,4,9.0,17.0,0.0,Matches
Leonardo Linck,br BRA,GK,23-109,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,Matches
Filipinho,br BRA,MF,22-246,1.7,11.0,8,3.0,5.0,3.0,5.0,9.0,55.6,4.0,3.0,0.0,3.0,4,15.0,2.0,0.0,Matches
Fernando,br BRA,DF,24-280,1.3,4.0,2,2.0,1.0,1.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0,4.0,3.0,0.0,Matches
José Vitor Silva Neves,br BRA,"MF,FW",24-049,1.2,3.0,2,0.0,3.0,0.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,0,3.0,0.0,0.0,Matches
Alex Santana,br BRA,"MF,FW",29-038,1.1,2.0,0,0.0,1.0,1.0,1.0,5.0,20.0,4.0,1.0,0.0,1.0,0,2.0,1.0,0.0,Matches
Lucas Di Yorio,ar ARG,MF,27-211,0.5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Kayke Santos,br BRA,FW,16-055,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.7,10.0,164.0,116,66.0,73.0,25.0,70.0,146.0,47.9,76.0,113.0,25.0,88.0,87,251.0,210.0,1.0,0
Opponent Total,0,0,28.5,10.0,160.0,99,76.0,71.0,13.0,69.0,140.0,49.3,71.0,85.0,37.0,48.0,86,246.0,228.0,1.0,0
