D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-04-02,20:30,Sudamericana,Group stage,Tue,Away,W,4.0,1.0,py Sportivo Ameliano,0.0,0.0,60.0,9790.0,Thiago Heleno,3-4-3,Andrés Merlos,Match Report,0
2024-04-09,21:30,Sudamericana,Group stage,Tue,Home,W,6.0,0.0,ve Deportivo Rayo Zuliano,0.0,0.0,59.0,22317.0,Thiago Heleno,4-4-2,Ivo Méndez,Match Report,0
2024-04-14,16:00,Série A,Matchweek 1,Sun,Home,W,4.0,0.0,Cuiabá,2.0,0.3,62.0,21388.0,Thiago Heleno,4-1-2-1-2◆,Jonathan Benkenstein Pinheiro,Match Report,0
2024-04-17,19:00,Série A,Matchweek 2,Wed,Away,L,0.0,2.0,Grêmio,0.2,1.1,52.0,13236.0,Thiago Heleno,4-2-3-1,Marcelo de Lima Henrique,Match Report,0
2024-04-21,16:00,Série A,Matchweek 3,Sun,Home,W,1.0,0.0,Internacional,0.8,1.6,46.0,29784.0,Thiago Heleno,4-2-3-1,Felipe Fernandes de Lima,Match Report,0
2024-04-24,19:00,Sudamericana,Group stage,Wed,Away,W,1.0,0.0,uy Danubio,0.0,0.0,58.0,0.0,Alex Santana,4-2-3-1,Kevin Ortega,Match Report,0
2024-04-28,18:30,Série A,Matchweek 4,Sun,Away,D,1.0,1.0,Juventude,1.3,1.2,45.0,5032.0,Fernandinho,4-2-3-1,Alex Gomes Stefano,Match Report,0
2024-05-05,16:00,Série A,Matchweek 5,Sun,Home,W,1.0,0.0,Vasco da Gama,2.3,0.5,56.0,31192.0,Fernandinho,4-2-3-1,Anderson Daronco,Match Report,0
2024-05-08,18:00,Sudamericana,Group stage,Wed,Away,W,5.0,1.0,ve Deportivo Rayo Zuliano,0.0,0.0,65.0,784.0,Gonzalo Mastriani,4-2-3-1,Byran Loayza,Match Report,0
2024-05-12,16:00,Série A,Matchweek 6,Sun,Away,W,2.0,0.0,Palmeiras,0.9,1.7,38.0,12108.0,Fernandinho,4-2-3-1,Braulio Machado,Match Report,0
2024-05-15,19:00,Sudamericana,Group stage,Wed,Home,L,1.0,2.0,uy Danubio,0.0,0.0,77.0,22926.0,Fernandinho,3-4-1-2,Carlos Ortega,Match Report,0
2024-05-30,19:00,Sudamericana,Group stage,Thu,Home,L,0.0,1.0,py Sportivo Ameliano,0.0,0.0,78.0,26026.0,Thiago Heleno,4-2-3-1,Leandro Rey Hilfer,Match Report,0
2024-06-02,18:30,Série A,Matchweek 7,Sun,Away,L,0.0,1.0,Fortaleza,0.7,1.3,48.0,12191.0,Thiago Heleno,4-1-4-1,João Vitor Gobi,Match Report,0
2024-06-13,20:00,Série A,Matchweek 8,Thu,Home,W,3.0,1.0,Criciúma,2.6,1.4,57.0,0.0,Thiago Heleno,4-2-3-1,Jonathan Benkenstein Pinheiro,Match Report,0
2024-06-16,16:00,Série A,Matchweek 9,Sun,Home,D,1.0,1.0,Flamengo,1.3,0.6,47.0,0.0,Thiago Heleno,4-2-3-1,Anderson Daronco,Match Report,0
2024-06-19,19:00,Série A,Matchweek 10,Wed,Away,D,1.0,1.0,Botafogo (RJ),1.4,0.5,38.0,0.0,Thiago Heleno,4-2-3-1,Ramon Abatti,Match Report,0
2024-06-23,16:00,Série A,Matchweek 11,Sun,Home,0,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-06-26,19:00,Série A,Matchweek 12,Wed,Away,0,0.0,0.0,Cruzeiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-06-30,18:30,Série A,Matchweek 13,Sun,Away,0,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-03,21:30,Série A,Matchweek 14,Wed,Home,0,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-07,18:30,Série A,Matchweek 15,Sun,Away,0,0.0,0.0,Atl Goianiense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-10,0,Série A,Matchweek 16,Wed,Home,0,0.0,0.0,Bahia,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-17,0,Série A,Matchweek 17,Wed,Away,0,0.0,0.0,Fluminense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-18,20:30,Sudamericana,Knockout round play-offs,Thu,Away,0,0.0,0.0,py Cerro Porteño,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,Leg 1 of 2
2024-07-20,0,Série A,Matchweek 18,Sat,Away,0,0.0,0.0,Red Bull Bragantino,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-24,0,Série A,Matchweek 19,Wed,Home,0,0.0,0.0,Atlético Mineiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-25,21:30,Sudamericana,Knockout round play-offs,Thu,Home,0,0.0,0.0,py Cerro Porteño,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,Leg 2 of 2
2024-07-27,0,Série A,Matchweek 20,Sat,Away,0,0.0,0.0,Cuiabá,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-03,0,Série A,Matchweek 21,Sat,Home,0,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-10,0,Série A,Matchweek 22,Sat,Away,0,0.0,0.0,Internacional,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-17,0,Série A,Matchweek 23,Sat,Home,0,0.0,0.0,Juventude,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-24,0,Série A,Matchweek 24,Sat,Away,0,0.0,0.0,Vasco da Gama,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-31,0,Série A,Matchweek 25,Sat,Home,0,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-14,0,Série A,Matchweek 26,Sat,Home,0,0.0,0.0,Fortaleza,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-21,0,Série A,Matchweek 27,Sat,Away,0,0.0,0.0,Criciúma,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-28,0,Série A,Matchweek 28,Sat,Away,0,0.0,0.0,Flamengo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-04,0,Série A,Matchweek 29,Fri,Home,0,0.0,0.0,Botafogo (RJ),0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-19,0,Série A,Matchweek 30,Sat,Away,0,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-25,0,Série A,Matchweek 31,Fri,Home,0,0.0,0.0,Cruzeiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-06,0,Série A,Matchweek 32,Wed,Home,0,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-13,0,Série A,Matchweek 33,Wed,Away,0,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-20,0,Série A,Matchweek 34,Wed,Home,0,0.0,0.0,Atl Goianiense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-23,0,Série A,Matchweek 35,Sat,Away,0,0.0,0.0,Bahia,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-30,0,Série A,Matchweek 36,Sat,Home,0,0.0,0.0,Fluminense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-12-04,0,Série A,Matchweek 37,Wed,Home,0,0.0,0.0,Red Bull Bragantino,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-12-08,0,Série A,Matchweek 38,Sun,Away,0,0.0,0.0,Atlético Mineiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
