Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Kaique Rocha,br BRA,DF,23-113,10,900.0,90.0,100.0,10.0,10,90.0,10,0,0.0,0,1.8,14.0,7.0,7.0,0.7,0.0,13.4,10.1,3.4,0.34,0.0,Matches
Erick,br BRA,MF,26-219,10,892.0,89.0,99.1,9.9,10,89.0,9,0,0.0,0,1.8,14.0,7.0,7.0,0.71,0.71,13.4,10.1,3.4,0.34,0.34,Matches
Fernandinho,br BRA,MF,39-047,9,782.0,87.0,86.9,8.7,9,87.0,8,0,0.0,0,2.0,14.0,6.0,8.0,0.92,1.68,12.7,8.7,4.1,0.47,0.99,Matches
Lucas Esquivel,ar ARG,DF,22-250,9,759.0,84.0,84.3,8.4,9,84.0,6,0,0.0,0,2.0,13.0,4.0,9.0,1.07,2.34,11.7,7.9,3.8,0.45,0.69,Matches
Bento,br BRA,GK,25-010,7,630.0,90.0,70.0,7.0,7,90.0,7,0,0.0,0,1.86,9.0,4.0,5.0,0.71,0.05,8.1,7.6,0.5,0.07,-0.9,Matches
Thiago Heleno,br BRA,DF,35-277,7,630.0,90.0,70.0,7.0,7,90.0,7,0,0.0,0,1.57,10.0,6.0,4.0,0.57,-0.43,9.0,6.7,2.3,0.33,-0.02,Matches
Leonardo Godoy,ar ARG,DF,29-053,8,536.0,67.0,59.6,6.0,7,70.0,2,1,45.0,2,2.13,9.0,4.0,5.0,0.84,0.35,8.9,5.4,3.4,0.58,0.59,Matches
Tomás Cuello,ar ARG,"FW,MF",24-107,9,504.0,56.0,56.0,5.6,7,59.0,0,2,45.0,0,2.0,10.0,3.0,7.0,1.25,1.25,8.9,3.7,5.2,0.93,1.34,Matches
Pablo,br BRA,"FW,MF",31-363,9,450.0,50.0,50.0,5.0,6,70.0,0,3,10.0,0,2.0,9.0,4.0,5.0,1.0,0.6,7.6,3.9,3.7,0.74,0.81,Matches
Nikão,br BRA,"FW,MF",31-327,7,458.0,65.0,50.9,5.1,5,80.0,1,2,30.0,0,1.71,7.0,2.0,5.0,0.98,0.58,6.9,5.7,1.2,0.24,-0.21,Matches
