Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Kaique Rocha,br BRA,DF,23-113,10.0,433.0,406.0,27.0,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,377.0,0.0,0.0,Matches
Erick,br BRA,MF,26-219,9.9,425.0,416.0,8.0,6.0,0.0,2.0,2,2.0,0.0,0.0,0.0,0.0,368.0,1.0,2.0,Matches
Fernandinho,br BRA,MF,39-047,8.7,512.0,463.0,47.0,26.0,4.0,5.0,29,2.0,19.0,6.0,10.0,0.0,414.0,2.0,5.0,Matches
Lucas Esquivel,ar ARG,DF,22-250,8.4,455.0,396.0,59.0,8.0,0.0,1.0,26,51.0,0.0,0.0,0.0,0.0,359.0,0.0,7.0,Matches
Bento,br BRA,GK,25-010,7.0,171.0,112.0,58.0,10.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,121.0,1.0,1.0,Matches
Thiago Heleno,br BRA,DF,35-277,7.0,352.0,327.0,25.0,17.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,2.0,Matches
Leonardo Godoy,ar ARG,DF,29-053,6.0,264.0,212.0,49.0,2.0,0.0,0.0,22,47.0,0.0,0.0,0.0,0.0,178.0,3.0,4.0,Matches
Tomás Cuello,ar ARG,"FW,MF",24-107,5.6,192.0,181.0,10.0,1.0,0.0,2.0,21,4.0,5.0,2.0,3.0,0.0,139.0,1.0,8.0,Matches
Pablo,br BRA,"FW,MF",31-363,5.0,156.0,142.0,13.0,1.0,1.0,1.0,1,4.0,2.0,0.0,0.0,0.0,122.0,1.0,2.0,Matches
Nikão,br BRA,"FW,MF",31-327,5.1,201.0,186.0,15.0,4.0,0.0,6.0,15,2.0,9.0,4.0,4.0,0.0,166.0,0.0,5.0,Matches
Christian,br BRA,"FW,MF",23-184,4.7,157.0,153.0,3.0,2.0,2.0,1.0,8,1.0,0.0,0.0,0.0,0.0,130.0,1.0,4.0,Matches
Agustín Canobbio,uy URU,"FW,MF",25-263,4.0,101.0,97.0,4.0,0.0,1.0,0.0,3,2.0,2.0,0.0,0.0,1.0,79.0,0.0,6.0,Matches
Gonzalo Mastriani,uy URU,FW,31-053,4.4,88.0,81.0,7.0,0.0,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,58.0,0.0,3.0,Matches
Julimar,br BRA,"FW,MF",23-147,4.3,126.0,122.0,2.0,0.0,0.0,0.0,8,1.0,1.0,0.0,0.0,0.0,94.0,2.0,4.0,Matches
Mádson,br BRA,DF,32-159,4.0,163.0,129.0,33.0,0.0,0.0,0.0,12,33.0,0.0,0.0,0.0,0.0,123.0,1.0,1.0,Matches
Bruno Zapelli,ar ARG,"MF,FW",22-034,3.5,187.0,160.0,25.0,6.0,3.0,0.0,26,0.0,16.0,7.0,4.0,0.0,136.0,2.0,5.0,Matches
Mateo Gamarra,py PAR,DF,23-244,3.1,120.0,115.0,5.0,5.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,1.0,Matches
Leonardo Linck,br BRA,GK,23-109,3.0,78.0,46.0,31.0,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.0,Matches
Filipinho,br BRA,MF,22-246,1.7,50.0,49.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,Matches
Fernando,br BRA,DF,24-280,1.3,70.0,57.0,13.0,0.0,0.0,1.0,4,13.0,0.0,0.0,0.0,0.0,56.0,0.0,2.0,Matches
José Vitor Silva Neves,br BRA,"MF,FW",24-049,1.2,77.0,77.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,Matches
Alex Santana,br BRA,"MF,FW",29-038,1.1,49.0,47.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,Matches
Lucas Di Yorio,ar ARG,MF,27-211,0.5,9.0,8.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Matches
Kayke Santos,br BRA,FW,16-055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.7,10.0,4436.0,3982.0,438.0,118.0,13.0,26.0,183,166.0,55.0,19.0,21.0,1.0,3524.0,16.0,63.0,0
Opponent Total,0,0,28.5,10.0,4560.0,4065.0,482.0,149.0,5.0,23.0,165,163.0,49.0,19.0,18.0,1.0,3635.0,13.0,96.0,0
