Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Bento,br BRA,GK,25-010,7.0,4,0,0,1,0,6.5,0.24,2.5,0.36,45,86,52.3,123,18,39.8,34.8,47,78.7,55.7,86,6,7.0,2,0.29,11.3,Matches
Leonardo Linck,br BRA,GK,23-109,3.0,3,0,0,2,0,3.0,0.29,0.0,-0.01,23,44,52.3,56,12,55.4,41.9,21,61.9,53.3,41,1,2.4,1,0.33,8.9,Matches
Squad Total,0,0,27.7,10.0,7,0,0,3,0,9.5,0.25,2.5,0.25,68,130,52.3,164,30,47.6,0.0,83,62.7,48.4,127,7,5.5,3,0.3,0.0,0
Opponent Total,0,0,28.5,10.0,14,1,1,1,1,16.5,0.32,3.5,0.35,36,96,37.5,281,57,26.3,29.8,98,22.4,28.9,154,14,9.1,5,0.5,12.2,0
