Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Álvaro Fernández,es ESP,GK,26-069,42,41,3693.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Miguel Loureiro,es ESP,DF,27-213,40,36,3294.0,36.6,3.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,1.9,1.9,1.1,2.9,42.0,127.0,34.0,0.08,0.0,0.08,0.08,0.08,0.05,0.03,0.08,0.05,0.08,Matches
Jorge Pulido,es ESP,DF,33-074,37,36,3232.0,35.9,2.0,2.0,4.0,2.0,0.0,0.0,9.0,1.0,1.7,1.7,1.1,2.8,29.0,88.0,19.0,0.06,0.06,0.11,0.06,0.11,0.05,0.03,0.08,0.05,0.08,Matches
Óscar Sielva,es ESP,MF,32-320,36,35,3036.0,33.7,2.0,3.0,5.0,2.0,0.0,0.0,11.0,1.0,1.1,1.1,3.8,4.9,16.0,106.0,22.0,0.06,0.09,0.15,0.06,0.15,0.03,0.11,0.14,0.03,0.14,Matches
Javi Martínez,es ESP,MF,24-182,38,34,2822.0,31.4,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,2.5,2.5,1.6,4.1,42.0,106.0,94.0,0.1,0.03,0.13,0.1,0.13,0.08,0.05,0.13,0.08,0.13,Matches
Ignasi Vilarrasa,es ESP,DF,24-303,40,28,2686.0,29.8,4.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1.5,1.5,2.9,4.4,43.0,99.0,104.0,0.13,0.13,0.27,0.13,0.27,0.05,0.1,0.15,0.05,0.15,Matches
Gerard Valentín,es ESP,"MF,DF",30-329,32,28,2351.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.4,2.4,2.0,4.4,120.0,56.0,122.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.17,0.09,0.17,Matches
Samuel Obeng,gh GHA,FW,27-037,38,27,2324.0,25.8,6.0,1.0,7.0,4.0,2.0,2.0,4.0,0.0,5.6,4.1,0.6,4.6,20.0,17.0,91.0,0.23,0.04,0.27,0.15,0.19,0.22,0.02,0.24,0.16,0.18,Matches
Jérémy Blasco,fr FRA,DF,25-130,30,25,2226.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,1.2,1.5,15.0,64.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches
Juanjo Nieto,es ESP,DF,29-262,34,24,2165.0,24.1,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.8,0.8,0.6,1.4,39.0,90.0,66.0,0.04,0.04,0.08,0.04,0.08,0.03,0.02,0.06,0.03,0.06,Matches
Joaquín Muñoz,es ESP,"FW,MF",25-103,35,23,2026.0,22.5,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.2,6.3,58.0,39.0,151.0,0.0,0.18,0.18,0.0,0.18,0.13,0.14,0.28,0.13,0.28,Matches
Kento Hashimoto,jp JPN,MF,30-310,31,20,1836.0,20.4,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,1.6,1.6,0.1,1.7,19.0,50.0,12.0,0.1,0.0,0.1,0.1,0.1,0.08,0.0,0.08,0.08,0.08,Matches
Hugo Vallejo,es ESP,"MF,FW",24-127,34,19,1712.0,19.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,2.5,2.5,2.3,4.8,71.0,43.0,132.0,0.11,0.16,0.26,0.11,0.26,0.13,0.12,0.25,0.13,0.25,Matches
Iván Martos,es ESP,DF,27-037,25,18,1546.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,0.1,1.1,15.0,49.0,21.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches
Iker Kortajarena,es ESP,MF,24-000,28,16,1367.0,15.2,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,2.5,2.5,1.3,3.8,22.0,61.0,42.0,0.13,0.07,0.2,0.13,0.2,0.17,0.09,0.25,0.17,0.25,Matches
Elady Zorrilla,es ESP,"FW,MF",33-344,18,15,1219.0,13.5,5.0,0.0,5.0,5.0,0.0,0.0,6.0,0.0,2.6,2.6,0.2,2.8,8.0,13.0,55.0,0.37,0.0,0.37,0.37,0.37,0.19,0.01,0.21,0.19,0.21,Matches
Javier Mier,es ESP,MF,25-138,26,11,1060.0,11.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,0.2,1.4,16.0,33.0,25.0,0.08,0.0,0.08,0.08,0.08,0.11,0.02,0.12,0.11,0.12,Matches
Ruben Pulido Peñas,es ESP,DF,23-293,7,7,519.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Enzo Lombardo,fr FRA,"MF,FW",27-066,19,4,568.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,12.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.05,0.12,Matches
Alex Balboa,gq EQG,MF,23-107,13,4,405.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.2,0.2,0.3,0.5,7.0,14.0,4.0,0.22,0.0,0.22,0.22,0.22,0.04,0.06,0.1,0.04,0.1,Matches
Aboubakary Kanté,gm GAM,"FW,MF",29-315,10,4,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,5.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches
Rafa Tresaco,es ESP,"MF,FW",23-298,16,2,287.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,13.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.12,0.01,0.12,Matches
Jovanny Bolívar,ve VEN,"FW,MF",22-188,19,1,305.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.28,0.01,0.29,0.28,0.29,Matches
Carlos Gutiérrez,es ESP,DF,32-230,7,1,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Manuel Rico,es ESP,MF,21-172,5,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches
Juan Pérez,es ESP,GK,27-342,1,1,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Iker Gil,es ESP,FW,19-104,1,1,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.68,1.18,0.5,1.18,Matches
Dani Escriche,es ESP,"FW,MF",26-089,2,0,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Diego Aznar,es ESP,"FW,MF",20-275,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ayman Arguigue,ma MAR,FW,19-172,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.6,Matches
José Ángel Carrillo,es ESP,FW,30-166,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fadia Fofana,es ESP,DF,23-123,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David García,es ESP,MF,20-280,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nacho García,es ESP,DF,22-044,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guerrero,es ESP,MF,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alin Serban,ro ROU,DF,20-282,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Patrick Soko,cm CMR,MF,26-234,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.8,42,462,3780.0,42.0,34.0,20.0,54.0,32.0,2.0,2.0,105.0,4.0,33.6,32.3,23.6,55.9,622.0,1107.0,1096.0,0.81,0.48,1.29,0.76,1.24,0.8,0.56,1.36,0.77,1.33,0
Opponent Total,0,0,27.7,42,462,3780.0,42.0,31.0,22.0,53.0,27.0,4.0,5.0,100.0,4.0,38.9,35.0,27.7,62.7,653.0,1672.0,1647.0,0.74,0.52,1.26,0.64,1.17,0.93,0.66,1.59,0.83,1.49,0
