Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Álvaro Fernández,es ESP,GK,26-069,41.0,1531,1288,1510,21,0,0,1531,0,0,0.0,0,0.0,763,4539,2832,0,0,0,0,0,583,0,Matches
Miguel Loureiro,es ESP,DF,27-213,36.6,2412,206,1077,1097,257,34,2412,34,17,50.0,16,47.1,1163,6661,3549,42,39,1,36,21,1366,34,Matches
Jorge Pulido,es ESP,DF,33-074,35.9,2039,321,1187,735,130,56,2039,12,7,58.3,5,41.7,1111,5971,3492,29,9,3,20,4,1257,19,Matches
Óscar Sielva,es ESP,MF,32-320,33.7,1837,113,430,1063,353,5,1837,15,3,20.0,11,73.3,816,3834,1718,16,19,0,24,8,926,22,Matches
Javi Martínez,es ESP,MF,24-182,31.4,1474,31,265,819,410,49,1474,76,36,47.4,34,44.7,833,4849,1980,42,37,7,72,34,957,94,Matches
Ignasi Vilarrasa,es ESP,DF,24-303,29.8,1693,86,537,680,487,34,1692,30,19,63.3,10,33.3,763,3628,1880,43,27,5,14,11,873,104,Matches
Gerard Valentín,es ESP,"MF,DF",30-329,26.1,1070,32,231,440,425,65,1070,167,72,43.1,81,48.5,599,6523,3400,120,71,37,59,26,610,122,Matches
Samuel Obeng,gh GHA,FW,27-037,25.8,540,41,62,229,253,73,538,32,11,34.4,21,65.6,299,1374,444,20,16,14,78,37,367,91,Matches
Jérémy Blasco,fr FRA,DF,25-130,24.7,1359,166,764,559,41,9,1359,8,4,50.0,4,50.0,748,3738,2392,15,3,0,13,1,859,4,Matches
Juanjo Nieto,es ESP,DF,29-262,24.1,1394,68,462,654,289,16,1394,36,18,50.0,13,36.1,664,3849,2033,39,38,4,34,10,725,66,Matches
Joaquín Muñoz,es ESP,"FW,MF",25-103,22.5,778,5,104,283,407,65,778,80,29,36.3,42,52.5,469,3407,1545,58,35,23,79,27,507,151,Matches
Kento Hashimoto,jp JPN,MF,30-310,20.4,835,39,210,522,113,19,835,17,9,52.9,8,47.1,408,2181,1061,19,14,1,24,11,462,12,Matches
Hugo Vallejo,es ESP,"MF,FW",24-127,19.0,852,15,116,368,386,48,852,84,38,45.2,38,45.2,519,4124,2059,71,51,25,43,29,591,132,Matches
Iván Martos,es ESP,DF,27-037,17.2,1050,104,475,467,113,13,1050,5,3,60.0,2,40.0,500,2304,1233,15,12,1,11,3,592,21,Matches
Iker Kortajarena,es ESP,MF,24-000,15.2,673,27,140,403,135,25,673,10,5,50.0,3,30.0,376,2008,1114,22,20,1,19,6,456,42,Matches
Elady Zorrilla,es ESP,"FW,MF",33-344,13.5,396,18,44,203,157,26,396,26,13,50.0,12,46.2,227,1086,340,8,16,2,53,23,281,55,Matches
Javier Mier,es ESP,MF,25-138,11.8,500,13,95,279,130,18,500,5,2,40.0,2,40.0,290,1633,781,16,15,1,18,8,334,25,Matches
Ruben Pulido Peñas,es ESP,DF,23-293,5.8,372,41,221,147,7,4,372,3,1,33.3,1,33.3,221,1221,757,3,3,0,4,1,242,1,Matches
Enzo Lombardo,fr FRA,"MF,FW",27-066,6.3,276,2,27,129,125,16,276,21,11,52.4,9,42.9,177,1129,440,12,13,7,29,12,199,26,Matches
Alex Balboa,gq EQG,MF,23-107,4.5,167,9,41,97,31,3,167,6,6,100.0,0,0.0,83,479,235,7,6,1,7,3,85,4,Matches
Aboubakary Kanté,gm GAM,"FW,MF",29-315,4.0,102,0,4,42,59,11,102,16,8,50.0,7,43.8,62,437,186,5,6,2,10,5,70,14,Matches
Rafa Tresaco,es ESP,"MF,FW",23-298,3.2,110,2,18,35,60,10,110,11,5,45.5,5,45.5,63,640,292,13,5,5,13,0,65,26,Matches
Jovanny Bolívar,ve VEN,"FW,MF",22-188,3.4,109,2,11,52,47,11,109,4,2,50.0,2,50.0,54,226,89,3,4,0,10,6,75,17,Matches
Carlos Gutiérrez,es ESP,DF,32-230,1.2,73,19,53,20,0,0,73,0,0,0.0,0,0.0,27,171,73,0,0,0,0,0,37,0,Matches
Manuel Rico,es ESP,MF,21-172,1.2,58,1,10,33,15,3,58,6,1,16.7,4,66.7,30,135,87,3,1,1,5,1,33,4,Matches
Juan Pérez,es ESP,GK,27-342,1.0,39,36,39,0,0,0,39,0,0,0.0,0,0.0,20,108,73,0,0,0,0,0,19,0,Matches
Iker Gil,es ESP,FW,19-104,0.6,18,0,2,7,9,5,18,0,0,0.0,0,0.0,6,18,4,0,0,0,2,0,11,1,Matches
Dani Escriche,es ESP,"FW,MF",26-089,0.9,32,0,2,18,13,2,32,6,2,33.3,4,66.7,19,117,38,1,0,0,2,3,25,7,Matches
Diego Aznar,es ESP,"FW,MF",20-275,0.3,11,1,2,6,4,3,11,0,0,0.0,0,0.0,7,52,8,0,0,0,2,0,8,1,Matches
Ayman Arguigue,ma MAR,FW,19-172,0.0,3,0,0,1,2,1,3,0,0,0.0,0,0.0,1,2,0,0,0,0,0,1,3,1,Matches
