Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Oliver Baumann,de GER,GK,33.0,34,34,3060.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,Matches
Maximilian Beier,de GER,"FW,MF",20.0,33,29,2420.0,26.9,16.0,1.0,17.0,16.0,0.0,0.0,0.0,0.0,11.4,11.4,2.4,13.8,61.0,30.0,224.0,0.6,0.04,0.63,0.6,0.63,0.43,0.09,0.51,0.43,0.51,Matches
Pavel Kadeřábek,cz CZE,"DF,FW",31.0,29,28,2412.0,26.8,3.0,4.0,7.0,3.0,0.0,0.0,7.0,0.0,2.5,2.5,4.7,7.2,38.0,88.0,153.0,0.11,0.15,0.26,0.11,0.26,0.09,0.18,0.27,0.09,0.27,Matches
Ozan Kabak,tr TUR,DF,23.0,28,28,2282.0,25.4,4.0,0.0,4.0,4.0,0.0,0.0,11.0,1.0,2.2,2.2,1.1,3.3,21.0,110.0,11.0,0.16,0.0,0.16,0.16,0.16,0.09,0.04,0.13,0.09,0.13,Matches
Grischa Prömel,de GER,MF,28.0,28,27,2139.0,23.8,4.0,5.0,9.0,4.0,0.0,0.0,10.0,1.0,3.8,3.8,2.8,6.6,35.0,96.0,60.0,0.17,0.21,0.38,0.17,0.38,0.16,0.12,0.28,0.16,0.28,Matches
Anton Stach,de GER,MF,24.0,31,26,2321.0,25.8,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,1.7,1.7,3.5,5.2,49.0,143.0,46.0,0.08,0.12,0.19,0.08,0.19,0.07,0.13,0.2,0.07,0.2,Matches
Florian Grillitsch,at AUT,"DF,MF",27.0,30,25,2295.0,25.5,1.0,6.0,7.0,1.0,0.0,0.0,8.0,0.0,1.2,1.2,1.7,2.9,32.0,152.0,22.0,0.04,0.24,0.27,0.04,0.27,0.05,0.07,0.12,0.05,0.12,Matches
Andrej Kramarić,hr CRO,"MF,FW",32.0,30,25,2199.0,24.4,15.0,6.0,21.0,10.0,5.0,5.0,4.0,0.0,11.1,7.1,7.3,14.5,71.0,119.0,175.0,0.61,0.25,0.86,0.41,0.65,0.45,0.3,0.75,0.29,0.59,Matches
Wout Weghorst,nl NED,FW,30.0,28,24,1977.0,22.0,7.0,3.0,10.0,6.0,1.0,1.0,4.0,0.0,7.2,6.4,3.5,9.9,14.0,57.0,132.0,0.32,0.14,0.46,0.27,0.41,0.33,0.16,0.49,0.29,0.45,Matches
John Brooks,us USA,DF,30.0,21,18,1539.0,17.1,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,2.6,2.6,0.1,2.7,5.0,61.0,1.0,0.12,0.0,0.12,0.12,0.12,0.15,0.01,0.16,0.15,0.16,Matches
