Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Oliver Baumann,de GER,GK,33.0,34.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Maximilian Beier,de GER,"FW,MF",20.0,26.9,16,82,39,47.6,3.05,1.45,0.2,0.41,15.4,0,0,0,11.4,11.4,0.14,4.6,4.6,Matches
Pavel Kadeřábek,cz CZE,"DF,FW",31.0,26.8,3,19,6,31.6,0.71,0.22,0.16,0.5,11.1,0,0,0,2.5,2.5,0.13,0.5,0.5,Matches
Ozan Kabak,tr TUR,DF,23.0,25.4,4,19,7,36.8,0.75,0.28,0.21,0.57,12.2,0,0,0,2.2,2.2,0.11,1.8,1.8,Matches
Grischa Prömel,de GER,MF,28.0,23.8,4,26,8,30.8,1.09,0.34,0.15,0.5,15.5,0,0,0,3.8,3.8,0.15,0.2,0.2,Matches
Anton Stach,de GER,MF,24.0,25.8,2,38,9,23.7,1.47,0.35,0.05,0.22,24.1,1,0,0,1.7,1.7,0.04,0.3,0.3,Matches
Florian Grillitsch,at AUT,"DF,MF",27.0,25.5,1,21,6,28.6,0.82,0.24,0.05,0.17,27.0,0,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
Andrej Kramarić,hr CRO,"MF,FW",32.0,24.4,15,64,29,45.3,2.62,1.19,0.16,0.34,20.1,8,5,5,11.1,7.1,0.11,3.9,2.9,Matches
Wout Weghorst,nl NED,FW,30.0,22.0,7,38,14,36.8,1.73,0.64,0.16,0.43,13.3,0,1,1,7.2,6.4,0.17,-0.2,-0.4,Matches
John Brooks,us USA,DF,30.0,17.1,2,11,4,36.4,0.64,0.23,0.18,0.5,8.0,0,0,0,2.6,2.6,0.23,-0.6,-0.6,Matches
Ihlas Bebou,tg TOG,"FW,DF",29.0,18.2,7,38,14,36.8,2.09,0.77,0.18,0.5,17.1,0,0,0,4.9,4.9,0.13,2.1,2.1,Matches
Marius Bülter,de GER,"DF,FW",30.0,15.0,1,21,6,28.6,1.4,0.4,0.05,0.17,18.0,0,0,0,1.4,1.4,0.07,-0.4,-0.4,Matches
