Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Oliver Baumann,de GER,GK,33.0,34.0,1,0,0,1,6,0,0,0,1,0,1,0,102,4,1,80.0,Matches
Maximilian Beier,de GER,"FW,MF",20.0,26.9,0,0,0,21,32,13,38,9,12,2,0,0,62,20,40,33.3,Matches
Pavel Kadeřábek,cz CZE,"DF,FW",31.0,26.8,7,0,0,17,12,1,101,23,19,0,0,0,65,62,64,49.2,Matches
Ozan Kabak,tr TUR,DF,23.0,25.4,11,1,1,31,9,0,3,46,35,0,1,0,96,68,47,59.1,Matches
Grischa Prömel,de GER,MF,28.0,23.8,10,1,1,33,29,1,10,22,18,0,0,0,127,16,23,41.0,Matches
Anton Stach,de GER,MF,24.0,25.8,4,0,0,30,41,0,54,72,42,1,0,0,209,52,27,65.8,Matches
Florian Grillitsch,at AUT,"DF,MF",27.0,25.5,8,0,0,27,24,0,17,52,28,0,0,0,171,34,31,52.3,Matches
Andrej Kramarić,hr CRO,"MF,FW",32.0,24.4,4,0,0,8,35,8,113,10,2,1,0,0,113,9,13,40.9,Matches
Wout Weghorst,nl NED,FW,30.0,22.0,4,0,0,23,34,13,4,6,6,0,0,0,47,65,75,46.4,Matches
John Brooks,us USA,DF,30.0,17.1,6,1,0,16,13,1,3,27,15,0,0,0,95,45,21,68.2,Matches
Ihlas Bebou,tg TOG,"FW,DF",29.0,18.2,3,0,0,24,21,7,35,14,12,1,0,0,60,32,45,41.6,Matches
Marius Bülter,de GER,"DF,FW",30.0,15.0,3,1,1,13,17,4,73,10,11,0,1,0,85,24,31,43.6,Matches
Kevin Vogt,de GER,DF,31.0,14.7,2,0,0,11,9,0,3,9,10,0,0,0,99,7,5,58.3,Matches
Robert Skov,dk DEN,"DF,FW",27.0,14.0,2,0,0,15,20,1,70,10,16,0,0,0,71,13,9,59.1,Matches
Umut Tohumcu,de GER,MF,18.0,11.2,5,0,0,10,24,0,6,6,12,0,0,0,62,2,10,16.7,Matches
Kevin Akpoguma,ng NGA,DF,28.0,12.2,7,0,0,15,14,0,4,18,18,0,1,0,60,25,21,54.3,Matches
Stanley N'Soki,fr FRA,DF,24.0,7.0,3,1,1,12,2,0,7,8,10,0,1,0,46,12,9,57.1,Matches
Tim Drexler,de GER,DF,18.0,6.4,1,0,0,4,5,0,0,8,9,0,0,0,24,3,14,17.6,Matches
Finn Ole Becker,de GER,MF,23.0,6.7,1,0,0,6,7,0,7,1,9,0,0,0,49,5,9,35.7,Matches
David Jurásek,cz CZE,DF,22.0,5.5,1,0,0,3,1,0,24,3,11,0,0,0,29,5,3,62.5,Matches
Attila Szalai,hu HUN,DF,25.0,3.2,1,0,0,7,0,0,5,1,1,0,0,1,11,5,5,50.0,Matches
Tom Bischof,de GER,"MF,FW",18.0,2.0,0,0,0,1,1,2,11,1,4,0,0,0,11,1,1,50.0,Matches
Angelo Stiller,de GER,MF,22.0,0.9,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,100.0,Matches
Mergim Berisha,de GER,FW,25.0,1.6,0,0,0,5,2,1,2,0,0,0,0,0,8,2,9,18.2,Matches
Dennis Geiger,de GER,MF,25.0,0.7,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,50.0,Matches
Julian Justvan,de GER,"FW,MF",25.0,0.5,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0.0,Matches
Bambasé Conté,de GER,"MF,FW",20.0,0.5,0,0,0,3,6,0,1,0,3,0,0,0,7,1,1,50.0,Matches
Max Moerstedt,de GER,"DF,FW",0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Matches
Kasim Nuhu,gh GHA,DF,28.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Diadie Samassékou,ml MLI,MF,27.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,27.7,34.0,86,5,4,339,366,52,603,357,304,5,5,1,1715,515,515,50.0,0
Opponent Total,0,0,26.4,34.0,70,5,5,392,328,52,697,279,299,4,6,1,1750,515,515,50.0,0
