Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Oliver Baumann,de GER,GK,33.0,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,0.0,0,1.35,66.0,66.0,0.0,0.0,0.0,53.6,60.8,-7.2,-0.21,0.0,Matches
Maximilian Beier,de GER,"FW,MF",20.0,33,2420.0,73.0,79.1,26.9,29,81.0,9,4,19.0,0,1.3,51.0,51.0,0.0,0.0,0.0,43.2,45.2,-2.0,-0.07,0.65,Matches
Pavel Kadeřábek,cz CZE,"DF,FW",31.0,29,2412.0,83.0,78.8,26.8,28,85.0,18,1,45.0,0,1.45,55.0,49.0,6.0,0.22,1.06,43.5,49.0,-5.5,-0.2,0.03,Matches
Ozan Kabak,tr TUR,DF,23.0,28,2282.0,82.0,74.6,25.4,28,82.0,17,0,0.0,1,1.29,46.0,52.0,-6.0,-0.24,-0.93,38.2,43.2,-5.0,-0.2,0.05,Matches
Grischa Prömel,de GER,MF,28.0,28,2139.0,76.0,69.9,23.8,27,78.0,15,1,33.0,0,1.43,45.0,44.0,1.0,0.04,0.14,40.4,38.5,2.0,0.08,0.97,Matches
Anton Stach,de GER,MF,24.0,31,2321.0,75.0,75.8,25.8,26,83.0,16,5,33.0,0,1.29,47.0,55.0,-8.0,-0.31,-1.28,38.4,47.7,-9.3,-0.36,-0.62,Matches
Florian Grillitsch,at AUT,"DF,MF",27.0,30,2295.0,77.0,75.0,25.5,25,86.0,20,5,30.0,0,1.37,50.0,53.0,-3.0,-0.12,-0.47,39.9,47.5,-7.6,-0.3,-0.35,Matches
Andrej Kramarić,hr CRO,"MF,FW",32.0,30,2199.0,73.0,71.9,24.4,25,83.0,12,5,23.0,1,1.23,52.0,44.0,8.0,0.33,1.16,39.9,41.5,-1.6,-0.07,0.51,Matches
Wout Weghorst,nl NED,FW,30.0,28,1977.0,71.0,64.6,22.0,24,79.0,12,4,20.0,1,1.57,40.0,37.0,3.0,0.14,0.39,33.5,36.5,-3.0,-0.14,0.21,Matches
John Brooks,us USA,DF,30.0,21,1539.0,73.0,50.3,17.1,18,81.0,14,3,26.0,10,1.76,36.0,32.0,4.0,0.23,0.47,28.8,31.1,-2.4,-0.14,0.14,Matches
Ihlas Bebou,tg TOG,"FW,DF",29.0,32,1636.0,51.0,53.5,18.2,16,82.0,6,16,20.0,2,1.34,36.0,37.0,-1.0,-0.06,-0.12,27.7,34.4,-6.7,-0.37,-0.33,Matches
Marius Bülter,de GER,"DF,FW",30.0,30,1351.0,45.0,44.2,15.0,15,71.0,5,15,19.0,1,1.4,27.0,30.0,-3.0,-0.2,-0.36,25.5,27.5,-1.9,-0.13,0.15,Matches
Kevin Vogt,de GER,DF,31.0,16,1319.0,82.0,43.1,14.7,14,88.0,13,2,42.0,0,1.5,32.0,27.0,5.0,0.34,0.6,25.9,24.8,1.1,0.07,0.5,Matches
Robert Skov,dk DEN,"DF,FW",27.0,25,1260.0,50.0,41.2,14.0,14,70.0,2,11,26.0,6,1.28,29.0,32.0,-3.0,-0.21,-0.36,22.6,24.2,-1.6,-0.11,0.17,Matches
Umut Tohumcu,de GER,MF,18.0,20,1011.0,51.0,33.0,11.2,12,67.0,2,8,26.0,6,1.4,22.0,17.0,5.0,0.45,0.66,18.0,17.2,0.8,0.07,0.42,Matches
Kevin Akpoguma,ng NGA,DF,28.0,17,1097.0,65.0,35.8,12.2,11,86.0,9,6,26.0,11,1.35,26.0,21.0,5.0,0.41,0.64,20.2,20.1,0.1,0.01,0.34,Matches
Stanley N'Soki,fr FRA,DF,24.0,11,631.0,57.0,20.6,7.0,7,78.0,4,4,21.0,3,0.82,7.0,14.0,-7.0,-1.0,-1.26,9.8,13.2,-3.4,-0.49,-0.35,Matches
Tim Drexler,de GER,DF,18.0,8,573.0,72.0,18.7,6.4,6,85.0,5,2,32.0,3,1.13,12.0,14.0,-2.0,-0.31,-0.39,8.0,14.2,-6.2,-0.97,-0.93,Matches
Finn Ole Becker,de GER,MF,23.0,22,606.0,28.0,19.8,6.7,5,70.0,0,17,15.0,10,1.5,14.0,18.0,-4.0,-0.59,-0.74,9.1,13.3,-4.3,-0.64,-0.53,Matches
David Jurásek,cz CZE,DF,22.0,13,496.0,38.0,16.2,5.5,4,75.0,2,9,22.0,3,1.31,13.0,8.0,5.0,0.91,1.08,6.9,11.8,-5.0,-0.9,-0.82,Matches
Attila Szalai,hu HUN,DF,25.0,4,288.0,72.0,9.4,3.2,4,72.0,2,0,0.0,14,1.5,7.0,7.0,0.0,0.0,0.0,5.0,6.4,-1.4,-0.42,-0.23,Matches
