Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Oliver Baumann,de GER,GK,33.0,34.0,6,0.18,3,3,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
Maximilian Beier,de GER,"FW,MF",20.0,26.9,76,2.83,47,0,11,7,11,0,10,0.37,2,0,3,3,2,0,Matches
Pavel Kadeřábek,cz CZE,"DF,FW",31.0,26.8,61,2.28,55,2,0,3,1,0,5,0.19,5,0,0,0,0,0,Matches
Ozan Kabak,tr TUR,DF,23.0,25.4,22,0.87,15,0,3,3,1,0,2,0.08,1,0,1,0,0,0,Matches
Grischa Prömel,de GER,MF,28.0,23.8,44,1.85,33,0,2,4,3,2,8,0.34,7,0,0,1,0,0,Matches
Anton Stach,de GER,MF,24.0,25.8,61,2.37,43,8,1,4,2,3,7,0.27,3,2,0,0,1,1,Matches
Florian Grillitsch,at AUT,"DF,MF",27.0,25.5,62,2.43,53,0,2,5,0,2,10,0.39,9,0,0,1,0,0,Matches
Andrej Kramarić,hr CRO,"MF,FW",32.0,24.4,135,5.53,81,39,7,3,4,1,16,0.65,12,1,2,0,1,0,Matches
Wout Weghorst,nl NED,FW,30.0,22.0,71,3.23,64,0,0,2,5,0,5,0.23,5,0,0,0,0,0,Matches
John Brooks,us USA,DF,30.0,17.1,9,0.53,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ihlas Bebou,tg TOG,"FW,DF",29.0,18.2,48,2.64,31,0,7,7,2,1,14,0.77,6,0,5,1,1,1,Matches
Marius Bülter,de GER,"DF,FW",30.0,15.0,49,3.26,39,1,2,4,2,1,6,0.4,6,0,0,0,0,0,Matches
Kevin Vogt,de GER,DF,31.0,14.7,23,1.57,23,0,0,0,0,0,4,0.27,4,0,0,0,0,0,Matches
Robert Skov,dk DEN,"DF,FW",27.0,14.0,45,3.21,31,9,0,2,3,0,7,0.5,6,0,0,0,1,0,Matches
Umut Tohumcu,de GER,MF,18.0,11.2,24,2.14,20,0,0,0,2,2,2,0.18,2,0,0,0,0,0,Matches
Kevin Akpoguma,ng NGA,DF,28.0,12.2,16,1.31,13,0,2,0,1,0,3,0.25,3,0,0,0,0,0,Matches
Stanley N'Soki,fr FRA,DF,24.0,7.0,4,0.57,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tim Drexler,de GER,DF,18.0,6.4,5,0.79,5,0,0,0,0,0,3,0.47,3,0,0,0,0,0,Matches
Finn Ole Becker,de GER,MF,23.0,6.7,17,2.52,15,0,0,1,1,0,2,0.3,1,0,0,1,0,0,Matches
David Jurásek,cz CZE,DF,22.0,5.5,11,2.0,8,2,0,1,0,0,3,0.54,1,1,0,1,0,0,Matches
Attila Szalai,hu HUN,DF,25.0,3.2,6,1.87,5,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Tom Bischof,de GER,"MF,FW",18.0,2.0,7,3.48,4,2,0,1,0,0,2,0.99,2,0,0,0,0,0,Matches
Angelo Stiller,de GER,MF,22.0,0.9,5,5.42,3,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mergim Berisha,de GER,FW,25.0,1.6,4,2.48,2,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Dennis Geiger,de GER,MF,25.0,0.7,1,1.41,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Julian Justvan,de GER,"FW,MF",25.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bambasé Conté,de GER,"MF,FW",20.0,0.5,1,1.87,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Max Moerstedt,de GER,"DF,FW",0.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kasim Nuhu,gh GHA,DF,28.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diadie Samassékou,ml MLI,MF,27.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,27.7,34.0,813,23.91,608,68,38,48,38,13,110,3.24,78,5,11,8,6,2,0
Opponent Total,0,0,26.4,34.0,995,29.26,715,97,63,70,41,9,116,3.41,87,5,6,10,6,2,0
