Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Filip Jørgensen,dk DEN,GK,21.0,36.0,63,6,1,9,1,59.8,0.27,-2.2,-0.06,144,360,40.0,1055,178,24.5,29.7,245,41.6,37.8,650,34,5.2,36,1.0,13.4,Matches
Pepe Reina,es ESP,GK,40.0,2.0,2,0,0,0,0,1.9,0.21,-0.1,-0.05,6,18,33.3,58,12,24.1,30.2,11,36.4,38.8,38,1,2.6,0,0.0,5.3,Matches
Squad Total,0,0,27.9,38.0,65,6,1,9,1,61.7,0.27,-2.3,-0.06,150,378,39.7,1015,190,26.8,30.2,354,29.9,29.8,688,35,5.1,36,0.95,5.3,0
Opponent Total,0,0,27.1,38.0,65,5,0,8,1,61.0,0.33,-3.0,-0.08,195,551,35.4,1005,136,41.0,36.2,246,56.5,44.0,478,27,5.6,52,1.37,15.2,0
