Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Filip Jørgensen,dk DEN,GK,21.0,36.0,1052,1303,80.7,26376,18619,240,241,99.6,570,572,99.7,238,482,49.4,0,0.0,0.0,0.0,0,13,0,0,0,Matches
Alex Baena,es ESP,"MF,FW",22.0,28.7,893,1255,71.2,16899,5861,394,460,85.7,351,467,75.2,129,244,52.9,14,9.2,9.5,4.8,83,95,59,15,165,Matches
Alexander Sørloth,no NOR,FW,27.0,27.7,357,476,75.0,4827,666,228,271,84.1,107,142,75.4,11,20,55.0,6,4.4,3.0,1.6,34,19,15,1,40,Matches
Daniel Parejo,es ESP,MF,34.0,28.7,1624,1847,87.9,30326,10494,658,708,92.9,741,786,94.3,200,282,70.9,5,3.0,4.0,2.0,34,177,28,5,210,Matches
Gerard Moreno,es ESP,FW,31.0,24.6,779,1001,77.8,12813,3399,422,491,85.9,275,335,82.1,70,106,66.0,6,5.3,4.6,0.7,53,82,43,6,155,Matches
Raúl Albiol,es ESP,DF,37.0,22.6,1095,1272,86.1,22569,8497,295,325,90.8,663,714,92.9,130,206,63.1,1,0.8,0.6,0.2,3,64,1,0,62,Matches
Jorge Cuenca,es ESP,DF,23.0,21.8,957,1150,83.2,17344,6301,367,388,94.6,515,579,88.9,65,154,42.2,1,0.2,0.8,0.8,6,62,10,6,78,Matches
Santi Comesaña,es ESP,MF,26.0,18.4,752,868,86.6,12845,3509,358,396,90.4,319,360,88.6,58,78,74.4,0,2.0,1.3,-2.0,12,80,8,0,92,Matches
Ilias Akhomach,ma MAR,"MF,FW",19.0,16.8,372,481,77.3,5109,1318,239,275,86.9,101,133,75.9,14,28,50.0,2,2.6,2.5,-0.6,21,20,24,6,45,Matches
Alberto Moreno,es ESP,DF,31.0,16.5,586,733,79.9,10373,3766,272,307,88.6,246,291,84.5,60,104,57.7,2,1.6,1.8,0.4,16,35,23,9,55,Matches
Kiko Femenía,es ESP,DF,32.0,17.6,939,1121,83.8,15374,5968,468,497,94.2,403,467,86.3,58,120,48.3,0,0.6,0.7,-0.6,7,84,6,3,100,Matches
Étienne Capoue,fr FRA,MF,35.0,16.2,699,813,86.0,11506,3135,361,392,92.1,274,314,87.3,53,76,69.7,1,0.6,1.0,0.4,9,73,11,1,80,Matches
Yerson Mosquera,co COL,DF,22.0,13.7,628,734,85.6,11494,3926,225,246,91.5,350,373,93.8,45,89,50.6,1,0.3,0.5,0.7,5,32,3,2,36,Matches
Alfonso Pedraza,es ESP,DF,27.0,12.4,459,598,76.8,7479,2335,251,278,90.3,177,221,80.1,27,60,45.0,3,3.6,2.3,-0.6,20,17,24,14,31,Matches
Aïssa Mandi,dz ALG,DF,31.0,12.4,671,734,91.4,13380,5393,235,257,91.4,343,355,96.6,88,108,81.5,0,0.7,0.4,-0.7,2,57,4,0,55,Matches
Juan Foyth,ar ARG,DF,25.0,11.8,565,690,81.9,9309,3470,290,320,90.6,226,270,83.7,40,66,60.6,1,0.9,0.9,0.1,5,50,7,2,51,Matches
Francis Coquelin,fr FRA,MF,32.0,10.1,379,431,87.9,6421,1616,173,188,92.0,169,184,91.8,30,41,73.2,0,0.1,0.6,-0.1,1,37,7,1,47,Matches
Adrià Altimira,es ESP,"DF,MF",22.0,8.6,389,465,83.7,6578,2133,180,208,86.5,170,193,88.1,31,42,73.8,0,0.1,0.2,-0.1,2,25,5,2,29,Matches
Gonçalo Guedes,pt POR,"FW,MF",26.0,10.6,255,333,76.6,4075,1057,136,159,85.5,98,121,81.0,16,28,57.1,2,1.5,1.1,0.5,19,19,23,8,50,Matches
Eric Bailly,ci CIV,DF,29.0,9.3,337,385,87.5,6283,2551,112,123,91.1,191,210,91.0,29,41,70.7,0,0.0,0.0,0.0,0,12,1,0,18,Matches
José Luis Morales,es ESP,"FW,MF",36.0,11.6,154,214,72.0,2424,530,93,111,83.8,47,69,68.1,12,17,70.6,0,0.6,0.8,-0.6,4,10,3,1,17,Matches
Yeremi Pino,es ESP,"MF,FW",20.0,5.3,137,171,80.1,2032,432,81,95,85.3,42,48,87.5,11,17,64.7,0,0.2,0.5,-0.2,5,3,6,1,10,Matches
Ramón Terrats,es ESP,"MF,DF",22.0,8.7,375,462,81.2,6134,1666,191,213,89.7,160,179,89.4,21,46,45.7,2,1.6,1.2,0.4,8,28,6,2,38,Matches
Bertrand Traoré,bf BFA,MF,27.0,6.3,167,213,78.4,2751,847,88,108,81.5,55,68,80.9,17,26,65.4,0,0.4,0.7,-0.4,5,13,12,2,30,Matches
Matteo Gabbia,it ITA,DF,23.0,5.3,267,299,89.3,5210,1745,93,102,91.2,144,151,95.4,29,42,69.0,0,0.1,0.1,-0.1,1,15,1,0,9,Matches
Manu Trigueros,es ESP,MF,31.0,3.4,141,168,83.9,2245,550,68,76,89.5,56,62,90.3,11,15,73.3,0,0.2,0.2,-0.2,5,16,4,0,20,Matches
Ben Brereton,cl CHI,"FW,MF",24.0,3.0,55,74,74.3,869,208,27,37,73.0,23,27,85.2,3,4,75.0,0,0.3,0.2,-0.3,2,3,2,0,14,Matches
Carlos Romero,es ESP,DF,21.0,2.9,113,164,68.9,1883,736,60,74,81.1,45,62,72.6,7,19,36.8,0,0.0,0.2,0.0,0,5,1,0,6,Matches
Pepe Reina,es ESP,GK,40.0,2.0,57,69,82.6,1467,1057,11,11,100.0,32,32,100.0,14,26,53.8,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Denis Suárez,es ESP,"MF,FW",29.0,1.5,79,94,84.0,1324,518,38,43,88.4,34,38,89.5,5,8,62.5,0,0.3,0.6,-0.3,3,11,2,1,13,Matches
Stefan Lekovic,rs SRB,DF,19.0,0.3,12,14,85.7,210,29,7,8,87.5,3,4,75.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Pascu,es ESP,FW,20.0,0.2,4,5,80.0,77,31,1,1,100.0,1,1,100.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Squad Total,0,0,27.9,38.0,15349,18637,82.4,278006,102363,6662,7409,89.9,6931,7828,88.5,1525,2599,58.7,47,40.5,40.4,6.5,365,1160,339,88,1558,0
Opponent Total,0,0,27.1,38.0,15642,19145,81.7,275471,95593,7263,8043,90.3,6475,7386,87.7,1534,2794,54.9,48,40.6,44.6,7.4,408,1214,392,125,1655,0
