D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-02-10,15:00,Premier League,Matchweek 24,Sat,Away,W,2,0,Wolves,1.9,1.0,29.0,30731,Christian Nørgaard,3-5-2,Simon Hooper,Match Report,0
2024-02-17,12:30,Premier League,Matchweek 25,Sat,Home,L,1,4,Liverpool,1.6,2.8,38.0,17193,Christian Nørgaard,3-5-2,Michael Oliver,Match Report,0
2024-02-20,19:30,Premier League,Matchweek 18,Tue,Away,L,0,1,Manchester City,0.4,2.3,30.0,52247,Christian Nørgaard,3-5-2,Darren England,Match Report,0
2024-02-26,20:00,Premier League,Matchweek 26,Mon,Away,L,2,4,West Ham,0.9,1.7,59.0,62450,Christian Nørgaard,3-5-2,Simon Hooper,Match Report,0
2024-03-02,15:00,Premier League,Matchweek 27,Sat,Home,D,2,2,Chelsea,1.8,1.8,33.0,17140,Christian Nørgaard,3-5-2,Jarred Gillett,Match Report,0
2024-03-09,17:30,Premier League,Matchweek 28,Sat,Away,L,1,2,Arsenal,1.0,1.3,29.0,60331,Christian Nørgaard,3-5-2,Robert Jones,Match Report,0
2024-03-16,15:00,Premier League,Matchweek 29,Sat,Away,L,1,2,Burnley,1.1,2.8,40.0,20431,Ivan Toney,3-5-2,Darren Bond,Match Report,0
2024-03-30,20:00,Premier League,Matchweek 30,Sat,Home,D,1,1,Manchester Utd,3.2,0.6,47.0,17138,Ivan Toney,3-5-2,Simon Hooper,Match Report,0
2024-04-03,19:30,Premier League,Matchweek 31,Wed,Home,D,0,0,Brighton,0.6,1.1,34.0,17024,Ivan Toney,3-5-2,Andy Madley,Match Report,0
2024-04-06,15:00,Premier League,Matchweek 32,Sat,Away,D,3,3,Aston Villa,1.5,1.5,31.0,42118,Mathias Jensen,3-5-2,Michael Salisbury,Match Report,0
2024-04-13,15:00,Premier League,Matchweek 33,Sat,Home,W,2,0,Sheffield Utd,1.0,0.8,53.0,17115,Mathias Jensen,4-3-3,Samuel Barrott,Match Report,0
2024-04-20,15:00,Premier League,Matchweek 34,Sat,Away,W,5,1,Luton Town,3.1,0.6,47.0,11877,Mathias Jensen,4-3-3,Jarred Gillett,Match Report,0
2024-04-27,17:30,Premier League,Matchweek 35,Sat,Away,L,0,1,Everton,0.9,0.8,52.0,39098,Christian Nørgaard,4-3-3,Darren England,Match Report,0
2024-05-04,15:00,Premier League,Matchweek 36,Sat,Home,D,0,0,Fulham,0.6,1.3,54.0,17090,Christian Nørgaard,4-3-3,Graham Scott,Match Report,0
2024-05-11,15:00,Premier League,Matchweek 37,Sat,Away,W,2,1,Bournemouth,1.1,0.7,52.0,11154,Christian Nørgaard,4-3-3,Matt Donohue,Match Report,0
2024-05-19,16:00,Premier League,Matchweek 38,Sun,Home,L,2,4,Newcastle Utd,1.1,3.4,54.0,17124,Christian Nørgaard,4-3-3,Simon Hooper,Match Report,0
