Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Mark Flekken,nl NED,GK,30.0,36.5,1658,1268,1584,74,0,0,1658,4,3,75.0,1,25.0,930,5167,2908,0,0,0,0,0,810,0,Matches
Vitaly Janelt,de GER,"MF,DF",25.0,33.9,1703,115,513,772,437,72,1703,18,8,44.4,7,38.9,893,3559,1558,25,25,3,27,10,1053,81,Matches
Christian Nørgaard,dk DEN,MF,29.0,27.8,1846,99,522,944,388,57,1846,11,6,54.5,4,36.4,873,3367,1633,15,27,3,21,15,1089,42,Matches
Nathan Collins,ie IRL,DF,22.0,29.5,1879,305,1049,696,140,48,1879,17,11,64.7,2,11.8,999,4658,2636,11,15,0,22,13,1126,18,Matches
Yoane Wissa,cd COD,FW,26.0,27.7,751,22,119,286,366,122,751,52,20,38.5,23,44.2,422,2666,1387,45,33,20,58,20,485,150,Matches
Ethan Pinnock,jm JAM,DF,30.0,28.0,1768,303,1001,661,113,43,1768,10,6,60.0,3,30.0,922,5095,3160,11,5,1,11,4,1025,16,Matches
Mathias Jensen,dk DEN,MF,27.0,24.5,1440,48,288,689,475,21,1440,44,18,40.9,23,52.3,641,2961,1265,19,17,3,31,18,768,66,Matches
Mads Roerslev,dk DEN,DF,24.0,22.1,966,99,362,342,268,23,966,28,11,39.3,15,53.6,448,1985,864,18,12,6,23,15,520,90,Matches
Bryan Mbeumo,cm CMR,FW,23.0,21.8,1045,26,108,350,599,111,1042,78,26,33.3,42,53.8,667,4326,2115,74,52,38,67,39,727,195,Matches
Kristoffer Ajer,no NOR,DF,25.0,20.4,1042,112,430,457,158,58,1042,12,10,83.3,2,16.7,464,2367,1435,22,11,5,16,6,563,31,Matches
Ivan Toney,eng ENG,FW,27.0,16.1,620,20,74,281,273,67,620,23,10,43.5,10,43.5,358,1633,809,23,17,13,59,17,465,98,Matches
Keane Lewis-Potter,eng ENG,"FW,DF",22.0,16.0,604,32,107,173,330,84,604,58,21,36.2,33,56.9,370,2822,1632,56,32,24,30,18,417,135,Matches
Ben Mee,eng ENG,DF,33.0,14.1,829,109,388,364,79,25,829,6,3,50.0,3,50.0,388,1958,1150,11,4,1,9,7,447,9,Matches
Sergio Reguilón,es ESP,DF,26.0,12.4,708,55,242,253,228,22,708,26,13,50.0,11,42.3,318,1988,1160,34,25,2,22,5,332,40,Matches
Neal Maupay,fr FRA,FW,26.0,14.7,532,6,59,221,262,71,532,33,9,27.3,20,60.6,295,1421,571,21,23,12,28,24,379,91,Matches
Mathias Jørgensen,dk DEN,DF,33.0,12.1,704,74,287,350,70,24,704,4,3,75.0,0,0.0,275,1222,758,5,4,0,4,1,372,4,Matches
Frank Onyeka,ng NGA,MF,25.0,12.9,585,32,128,290,177,28,585,29,11,37.9,14,48.3,325,1624,593,17,15,4,33,12,336,39,Matches
Aaron Hickey,sct SCO,DF,21.0,7.9,356,25,132,155,76,7,356,14,5,35.7,5,35.7,212,1107,505,9,3,1,14,5,225,13,Matches
Mikkel Damsgaard,dk DEN,MF,23.0,9.4,555,15,108,260,195,20,555,20,9,45.0,11,55.0,316,1578,846,16,11,3,18,8,346,32,Matches
Saman Ghoddos,ir IRN,DF,29.0,8.2,542,12,139,223,184,10,542,13,3,23.1,8,61.5,282,1389,717,22,12,2,10,4,313,31,Matches
Yehor Yarmoliuk,ua UKR,MF,19.0,7.6,407,14,81,172,162,20,407,27,17,63.0,7,25.9,207,1267,461,13,7,2,17,10,220,36,Matches
Rico Henry,eng ENG,DF,26.0,4.5,227,14,78,93,59,7,227,10,7,70.0,1,10.0,115,698,372,13,3,3,8,7,126,12,Matches
Kevin Schade,de GER,"FW,MF",21.0,3.7,148,3,17,59,73,19,148,14,2,14.3,10,71.4,84,631,283,8,3,5,14,6,98,23,Matches
Shandon Baptiste,gd GRN,MF,25.0,2.5,130,7,41,57,34,6,130,11,6,54.5,5,45.5,64,322,170,3,1,0,8,0,69,1,Matches
Thomas Strakosha,al ALB,GK,28.0,1.5,75,62,74,1,0,0,75,0,0,0.0,0,0.0,35,156,88,0,0,0,0,0,32,0,Matches
Michael Olakigbe,eng ENG,"DF,FW",19.0,0.7,70,0,11,21,38,10,70,11,3,27.3,7,63.6,42,437,229,10,5,3,4,1,48,17,Matches
Josh Dasilva,eng ENG,"DF,FW",24.0,0.3,26,1,1,6,19,6,26,4,2,50.0,2,50.0,17,153,69,2,0,2,2,4,17,5,Matches
Myles Peart-Harris,eng ENG,"DF,MF",20.0,0.1,11,0,1,3,7,1,11,0,0,0.0,0,0.0,8,64,37,2,1,0,0,2,8,1,Matches
Squad Total,0,0,26.6,38.0,21227,2878,7944,8253,5210,982,21224,577,243,42.1,269,46.6,10970,56621,29411,505,363,156,556,271,12416,1276,0
Opponent Total,0,0,26.1,38.0,24878,2517,6726,10242,8181,1028,24876,749,380,50.7,317,42.3,14619,75272,38766,847,746,222,580,360,16241,1568,0
