Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Mark Flekken,nl NED,GK,30.0,37,3285.0,89.0,96.1,36.5,37,89.0,36,0,0.0,0,1.05,53.0,63.0,-10.0,-0.27,-0.94,56.8,54.3,2.5,0.07,0.23,Matches
Vitaly Janelt,de GER,"MF,DF",25.0,38,3054.0,80.0,89.3,33.9,37,82.0,16,1,18.0,0,1.03,50.0,52.0,-2.0,-0.06,1.66,50.8,47.7,3.1,0.09,0.31,Matches
Christian Nørgaard,dk DEN,MF,29.0,31,2505.0,81.0,73.2,27.8,30,83.0,20,1,20.0,0,0.97,36.0,51.0,-15.0,-0.54,-1.13,40.4,43.3,-3.0,-0.11,-0.62,Matches
Nathan Collins,ie IRL,DF,22.0,32,2652.0,83.0,77.5,29.5,29,90.0,28,3,18.0,1,1.13,47.0,51.0,-4.0,-0.14,0.45,47.5,41.9,5.6,0.19,0.58,Matches
Yoane Wissa,cd COD,FW,26.0,34,2493.0,73.0,72.9,27.7,29,81.0,9,5,30.0,0,0.97,40.0,40.0,0.0,0.0,0.87,42.6,37.8,4.8,0.17,0.43,Matches
Ethan Pinnock,jm JAM,DF,30.0,29,2521.0,87.0,73.7,28.0,28,90.0,28,1,1.0,0,1.21,44.0,46.0,-2.0,-0.07,0.63,45.5,39.2,6.2,0.22,0.62,Matches
Mathias Jensen,dk DEN,MF,27.0,32,2204.0,69.0,64.4,24.5,27,77.0,5,5,27.0,0,1.09,37.0,45.0,-8.0,-0.33,-0.25,34.8,36.8,-2.1,-0.08,-0.4,Matches
Mads Roerslev,dk DEN,DF,24.0,34,1985.0,58.0,58.0,22.1,22,79.0,8,12,20.0,3,1.09,32.0,40.0,-8.0,-0.36,-0.3,32.3,37.4,-5.1,-0.23,-0.69,Matches
Bryan Mbeumo,cm CMR,FW,23.0,25,1960.0,78.0,57.3,21.8,22,87.0,18,3,17.0,0,1.28,37.0,31.0,6.0,0.28,1.2,36.2,28.3,8.0,0.37,0.72,Matches
Kristoffer Ajer,no NOR,DF,25.0,28,1832.0,65.0,53.6,20.4,21,84.0,13,7,11.0,1,1.14,28.0,33.0,-5.0,-0.25,-0.02,32.5,29.6,2.9,0.14,0.18,Matches
Ivan Toney,eng ENG,FW,27.0,17,1450.0,85.0,42.4,16.1,16,90.0,16,1,10.0,1,0.82,20.0,30.0,-10.0,-0.62,-0.67,19.9,28.1,-8.2,-0.51,-0.98,Matches
Keane Lewis-Potter,eng ENG,"FW,DF",22.0,30,1441.0,48.0,42.1,16.0,15,78.0,2,15,18.0,3,0.93,24.0,29.0,-5.0,-0.31,-0.13,26.4,20.9,5.4,0.34,0.49,Matches
Ben Mee,eng ENG,DF,33.0,16,1272.0,80.0,37.2,14.1,15,85.0,11,1,1.0,2,0.81,16.0,26.0,-10.0,-0.71,-0.75,18.6,23.8,-5.2,-0.37,-0.68,Matches
Sergio Reguilón,es ESP,DF,26.0,16,1118.0,70.0,32.7,12.4,14,77.0,6,2,18.0,0,1.19,21.0,21.0,0.0,0.0,0.35,15.4,19.0,-3.6,-0.29,-0.52,Matches
Neal Maupay,fr FRA,FW,26.0,29,1321.0,46.0,38.6,14.7,13,83.0,5,16,15.0,2,0.97,24.0,35.0,-11.0,-0.75,-0.84,24.1,25.1,-1.0,-0.07,-0.21,Matches
Mathias Jørgensen,dk DEN,DF,33.0,14,1087.0,78.0,31.8,12.1,12,90.0,11,2,4.0,23,0.57,16.0,24.0,-8.0,-0.66,-0.62,14.8,19.7,-4.9,-0.41,-0.68,Matches
Frank Onyeka,ng NGA,MF,25.0,26,1161.0,45.0,33.9,12.9,11,78.0,3,15,20.0,4,0.85,17.0,27.0,-10.0,-0.78,-0.82,22.8,21.7,1.1,0.09,0.04,Matches
Aaron Hickey,sct SCO,DF,21.0,9,713.0,79.0,20.8,7.9,9,79.0,2,0,0.0,0,1.11,10.0,12.0,-2.0,-0.25,-0.02,10.3,10.3,0.1,0.01,-0.07,Matches
Mikkel Damsgaard,dk DEN,MF,23.0,23,842.0,37.0,24.6,9.4,7,75.0,0,16,20.0,3,0.87,17.0,9.0,8.0,0.86,1.45,14.3,10.5,3.8,0.41,0.47,Matches
Saman Ghoddos,ir IRN,DF,29.0,19,739.0,39.0,21.6,8.2,7,88.0,5,12,10.0,13,0.74,10.0,20.0,-10.0,-1.22,-1.25,13.8,12.9,1.0,0.12,0.07,Matches
Yehor Yarmoliuk,ua UKR,MF,19.0,27,688.0,25.0,20.1,7.6,6,61.0,0,21,15.0,11,1.19,13.0,9.0,4.0,0.52,0.95,14.1,9.5,4.6,0.6,0.68,Matches
Rico Henry,eng ENG,DF,26.0,5,401.0,80.0,11.7,4.5,5,80.0,4,0,0.0,0,1.2,8.0,5.0,3.0,0.67,1.03,9.8,5.1,4.7,1.05,1.12,Matches
Kevin Schade,de GER,"FW,MF",21.0,11,333.0,30.0,9.7,3.7,3,73.0,0,8,14.0,0,1.45,8.0,5.0,3.0,0.81,1.16,6.1,3.7,2.4,0.65,0.66,Matches
Shandon Baptiste,gd GRN,MF,25.0,10,229.0,23.0,6.7,2.5,2,66.0,0,8,12.0,11,1.0,3.0,5.0,-2.0,-0.79,-0.59,4.8,3.0,1.8,0.69,0.68,Matches
Thomas Strakosha,al ALB,GK,28.0,2,135.0,68.0,3.9,1.5,1,90.0,1,1,45.0,32,1.5,3.0,2.0,1.0,0.67,0.94,1.4,1.6,-0.2,-0.16,-0.23,Matches
Michael Olakigbe,eng ENG,"DF,FW",19.0,8,59.0,7.0,1.7,0.7,0,0.0,0,8,7.0,9,0.63,1.0,0.0,1.0,1.53,1.79,2.0,0.8,1.3,1.93,1.9,Matches
Josh Dasilva,eng ENG,"DF,FW",24.0,3,24.0,8.0,0.7,0.3,0,0.0,0,3,8.0,1,2.0,0.0,0.0,0.0,0.0,0.24,0.2,0.1,0.1,0.32,0.27,Matches
Myles Peart-Harris,eng ENG,"DF,MF",20.0,3,13.0,4.0,0.4,0.1,0,0.0,0,3,4.0,6,1.0,0.0,0.0,0.0,0.0,0.24,0.7,0.1,0.6,4.42,4.38,Matches
Val Adedokun,ie IRL,FW,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vincent Angelini,sct SCO,GK,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Benjamin Arthur,eng ENG,DF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ellery Balcombe,eng ENG,GK,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ethan Brierley,eng ENG,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yunus Emre Konak,tr TUR,MF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Benjamin Fredrick,ng NGA,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Charlie Goode,eng ENG,DF,27.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kim Jisoo,kr KOR,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Hákon Rafn Valdimarsson,is ISL,GK,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ryan Trevitt,eng ENG,MF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.6,38,3420.0,90.0,100.0,38.0,418,83.0,247,170,16.0,172,1.03,56.0,65.0,-9.0,-0.24,0.0,58.2,56.0,2.2,0.06,0.0,0
Opponent Total,0,0,26.1,38,3420.0,90.0,100.0,38.0,418,83.0,280,136,19.0,206,1.74,65.0,56.0,9.0,0.24,0.0,56.0,58.2,-2.2,-0.06,0.0,0
