Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Mark Flekken,nl NED,GK,30.0,37,37,3285.0,36.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.5,0.0,5.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,Matches
Vitaly Janelt,de GER,"MF,DF",25.0,38,37,3054.0,33.9,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,1.8,1.8,4.8,6.5,25.0,123.0,81.0,0.03,0.09,0.12,0.03,0.12,0.05,0.14,0.19,0.05,0.19,Matches
Christian Nørgaard,dk DEN,MF,29.0,31,30,2505.0,27.8,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,3.5,3.5,1.9,5.4,15.0,161.0,42.0,0.07,0.04,0.11,0.07,0.11,0.12,0.07,0.19,0.12,0.19,Matches
Nathan Collins,ie IRL,DF,22.0,32,29,2652.0,29.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.7,1.7,2.2,3.9,11.0,97.0,18.0,0.03,0.03,0.07,0.03,0.07,0.06,0.07,0.13,0.06,0.13,Matches
Yoane Wissa,cd COD,FW,26.0,34,29,2493.0,27.7,12.0,3.0,15.0,12.0,0.0,0.0,7.0,0.0,10.6,10.6,3.9,14.5,45.0,48.0,150.0,0.43,0.11,0.54,0.43,0.54,0.38,0.14,0.52,0.38,0.52,Matches
Ethan Pinnock,jm JAM,DF,30.0,29,28,2521.0,28.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,11.0,61.0,16.0,0.07,0.0,0.07,0.07,0.07,0.07,0.04,0.11,0.07,0.11,Matches
Mathias Jensen,dk DEN,MF,27.0,32,27,2204.0,24.5,3.0,3.0,6.0,3.0,0.0,0.0,5.0,0.0,0.7,0.7,4.0,4.7,19.0,123.0,66.0,0.12,0.12,0.25,0.12,0.25,0.03,0.16,0.19,0.03,0.19,Matches
Mads Roerslev,dk DEN,DF,24.0,34,22,1985.0,22.1,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1.8,2.7,18.0,43.0,90.0,0.05,0.09,0.14,0.05,0.14,0.04,0.08,0.12,0.04,0.12,Matches
Bryan Mbeumo,cm CMR,FW,23.0,25,22,1960.0,21.8,9.0,6.0,15.0,6.0,3.0,3.0,2.0,0.0,9.8,7.4,4.6,12.1,74.0,88.0,195.0,0.41,0.28,0.69,0.28,0.55,0.45,0.21,0.66,0.34,0.55,Matches
Kristoffer Ajer,no NOR,DF,25.0,28,21,1832.0,20.4,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.3,1.3,2.3,3.6,22.0,61.0,31.0,0.1,0.05,0.15,0.1,0.15,0.06,0.11,0.18,0.06,0.18,Matches
