Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Pascal Groß,de GER,"MF,DF",32.0,34.6,3534,133,826,1681,1050,70,3533,30,16,53.3,13,43.3,2284,10055,5189,83,69,8,35,28,2736,180,Matches
Lewis Dunk,eng ENG,DF,31.0,31.9,3481,554,1811,1542,145,51,3481,8,5,62.5,2,25.0,2417,10752,5605,33,18,2,9,2,2681,13,Matches
Jan Paul van Hecke,nl NED,DF,23.0,26.3,2668,324,1209,1311,157,20,2668,9,5,55.6,2,22.2,1918,10198,6274,25,41,2,16,3,2080,7,Matches
Simon Adingra,ci CIV,FW,21.0,24.7,1159,36,187,364,627,153,1159,123,50,40.7,64,52.0,773,5063,2996,111,48,63,48,28,795,278,Matches
Billy Gilmour,sct SCO,MF,22.0,23.6,2277,67,447,1425,417,12,2277,23,8,34.8,13,56.5,1410,6287,3120,39,53,0,28,9,1871,33,Matches
Bart Verbruggen,nl NED,GK,20.0,21.0,906,779,897,9,0,0,906,1,1,100.0,0,0.0,672,2520,1279,0,0,0,0,0,580,0,Matches
Danny Welbeck,eng ENG,"FW,MF",32.0,18.8,727,20,71,337,325,73,727,27,8,29.6,16,59.3,443,2011,877,32,16,13,46,21,533,100,Matches
João Pedro,br BRA,"FW,MF",21.0,22.7,1196,32,105,475,629,184,1191,107,43,40.2,45,42.1,787,5003,2295,83,42,47,83,63,949,205,Matches
Igor,br BRA,DF,25.0,18.2,1651,105,604,913,141,7,1651,22,16,72.7,5,22.7,1055,5334,2867,30,23,0,9,6,1205,12,Matches
Joël Veltman,nl NED,DF,31.0,17.6,1103,95,378,517,213,17,1103,11,1,9.1,5,45.5,601,2532,1076,24,17,0,21,7,657,54,Matches
Jason Steele,eng ENG,GK,32.0,17.0,711,630,706,5,0,0,711,0,0,0.0,0,0.0,490,1912,977,0,0,0,0,0,475,0,Matches
Facundo Buonanotte,ar ARG,"FW,MF",18.0,15.2,673,21,91,316,277,35,673,52,18,34.6,28,53.8,421,2342,898,23,25,8,42,33,480,69,Matches
Kaoru Mitoma,jp JPN,FW,26.0,16.5,852,17,79,270,514,136,852,94,39,41.5,44,46.8,616,4879,3147,121,54,62,38,15,677,239,Matches
Evan Ferguson,ie IRL,FW,18.0,15.2,448,13,64,204,185,45,448,16,7,43.8,6,37.5,286,1299,414,13,9,5,40,31,336,62,Matches
Carlos Baleba,cm CMR,MF,19.0,14.7,965,65,255,580,139,5,965,22,11,50.0,6,27.3,571,2903,1423,19,19,1,16,16,664,9,Matches
Pervis Estupiñán,ec ECU,DF,25.0,13.8,1109,56,256,546,316,37,1109,23,9,39.1,9,39.1,693,3046,1806,47,30,13,20,6,735,88,Matches
Adam Webster,eng ENG,DF,28.0,12.7,1201,106,495,625,86,14,1201,2,0,0.0,2,100.0,814,4073,2357,16,16,0,5,2,903,2,Matches
Adam Lallana,eng ENG,"MF,FW",35.0,9.4,574,5,80,268,229,44,574,13,3,23.1,9,69.2,354,1310,483,9,12,4,14,18,491,55,Matches
James Milner,eng ENG,"DF,MF",37.0,8.6,675,25,135,300,245,17,675,8,3,37.5,4,50.0,395,1230,562,11,6,4,11,6,457,73,Matches
Tariq Lamptey,gh GHA,"DF,FW",22.0,10.2,545,21,130,221,197,21,545,19,6,31.6,8,42.1,354,2092,1218,39,17,12,22,2,382,64,Matches
Jack Hinshelwood,eng ENG,DF,18.0,9.7,590,26,193,256,143,30,590,5,0,0.0,4,80.0,331,1598,726,16,15,1,9,2,381,38,Matches
Solly March,eng ENG,"FW,DF",29.0,6.2,336,12,71,123,145,18,336,18,8,44.4,8,44.4,198,975,491,14,7,3,8,10,211,44,Matches
Jakub Moder,pl POL,"MF,DF",24.0,6.9,388,23,106,180,106,14,388,12,6,50.0,5,41.7,218,985,423,10,8,2,11,6,259,26,Matches
Mahmoud Dahoud,de GER,MF,27.0,5.0,368,12,86,225,58,4,368,5,2,40.0,3,60.0,239,951,406,4,3,1,6,5,303,6,Matches
Julio Enciso,py PAR,"MF,FW",19.0,5.3,257,5,24,106,131,21,257,29,17,58.6,7,24.1,193,1299,839,28,20,7,15,8,202,29,Matches
Ansu Fati,es ESP,"MF,FW",20.0,5.8,300,4,27,141,135,43,300,18,5,27.8,9,50.0,212,1025,451,16,5,9,15,10,238,50,Matches
Valentín Barco,ar ARG,"DF,FW",19.0,3.4,274,7,73,102,100,5,274,11,5,45.5,4,36.4,181,697,367,8,4,0,5,4,188,20,Matches
