Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Josep Martinez,es ESP,GK,25.0,36,3239.0,90.0,94.7,36.0,36,90.0,35,0,0.0,1,1.28,43.0,43.0,0.0,0.0,0.0,33.2,40.6,-7.4,-0.21,-0.35,Matches
Morten Frendrup,dk DEN,MF,22.0,37,3145.0,85.0,92.0,34.9,36,87.0,31,1,20.0,0,1.24,40.0,43.0,-3.0,-0.09,-1.07,31.5,39.0,-7.5,-0.21,-0.32,Matches
Albert Guðmundsson,is ISL,"FW,MF",26.0,35,3016.0,86.0,88.2,33.5,34,88.0,26,1,24.0,0,1.34,40.0,37.0,3.0,0.09,0.76,31.9,35.9,-4.0,-0.12,0.58,Matches
Johan Vásquez,mx MEX,DF,24.0,37,2850.0,77.0,83.3,31.7,32,85.0,26,5,25.0,0,1.32,35.0,33.0,2.0,0.06,0.38,28.1,35.1,-7.0,-0.22,-0.2,Matches
Milan Badelj,hr CRO,MF,34.0,33,2535.0,77.0,74.1,28.2,32,79.0,10,1,23.0,2,1.27,34.0,30.0,4.0,0.14,0.55,25.9,30.1,-4.2,-0.15,0.14,Matches
Stefano Sabelli,it ITA,DF,30.0,32,2429.0,76.0,71.0,27.0,30,79.0,6,2,29.0,2,1.34,33.0,25.0,8.0,0.3,1.02,26.0,26.7,-0.7,-0.02,0.56,Matches
Mattia Bani,it ITA,DF,29.0,27,2306.0,85.0,67.4,25.6,27,85.0,23,0,0.0,3,1.37,28.0,32.0,-4.0,-0.16,-0.48,22.8,29.1,-6.3,-0.25,-0.18,Matches
Koni De Winter,be BEL,DF,21.0,29,2380.0,82.0,69.6,26.4,26,86.0,22,3,44.0,5,1.31,33.0,29.0,4.0,0.15,0.5,27.3,31.2,-3.9,-0.15,0.13,Matches
Mateo Retegui,it ITA,FW,24.0,29,2216.0,76.0,64.8,24.6,26,82.0,14,3,27.0,1,1.24,32.0,29.0,3.0,0.12,0.35,21.0,27.6,-6.6,-0.27,-0.22,Matches
Radu Drăgușin,ro ROU,DF,21.0,19,1710.0,90.0,50.0,19.0,19,90.0,19,0,0.0,0,1.11,20.0,24.0,-4.0,-0.21,-0.42,15.8,19.0,-3.2,-0.17,0.04,Matches
Ruslan Malinovskyi,ua UKR,MF,30.0,28,1544.0,55.0,45.1,17.2,18,76.0,6,10,18.0,2,1.25,20.0,19.0,1.0,0.06,0.11,14.8,17.7,-3.0,-0.17,0.03,Matches
Aarón Martín,es ESP,DF,26.0,22,1376.0,63.0,40.2,15.3,17,76.0,7,5,17.0,10,1.27,22.0,20.0,2.0,0.13,0.22,14.2,19.4,-5.2,-0.34,-0.26,Matches
Kevin Strootman,nl NED,MF,33.0,27,1207.0,45.0,35.3,13.4,15,66.0,2,12,19.0,3,1.41,16.0,14.0,2.0,0.15,0.23,11.2,13.8,-2.7,-0.2,-0.02,Matches
Alessandro Vogliacco,it ITA,DF,24.0,20,1169.0,58.0,34.2,13.0,14,80.0,5,6,9.0,12,1.5,16.0,17.0,-1.0,-0.08,-0.12,13.3,16.2,-3.0,-0.23,-0.06,Matches
Junior Messias,br BRA,"MF,DF",32.0,18,1053.0,59.0,30.8,11.7,13,76.0,4,5,12.0,1,1.06,14.0,12.0,2.0,0.17,0.25,12.9,14.2,-1.3,-0.11,0.11,Matches
Caleb Ekuban,gh GHA,FW,29.0,29,1131.0,39.0,33.1,12.6,10,70.0,1,19,22.0,2,1.28,15.0,15.0,0.0,0.0,0.0,14.0,16.9,-2.8,-0.23,-0.06,Matches
Morten Thorsby,no NOR,MF,27.0,24,1157.0,48.0,33.8,12.9,9,84.0,7,15,27.0,12,1.46,18.0,20.0,-2.0,-0.16,-0.24,11.4,17.1,-5.8,-0.45,-0.4,Matches
Djed Spence,eng ENG,DF,22.0,16,859.0,54.0,25.1,9.5,8,79.0,6,8,29.0,2,1.63,10.0,9.0,1.0,0.1,0.14,9.1,11.7,-2.6,-0.27,-0.11,Matches
Ridgeciano Haps,sr SUR,DF,30.0,16,773.0,48.0,22.6,8.6,7,85.0,2,9,20.0,13,1.06,7.0,9.0,-2.0,-0.23,-0.3,9.6,7.1,2.4,0.28,0.61,Matches
Vitinha,pt POR,"FW,MF",23.0,9,285.0,32.0,8.3,3.2,2,83.0,1,7,17.0,1,1.0,4.0,4.0,0.0,0.0,0.0,3.8,4.6,-0.8,-0.25,-0.07,Matches
Nicola Leali,it ITA,GK,30.0,3,176.0,59.0,5.1,2.0,2,88.0,1,1,1.0,34,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,-0.02,0.18,Matches
George Pușcaș,ro ROU,FW,27.0,8,191.0,24.0,5.6,2.1,1,90.0,1,7,14.0,11,0.63,1.0,5.0,-4.0,-1.88,-2.0,3.7,1.9,1.8,0.85,1.1,Matches
Silvan Hefti,ch SUI,"MF,DF",25.0,6,114.0,19.0,3.3,1.3,1,58.0,0,5,11.0,11,0.5,1.0,8.0,-7.0,-5.53,-5.72,0.8,2.3,-1.5,-1.21,-1.06,Matches
Giorgio Cittadini,it ITA,DF,21.0,5,106.0,21.0,3.1,1.2,1,76.0,0,4,8.0,10,1.8,3.0,0.0,3.0,2.55,2.63,1.0,1.9,-0.8,-0.71,-0.54,Matches
Alan Matturro,uy URU,DF,18.0,6,106.0,18.0,3.1,1.2,1,75.0,0,5,6.0,15,2.33,3.0,3.0,0.0,0.0,0.0,1.6,1.7,-0.2,-0.16,0.03,Matches
Davide Biraschi,it ITA,DF,29.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,2,0.0,1.0,4.0,-3.0,-3.0,-3.08,0.2,1.0,-0.8,-0.78,-0.61,Matches
Berkan Kutlu,tr TUR,MF,25.0,6,199.0,33.0,5.8,2.2,0,0.0,0,6,33.0,10,1.33,3.0,4.0,-1.0,-0.45,-0.48,2.2,3.2,-1.0,-0.47,-0.3,Matches
David Akpan Ankeye,ng NGA,FW,21.0,6,57.0,10.0,1.7,0.6,0,0.0,0,6,10.0,6,1.33,0.0,0.0,0.0,0.0,0.0,0.3,0.4,-0.1,-0.15,0.04,Matches
Emil Bohinen,no NOR,MF,24.0,5,56.0,11.0,1.6,0.6,0,0.0,0,5,11.0,12,2.6,0.0,0.0,0.0,0.0,0.0,0.7,0.9,-0.2,-0.29,-0.11,Matches
Seydou Fini,it ITA,"DF,FW",17.0,3,35.0,12.0,1.0,0.4,0,0.0,0,3,12.0,12,0.33,0.0,2.0,-2.0,-5.14,-5.2,1.1,0.3,0.8,1.94,2.15,Matches
Filip Jagiełło,pl POL,MF,25.0,2,33.0,17.0,1.0,0.4,0,0.0,0,2,17.0,13,1.5,0.0,0.0,0.0,0.0,0.0,0.1,0.6,-0.5,-1.41,-1.24,Matches
Pablo Galdames Millán,cl CHI,"MF,DF",26.0,2,11.0,6.0,0.3,0.1,0,0.0,0,2,6.0,13,0.0,0.0,2.0,-2.0,-16.36,-16.42,0.4,0.4,0.0,0.0,0.19,Matches
Daniele Sommariva,it ITA,GK,26.0,1,5.0,5.0,0.1,0.1,0,0.0,0,1,5.0,36,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,5.86,6.06,Matches
Christos Papadopoulos,gr GRE,FW,18.0,1,4.0,4.0,0.1,0.0,0,0.0,0,1,4.0,7,1.0,1.0,0.0,1.0,22.5,22.53,0.0,0.2,-0.2,-5.06,-4.88,Matches
Mattia Aramu,it ITA,"FW,MF",28.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Arboscello,it ITA,MF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Calvani,it ITA,GK,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Faroukou Cissé,de GER,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Massimo Coda,it ITA,FW,34.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Pittino,it ITA,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.7,38,3420.0,90.0,100.0,38.0,418,83.0,256,160,19.0,279,1.29,45.0,45.0,0.0,0.0,0.0,35.7,42.8,-7.1,-0.19,0.0,0
Opponent Total,0,0,26.4,38,3420.0,90.0,100.0,38.0,418,83.0,232,182,22.0,287,1.37,45.0,45.0,0.0,0.0,0.0,42.8,35.7,7.1,0.19,0.0,0
