Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Josep Martinez,es ESP,GK,25.0,36.0,43,3,1,4,1,38.9,0.28,-3.1,-0.09,227,583,38.9,1253,107,37.4,35.9,171,66.7,49.4,580,45,7.8,40,1.11,12.2,Matches
Nicola Leali,it ITA,GK,30.0,2.0,2,0,0,0,0,2.8,0.31,0.8,0.4,18,48,37.5,62,3,69.4,44.7,10,50.0,40.6,27,2,7.4,1,0.51,15.2,Matches
Daniele Sommariva,it ITA,GK,26.0,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,2,0,100.0,54.5,1,100.0,76.0,2,1,50.0,0,0.0,15.0,Matches
Squad Total,0,0,26.7,38.0,45,3,1,4,1,41.6,0.28,-2.4,-0.06,245,634,38.6,1174,110,43.6,0.0,325,37.5,32.2,609,48,7.9,41,1.08,0.0,0
Opponent Total,0,0,26.4,38.0,45,5,1,6,2,36.8,0.26,-6.2,-0.16,115,372,30.9,854,163,30.3,33.2,268,42.2,37.5,479,21,4.4,43,1.13,16.0,0
