Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Josep Martinez,es ESP,GK,25.0,36.0,3,0.08,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Morten Frendrup,dk DEN,MF,22.0,34.9,59,1.69,44,0,1,4,6,4,9,0.26,8,0,0,1,0,0,Matches
Albert Guðmundsson,is ISL,"FW,MF",26.0,33.5,144,4.3,57,61,3,10,13,0,15,0.45,8,3,1,2,1,0,Matches
Johan Vásquez,mx MEX,DF,24.0,31.7,39,1.23,21,1,4,8,5,0,4,0.13,2,0,0,2,0,0,Matches
Milan Badelj,hr CRO,MF,34.0,28.2,57,2.02,51,1,1,2,2,0,13,0.46,11,0,1,1,0,0,Matches
Stefano Sabelli,it ITA,DF,30.0,27.0,59,2.19,44,5,2,2,5,1,2,0.07,2,0,0,0,0,0,Matches
Mattia Bani,it ITA,DF,29.0,25.6,7,0.27,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Koni De Winter,be BEL,DF,21.0,26.4,24,0.91,20,1,0,2,0,1,3,0.11,1,0,0,2,0,0,Matches
Mateo Retegui,it ITA,FW,24.0,24.6,29,1.18,16,0,4,6,3,0,4,0.16,3,0,1,0,0,0,Matches
Radu Drăgușin,ro ROU,DF,21.0,19.0,12,0.63,7,2,0,3,0,0,1,0.05,1,0,0,0,0,0,Matches
Ruslan Malinovskyi,ua UKR,MF,30.0,17.2,34,1.98,23,3,1,4,3,0,2,0.12,2,0,0,0,0,0,Matches
Aarón Martín,es ESP,DF,26.0,15.3,33,2.16,20,12,1,0,0,0,2,0.13,2,0,0,0,0,0,Matches
Kevin Strootman,nl NED,MF,33.0,13.4,39,2.91,32,5,0,0,1,1,5,0.37,5,0,0,0,0,0,Matches
Alessandro Vogliacco,it ITA,DF,24.0,13.0,23,1.77,19,3,0,0,1,0,3,0.23,2,0,0,0,1,0,Matches
Junior Messias,br BRA,"MF,DF",32.0,11.7,42,3.59,26,4,2,4,6,0,5,0.43,3,0,0,1,1,0,Matches
Caleb Ekuban,gh GHA,FW,29.0,12.6,35,2.79,17,0,5,4,9,0,3,0.24,1,0,1,0,1,0,Matches
Morten Thorsby,no NOR,MF,27.0,12.9,14,1.09,11,0,1,2,0,0,2,0.16,1,0,0,1,0,0,Matches
Djed Spence,eng ENG,DF,22.0,9.5,12,1.26,7,2,1,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Ridgeciano Haps,sr SUR,DF,30.0,8.6,7,0.81,6,0,0,1,0,0,1,0.12,1,0,0,0,0,0,Matches
Vitinha,pt POR,"FW,MF",23.0,3.2,8,2.53,3,1,1,0,3,0,0,0.0,0,0,0,0,0,0,Matches
Nicola Leali,it ITA,GK,30.0,2.0,1,0.51,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
George Pușcaș,ro ROU,FW,27.0,2.1,5,2.37,3,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Silvan Hefti,ch SUI,"MF,DF",25.0,1.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Giorgio Cittadini,it ITA,DF,21.0,1.2,2,1.7,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Alan Matturro,uy URU,DF,18.0,1.2,2,1.7,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Davide Biraschi,it ITA,DF,29.0,1.0,1,1.0,0,0,1,0,0,0,1,1.0,0,0,1,0,0,0,Matches
Berkan Kutlu,tr TUR,MF,25.0,2.2,8,3.64,4,3,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
David Akpan Ankeye,ng NGA,FW,21.0,0.6,1,1.58,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Emil Bohinen,no NOR,MF,24.0,0.6,3,4.82,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Seydou Fini,it ITA,"DF,FW",17.0,0.4,1,2.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Filip Jagiełło,pl POL,MF,25.0,0.4,1,2.73,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pablo Galdames Millán,cl CHI,"MF,DF",26.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Daniele Sommariva,it ITA,GK,26.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Christos Papadopoulos,gr GRE,FW,18.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.7,38.0,705,18.55,448,105,29,57,58,8,75,1.97,53,3,5,10,4,0,0
Opponent Total,0,0,26.4,38.0,894,23.53,656,81,42,48,56,11,80,2.11,59,2,5,9,4,1,0
