Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Kevin Strootman,nl NED,MF,33.0,13.4,550,670,82.1,8923,2778,267,310,86.1,218,249,87.6,40,69,58.0,2,1.3,2.2,0.7,22,47,10,5,61,Matches
Alessandro Vogliacco,it ITA,DF,24.0,13.0,494,626,78.9,9349,3512,186,204,91.2,235,272,86.4,59,120,49.2,1,0.5,0.5,0.5,13,41,12,7,49,Matches
Junior Messias,br BRA,"MF,DF",32.0,11.7,245,337,72.7,3861,1103,120,143,83.9,92,125,73.6,17,39,43.6,0,1.3,1.2,-1.3,15,24,12,5,29,Matches
Caleb Ekuban,gh GHA,FW,29.0,12.6,138,211,65.4,1854,476,84,106,79.2,34,57,59.6,10,16,62.5,1,1.4,0.7,-0.4,16,8,6,0,15,Matches
Morten Thorsby,no NOR,MF,27.0,12.9,206,332,62.0,2782,810,116,173,67.1,64,99,64.6,5,14,35.7,2,1.4,0.6,0.6,9,21,6,2,28,Matches
Djed Spence,eng ENG,DF,22.0,9.5,272,342,79.5,4216,1253,148,166,89.2,93,127,73.2,19,29,65.5,0,0.3,0.4,-0.3,6,17,9,6,25,Matches
Ridgeciano Haps,sr SUR,DF,30.0,8.6,161,221,72.9,2722,710,88,102,86.3,54,80,67.5,17,26,65.4,1,0.7,0.4,0.3,3,6,4,1,13,Matches
Vitinha,pt POR,"FW,MF",23.0,3.2,34,60,56.7,531,119,17,24,70.8,13,22,59.1,2,6,33.3,0,0.1,0.2,-0.1,2,2,1,1,4,Matches
Nicola Leali,it ITA,GK,30.0,2.0,40,72,55.6,1453,1302,3,3,100.0,15,15,100.0,21,53,39.6,0,0.0,0.0,0.0,0,4,0,0,0,Matches
George Pușcaș,ro ROU,FW,27.0,2.1,34,61,55.7,430,67,24,37,64.9,8,14,57.1,0,1,0.0,0,0.1,0.1,-0.1,1,3,1,0,3,Matches
Silvan Hefti,ch SUI,"MF,DF",25.0,1.3,24,39,61.5,356,119,15,20,75.0,6,11,54.5,2,4,50.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Giorgio Cittadini,it ITA,DF,21.0,1.2,19,31,61.3,392,117,6,11,54.5,9,14,64.3,4,5,80.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Alan Matturro,uy URU,DF,18.0,1.2,16,25,64.0,260,134,7,8,87.5,7,8,87.5,1,6,16.7,0,0.0,0.0,0.0,0,3,0,0,4,Matches
Davide Biraschi,it ITA,DF,29.0,1.0,31,37,83.8,684,308,6,7,85.7,18,21,85.7,7,9,77.8,0,0.0,0.0,0.0,0,2,1,0,5,Matches
Berkan Kutlu,tr TUR,MF,25.0,2.2,46,64,71.9,867,363,21,27,77.8,12,14,85.7,10,16,62.5,0,0.3,0.3,-0.3,5,7,4,3,5,Matches
David Akpan Ankeye,ng NGA,FW,21.0,0.6,8,9,88.9,85,20,2,3,66.7,3,3,100.0,0,0,0.0,0,0.0,0.4,0.0,0,0,1,0,1,Matches
Emil Bohinen,no NOR,MF,24.0,0.6,26,34,76.5,395,157,13,15,86.7,7,10,70.0,2,4,50.0,0,0.1,0.1,-0.1,2,4,2,1,3,Matches
Seydou Fini,it ITA,"DF,FW",17.0,0.4,9,14,64.3,118,34,7,10,70.0,2,4,50.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Filip Jagiełło,pl POL,MF,25.0,0.4,15,17,88.2,287,13,5,5,100.0,9,9,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Pablo Galdames Millán,cl CHI,"MF,DF",26.0,0.1,21,23,91.3,411,173,7,8,87.5,12,12,100.0,2,3,66.7,0,0.0,0.0,0.0,0,6,0,0,5,Matches
Daniele Sommariva,it ITA,GK,26.0,0.1,0,3,0.0,0,0,0,0,0.0,0,0,0.0,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Christos Papadopoulos,gr GRE,FW,18.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,26.7,38.0,12053,15765,76.5,219285,85245,5128,5934,86.4,5142,6121,84.0,1379,2710,50.9,27,22.8,24.0,4.2,300,865,223,75,1079,0
Opponent Total,0,0,26.4,38.0,16363,20157,81.2,286090,94528,7408,8296,89.3,6928,7998,86.6,1599,2776,57.6,34,29.4,33.1,4.6,362,1216,312,95,1560,0
