Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Josep Martinez,es ESP,GK,25.0,36,36,3239,36.0,43,1.19,130,87,69.2,11,13,12,8,22.2,4,3,1,0,25.0,Matches
Nicola Leali,it ITA,GK,30.0,3,2,176,2.0,2,1.02,9,7,77.8,1,0,1,0,0.0,0,0,0,0,0.0,Matches
Daniele Sommariva,it ITA,GK,26.0,1,0,5,0.1,0,0.0,0,0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.7,38,38,3420,38.0,45,1.18,139,94,69.8,12,13,13,9,23.7,4,3,1,0,25.0,0
Opponent Total,0,0,26.4,38,38,3419,38.0,45,1.18,125,80,68.0,13,13,12,10,26.3,6,5,1,0,16.7,0
