Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Wladimiro Falcone,it ITA,GK,28.0,38.0,778,1145,67.9,19744,14888,212,215,98.6,318,324,98.1,224,578,38.8,0,0.2,0.0,-0.2,1,7,0,0,1,Matches
Federico Baschirotto,it ITA,DF,26.0,36.6,1516,1808,83.8,30369,9843,431,494,87.2,867,944,91.8,191,318,60.1,1,0.7,0.3,0.3,2,71,1,0,96,Matches
Marin Pongračić,hr CRO,DF,25.0,35.8,1583,1872,84.6,34979,12707,363,424,85.6,931,1012,92.0,272,395,68.9,0,0.4,0.6,-0.4,11,119,5,0,134,Matches
Valentin Gendrey,fr FRA,DF,23.0,33.8,1031,1380,74.7,17674,8250,512,593,86.3,425,541,78.6,83,192,43.2,3,1.6,1.8,1.4,24,106,18,7,116,Matches
Ylber Ramadani,al ALB,MF,27.0,33.0,991,1250,79.3,18442,5050,382,452,84.5,466,531,87.8,120,199,60.3,0,0.5,0.7,-0.5,16,103,10,3,121,Matches
Antonino Gallo,it ITA,DF,23.0,27.7,995,1408,70.7,18535,7959,418,478,87.4,422,560,75.4,130,290,44.8,3,4.5,3.1,-1.5,47,85,44,32,125,Matches
Nikola Krstović,me MNE,FW,23.0,26.4,354,526,67.3,4950,1126,207,284,72.9,97,128,75.8,22,35,62.9,1,3.0,1.7,-2.0,41,28,14,1,52,Matches
Pontus Almqvist,se SWE,"FW,MF",24.0,23.4,351,478,73.4,4689,1071,224,282,79.4,85,120,70.8,17,20,85.0,1,2.7,1.8,-1.7,27,14,12,4,32,Matches
Remi Oudin,fr FRA,"MF,FW",26.0,20.2,497,804,61.8,11002,4033,174,223,78.0,189,266,71.1,124,261,47.5,2,5.7,4.0,-3.7,58,59,13,6,79,Matches
Patrick Dorgu,dk DEN,"DF,MF",18.0,17.4,582,729,79.8,9119,2695,305,338,90.2,215,266,80.8,40,77,51.9,0,1.6,0.7,-1.6,18,31,13,7,49,Matches
Lameck Banda,zm ZAM,FW,22.0,15.0,250,342,73.1,3877,745,137,160,85.6,88,113,77.9,15,41,36.6,4,1.9,1.2,2.1,24,12,17,9,22,Matches
Hamza Rafia,tn TUN,MF,24.0,13.4,359,504,71.2,5633,1650,179,223,80.3,132,165,80.0,27,71,38.0,0,0.8,1.1,-0.8,15,41,6,1,46,Matches
Alexis Blin,fr FRA,MF,26.0,18.2,671,779,86.1,11579,3436,290,319,90.9,304,334,91.0,59,84,70.2,2,0.7,0.7,1.3,7,51,7,2,60,Matches
Mohamed Kaba,fr FRA,MF,21.0,15.3,349,438,79.7,5938,1877,158,190,83.2,159,183,86.9,24,37,64.9,0,0.9,0.8,-0.9,13,38,8,2,60,Matches
Joan Gonzàlez,es ESP,MF,21.0,14.3,348,463,75.2,5710,1665,174,211,82.5,132,163,81.0,30,50,60.0,1,1.0,0.8,0.0,15,35,5,2,49,Matches
Gabriel Strefezza,br BRA,FW,26.0,12.4,300,412,72.8,5197,1463,151,174,86.8,103,137,75.2,37,70,52.9,0,1.2,1.3,-1.2,20,34,20,7,54,Matches
Roberto Piccoli,it ITA,FW,22.0,15.3,147,246,59.8,1864,373,92,142,64.8,36,59,61.0,5,10,50.0,0,0.9,0.6,-0.9,10,4,2,0,19,Matches
Nicola Sansone,it ITA,"FW,MF",31.0,8.5,207,277,74.7,3177,948,115,129,89.1,62,79,78.5,18,40,45.0,2,1.3,0.9,0.7,17,24,10,2,36,Matches
Lorenzo Venuti,it ITA,DF,28.0,4.0,174,219,79.5,3279,1045,72,78,92.3,77,91,84.6,24,43,55.8,0,0.3,0.3,-0.3,4,17,2,2,16,Matches
Ahmed Touba,dz ALG,DF,25.0,3.1,115,137,83.9,2095,472,38,42,90.5,64,76,84.2,11,14,78.6,0,0.0,0.0,0.0,0,4,0,0,2,Matches
Medon Berisha,al ALB,"FW,MF",19.0,2.3,84,98,85.7,1578,419,34,36,94.4,36,43,83.7,10,14,71.4,0,0.2,0.2,-0.2,5,7,2,0,7,Matches
Santiago Pierotti,ar ARG,"MF,FW",22.0,2.2,48,67,71.6,687,142,29,39,74.4,12,17,70.6,3,5,60.0,2,1.0,0.6,1.0,2,3,2,0,5,Matches
Federico Di Francesco,it ITA,"FW,MF",29.0,0.2,6,8,75.0,90,43,1,2,50.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Jeppe Corfitzen,dk DEN,FW,18.0,0.1,2,3,66.7,33,0,0,0,0.0,2,3,66.7,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Rareș-Cătălin Burnete,ro ROU,FW,19.0,0.1,1,1,100.0,8,0,1,1,100.0,0,0,0.0,0,0,0.0,1,0.1,0.0,0.9,1,0,0,0,0,Matches
Marcin Listkowski,pl POL,FW,25.0,0.1,3,3,100.0,36,4,1,1,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Squad Total,0,0,24.9,38.0,11742,15397,76.3,220284,81904,4700,5530,85.0,5225,6158,84.8,1487,2846,52.2,23,30.6,23.1,-7.6,378,895,211,87,1183,0
Opponent Total,0,0,26.5,38.0,15354,19242,79.8,268963,99016,6865,7758,88.5,6677,7766,86.0,1401,2658,52.7,39,39.6,37.9,-0.6,382,1133,311,82,1517,0
