Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Josué Dorrio,es ESP,"MF,FW",30-110,37.5,3,56,21,37.5,1.49,0.56,0.05,0.14,18.3,0,0,0,5.0,5.0,0.09,-2.0,-2.0,Matches
Kwasi Sibo,gh GHA,MF,25-363,34.9,1,21,3,14.3,0.6,0.09,0.05,0.33,16.5,0,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
Núñez,es ESP,"DF,MF",23-350,35.0,2,26,6,23.1,0.74,0.17,0.08,0.33,21.7,1,0,0,1.1,1.1,0.04,0.9,0.9,Matches
Felix Garreta,es ESP,DF,20-061,27.6,4,12,5,41.7,0.43,0.18,0.33,0.8,10.5,0,0,0,1.9,1.9,0.16,2.1,2.1,Matches
Pablo Cuñat,es ESP,GK,22-054,26.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Xabier Etxeita,es ESP,DF,36-234,25.3,0,11,1,9.1,0.43,0.04,0.0,0.0,10.0,0,0,0,1.1,1.1,0.1,-1.1,-1.1,Matches
Eneko Jauregi,es ESP,FW,27-344,25.2,6,40,11,27.5,1.59,0.44,0.15,0.55,15.5,0,0,1,5.7,4.9,0.12,0.3,1.1,Matches
Daniel Lasure,es ESP,"DF,MF",30-115,24.2,0,15,5,33.3,0.62,0.21,0.0,0.0,25.2,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Jon Morcillo,es ESP,"MF,FW",25-280,23.4,4,59,24,40.7,2.52,1.03,0.07,0.17,24.4,10,0,1,3.7,2.9,0.05,0.3,1.1,Matches
Àlex Carbonell,es ESP,MF,26-280,21.8,0,22,3,13.6,1.01,0.14,0.0,0.0,20.3,0,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches
Erik Morán,es ESP,MF,33-027,19.2,0,7,1,14.3,0.36,0.05,0.0,0.0,19.6,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Manu Hernando,es ESP,DF,25-338,21.3,2,9,3,33.3,0.42,0.14,0.22,0.67,12.3,0,0,0,0.6,0.6,0.06,1.4,1.4,Matches
Josep Antoni Gayá,es ESP,DF,23-350,17.2,1,9,3,33.3,0.52,0.17,0.11,0.33,14.2,0,0,0,0.5,0.5,0.06,0.5,0.5,Matches
Unai Bustinza,es ESP,DF,32-140,16.5,1,10,1,10.0,0.6,0.06,0.1,1.0,12.7,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Matches
Jon Mikel Magunagoitia,es ESP,GK,23-320,16.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Ryan Edwards,au AUS,"MF,FW",30-217,14.8,4,22,6,27.3,1.48,0.4,0.18,0.67,15.8,0,0,0,3.0,3.0,0.14,1.0,1.0,Matches
Rayco Rodríguez Medina,es ESP,"MF,FW",27-210,13.1,1,23,9,39.1,1.75,0.69,0.04,0.11,16.0,1,0,0,1.7,1.7,0.07,-0.7,-0.7,Matches
Jorge Mier,es ESP,"DF,MF",25-138,11.6,0,3,1,33.3,0.26,0.09,0.0,0.0,27.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Iker Unzueta,es ESP,FW,25-322,11.1,5,15,4,26.7,1.35,0.36,0.13,0.5,17.6,0,3,3,3.8,1.4,0.09,1.2,0.6,Matches
Javier Eraso,es ESP,"FW,MF",34-091,8.8,2,7,4,57.1,0.8,0.46,0.29,0.5,12.2,0,0,0,1.2,1.2,0.17,0.8,0.8,Matches
Javier Avilés,es ESP,"FW,MF",26-309,7.0,1,10,2,20.0,1.43,0.29,0.1,0.5,19.8,2,0,0,0.9,0.9,0.09,0.1,0.1,Matches
Iker Seguín,es ESP,"DF,MF",34-345,6.5,0,2,0,0.0,0.31,0.0,0.0,0.0,24.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Cosimo Marco Da Graca,it ITA,"FW,MF",22-051,4.9,0,1,0,0.0,0.2,0.0,0.0,0.0,25.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Jorge Yriarte,ve VEN,MF,24-109,4.2,0,6,1,16.7,1.44,0.24,0.0,0.0,20.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Luis Quintero,co COL,"FW,MF",19-253,4.1,0,18,3,16.7,4.44,0.74,0.0,0.0,21.4,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
Angel Troncho,es ESP,"MF,FW",21-263,2.2,0,5,2,40.0,2.32,0.93,0.0,0.0,16.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Jürgen Locadia,cw CUW,"FW,MF",30-227,0.6,0,7,1,14.3,11.05,1.58,0.0,0.0,10.6,0,0,0,1.4,1.4,0.2,-1.4,-1.4,Matches
Squad Total,0,0,27.3,42.0,37,416,120,28.8,9.9,2.86,0.08,0.28,18.4,14,3,5,36.6,32.7,0.08,0.4,1.3,0
Opponent Total,0,0,27.8,42.0,51,545,193,35.4,12.98,4.6,0.08,0.24,17.6,22,5,7,55.4,50.3,0.09,-4.4,-4.3,0
