Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Josué Dorrio,es ESP,"MF,FW",30-110,37.5,102,2.72,55,19,12,4,12,0,9,0.24,5,1,2,0,1,0,Matches
Kwasi Sibo,gh GHA,MF,25-363,34.9,46,1.32,39,0,1,4,0,2,3,0.09,3,0,0,0,0,0,Matches
Núñez,es ESP,"DF,MF",23-350,35.0,81,2.31,60,16,3,2,0,0,6,0.17,5,0,1,0,0,0,Matches
Felix Garreta,es ESP,DF,20-061,27.6,29,1.05,25,1,0,2,0,1,1,0.04,1,0,0,0,0,0,Matches
Pablo Cuñat,es ESP,GK,22-054,26.0,4,0.15,0,4,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Xabier Etxeita,es ESP,DF,36-234,25.3,14,0.55,12,0,0,2,0,0,4,0.16,2,0,0,2,0,0,Matches
Eneko Jauregi,es ESP,FW,27-344,25.2,30,1.19,17,0,1,4,8,0,4,0.16,3,0,0,0,1,0,Matches
Daniel Lasure,es ESP,"DF,MF",30-115,24.2,37,1.53,25,5,4,2,1,0,3,0.12,3,0,0,0,0,0,Matches
Jon Morcillo,es ESP,"MF,FW",25-280,23.4,63,2.7,36,17,3,4,2,1,5,0.21,3,2,0,0,0,0,Matches
Àlex Carbonell,es ESP,MF,26-280,21.8,49,2.25,44,0,2,2,1,0,5,0.23,4,0,0,1,0,0,Matches
Erik Morán,es ESP,MF,33-027,19.2,43,2.24,40,0,0,0,2,1,5,0.26,5,0,0,0,0,0,Matches
Manu Hernando,es ESP,DF,25-338,21.3,8,0.37,5,1,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Josep Antoni Gayá,es ESP,DF,23-350,17.2,9,0.52,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Unai Bustinza,es ESP,DF,32-140,16.5,12,0.73,11,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Jon Mikel Magunagoitia,es ESP,GK,23-320,16.0,3,0.19,1,2,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Ryan Edwards,au AUS,"MF,FW",30-217,14.8,23,1.55,13,0,2,3,4,1,3,0.2,2,0,0,1,0,0,Matches
Rayco Rodríguez Medina,es ESP,"MF,FW",27-210,13.1,32,2.44,20,4,2,3,2,1,3,0.23,3,0,0,0,0,0,Matches
Jorge Mier,es ESP,"DF,MF",25-138,11.6,22,1.9,16,2,1,0,0,3,0,0.0,0,0,0,0,0,0,Matches
Iker Unzueta,es ESP,FW,25-322,11.1,22,1.98,14,0,3,1,4,0,3,0.27,1,0,1,0,1,0,Matches
Javier Eraso,es ESP,"FW,MF",34-091,8.8,13,1.48,12,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Javier Avilés,es ESP,"FW,MF",26-309,7.0,9,1.28,8,0,1,0,0,0,2,0.29,2,0,0,0,0,0,Matches
Iker Seguín,es ESP,"DF,MF",34-345,6.5,14,2.17,10,3,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cosimo Marco Da Graca,it ITA,"FW,MF",22-051,4.9,9,1.84,8,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Jorge Yriarte,ve VEN,MF,24-109,4.2,9,2.16,6,0,0,1,1,1,1,0.24,0,0,0,0,0,1,Matches
Luis Quintero,co COL,"FW,MF",19-253,4.1,17,4.17,10,0,4,3,0,0,1,0.25,1,0,0,0,0,0,Matches
Angel Troncho,es ESP,"MF,FW",21-263,2.2,8,3.71,3,3,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Jürgen Locadia,cw CUW,"FW,MF",30-227,0.6,4,6.32,1,0,0,3,0,0,1,1.58,0,0,0,1,0,0,Matches
Squad Total,0,0,27.3,42.0,712,16.95,500,77,41,43,40,11,60,1.43,44,3,4,5,3,1,0
Opponent Total,0,0,27.8,42.0,950,22.62,710,81,56,51,40,12,86,2.05,50,10,8,10,7,1,0
