Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Josué Dorrio,es ESP,"MF,FW",30-110,37.5,1002,889,111,31,2,2,179,13,55,20,19,0,670,2,52,Matches
Kwasi Sibo,gh GHA,MF,25-363,34.9,1551,1537,14,14,0,13,6,0,0,0,0,0,1274,0,16,Matches
Núñez,es ESP,"DF,MF",23-350,35.0,2010,1582,425,55,0,4,166,348,22,6,6,0,1627,3,30,Matches
Felix Garreta,es ESP,DF,20-061,27.6,1283,1157,124,31,0,12,4,89,0,0,0,0,1046,2,13,Matches
Pablo Cuñat,es ESP,GK,22-054,26.0,904,594,304,93,0,0,0,0,0,0,0,0,538,6,2,Matches
Xabier Etxeita,es ESP,DF,36-234,25.3,999,939,57,46,0,6,1,1,0,0,0,0,806,3,5,Matches
Eneko Jauregi,es ESP,FW,27-344,25.2,488,456,31,1,0,4,10,0,0,0,0,0,276,1,21,Matches
Daniel Lasure,es ESP,"DF,MF",30-115,24.2,1171,906,260,14,1,12,58,246,0,0,0,0,857,5,27,Matches
Jon Morcillo,es ESP,"MF,FW",25-280,23.4,857,736,114,39,2,15,205,11,63,30,23,0,525,7,33,Matches
Àlex Carbonell,es ESP,MF,26-280,21.8,1077,1051,24,22,2,16,20,2,0,0,0,0,842,2,19,Matches
Erik Morán,es ESP,MF,33-027,19.2,977,949,23,8,8,16,9,3,0,0,0,0,732,5,17,Matches
Manu Hernando,es ESP,DF,25-338,21.3,1065,1010,53,47,0,9,5,6,0,0,0,0,875,2,12,Matches
Josep Antoni Gayá,es ESP,DF,23-350,17.2,792,775,17,10,0,5,2,4,0,0,0,0,668,0,9,Matches
Unai Bustinza,es ESP,DF,32-140,16.5,894,834,57,20,0,9,12,37,0,0,0,0,680,3,14,Matches
Jon Mikel Magunagoitia,es ESP,GK,23-320,16.0,562,345,213,70,0,2,0,0,0,0,0,0,325,4,1,Matches
Ryan Edwards,au AUS,"MF,FW",30-217,14.8,395,381,13,0,0,4,11,1,0,0,0,0,263,1,19,Matches
Rayco Rodríguez Medina,es ESP,"MF,FW",27-210,13.1,432,413,12,4,0,10,39,1,7,2,1,0,282,7,11,Matches
Jorge Mier,es ESP,"DF,MF",25-138,11.6,477,379,95,9,0,1,27,86,0,0,0,0,333,3,16,Matches
Iker Unzueta,es ESP,FW,25-322,11.1,237,232,4,0,1,3,3,0,0,0,0,0,143,1,12,Matches
Javier Eraso,es ESP,"FW,MF",34-091,8.8,243,234,8,0,0,0,8,2,0,0,0,0,192,1,9,Matches
Javier Avilés,es ESP,"FW,MF",26-309,7.0,147,136,10,2,1,1,21,0,1,1,0,0,91,1,8,Matches
Iker Seguín,es ESP,"DF,MF",34-345,6.5,280,192,86,18,0,0,50,54,14,8,5,0,172,2,6,Matches
Cosimo Marco Da Graca,it ITA,"FW,MF",22-051,4.9,65,56,9,0,0,0,0,0,0,0,0,0,44,0,2,Matches
Jorge Yriarte,ve VEN,MF,24-109,4.2,181,179,2,2,0,2,8,0,0,0,0,0,128,0,3,Matches
Luis Quintero,co COL,"FW,MF",19-253,4.1,157,149,8,2,0,0,13,3,3,3,0,0,104,0,7,Matches
Angel Troncho,es ESP,"MF,FW",21-263,2.2,77,68,9,2,0,0,8,1,6,3,0,0,58,0,1,Matches
Jürgen Locadia,cw CUW,"FW,MF",30-227,0.6,18,17,1,0,0,0,0,0,0,0,0,0,13,0,0,Matches
Squad Total,0,0,27.3,42.0,18341,16196,2084,540,17,146,865,908,171,73,54,0,13564,61,365,0
Opponent Total,0,0,27.8,42.0,21350,19248,2007,559,52,206,868,869,193,72,75,0,16733,95,325,0
