Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Etienne Vaessen,sr SUR,GK,28.0,29.4,49,4,1,3,2,50.3,0.27,3.3,0.11,222,617,36.0,1117,144,42.1,37.3,219,67.1,53.9,502,40,8.0,39,1.33,14.7,Matches
Jeroen Houwen,nl NED,GK,27.0,3.6,5,1,0,1,0,5.4,0.27,0.4,0.11,23,79,29.1,118,23,45.8,38.6,37,67.6,53.1,64,0,0.0,3,0.84,15.5,Matches
Mark Spenkelink,nl NED,GK,26.0,1.0,2,0,0,1,0,3.9,0.38,1.9,1.9,7,17,41.2,31,4,32.3,34.2,12,58.3,46.7,17,1,5.9,1,1.0,11.5,Matches
Squad Total,0,0,26.2,34.0,56,5,1,5,2,59.6,0.28,5.6,0.16,252,713,35.3,1228,171,43.5,38.6,306,58.5,47.9,583,41,7.0,43,1.27,15.5,0
Opponent Total,0,0,25.1,34.0,38,5,0,2,1,40.8,0.25,3.8,0.11,228,606,37.6,1077,166,44.8,37.2,248,49.6,39.9,459,39,8.5,64,1.88,16.4,0
