D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-12,18:45,Eredivisie,Matchweek 1,Sat,Away,L,1,3,Heerenveen,2.0,1.5,53,19500,Michiel Kramer,4-4-2,Marc Nagtegaal,Match Report,0.0
2023-08-20,16:45,Eredivisie,Matchweek 2,Sun,Home,L,1,3,AZ Alkmaar,2.0,1.5,45,6722,Michiel Kramer,4-4-2,Alex Bos,Match Report,0.0
2023-08-26,18:45,Eredivisie,Matchweek 3,Sat,Away,L,0,3,NEC Nijmegen,1.3,1.9,59,12319,Michiel Kramer,4-4-2,Jochem Kamphuis,Match Report,0.0
2023-09-02,20:00,Eredivisie,Matchweek 4,Sat,Home,L,0,4,PSV Eindhoven,0.9,2.1,40,6609,Michiel Kramer,4-4-1-1,Dennis Higler,Match Report,0.0
2023-09-16,18:45,Eredivisie,Matchweek 5,Sat,Away,W,2,0,Vitesse,1.8,0.7,44,16362,Michiel Kramer,4-2-3-1,Allard Lindhout,Match Report,0.0
2023-09-24,16:45,Eredivisie,Matchweek 6,Sun,Home,W,1,0,Twente,0.4,0.5,47,5512,Michiel Kramer,4-2-3-1,Joey Kooij,Match Report,0.0
2023-10-07,18:45,Eredivisie,Matchweek 8,Sat,Away,L,0,1,Almere City,0.6,1.9,57,4228,Michiel Kramer,4-2-3-1,Jeroen Manschot,Match Report,0.0
2023-10-21,18:45,Eredivisie,Matchweek 9,Sat,Home,W,2,1,Volendam,0.6,1.4,47,6188,Michiel Kramer,3-4-1-2,Edwin van de Graaf,Match Report,0.0
2023-10-28,20:00,Eredivisie,Matchweek 10,Sat,Away,L,0,2,Sparta R'dam,0.8,1.8,48,10341,Michiel Kramer,4-1-4-1,Sander van der Eijk,Match Report,0.0
2023-11-04,18:45,Eredivisie,Matchweek 11,Sat,Home,L,1,2,Feyenoord,0.5,4.2,25,7168,Michiel Kramer,4-1-4-1,Pol van Boekel,Match Report,0.0
2023-11-11,18:45,Eredivisie,Matchweek 12,Sat,Home,L,0,1,Go Ahead Eag,1.8,0.8,65,6157,Michiel Kramer,4-3-3,Jeroen Manschot,Match Report,0.0
2023-11-25,21:00,Eredivisie,Matchweek 13,Sat,Away,W,2,1,Zwolle,1.4,1.0,47,14000,Michiel Kramer,4-3-3,Martin van den Kerkhof,Match Report,0.0
2023-12-02,20:00,Eredivisie,Matchweek 14,Sat,Home,D,2,2,Excelsior,1.8,0.9,51,5869,Michiel Kramer,4-3-3,Bas Nijhuis,Match Report,0.0
2023-12-06,20:00,Eredivisie,Matchweek 7,Wed,Home,L,2,3,Ajax,0.9,1.4,40,7159,Michiel Kramer,4-2-3-1,Pol van Boekel,Match Report,0.0
2023-12-10,14:30,Eredivisie,Matchweek 15,Sun,Away,L,0,1,Fortuna Sittard,0.8,1.4,53,10397,Michiel Kramer,4-2-3-1,Joey Kooij,Match Report,0.0
2023-12-16,16:30,Eredivisie,Matchweek 16,Sat,Away,D,1,1,Utrecht,1.9,1.8,43,22033,Michiel Kramer,4-2-3-1,Serdar Gözübüyük,Match Report,0.0
2024-01-12,20:00,Eredivisie,Matchweek 17,Fri,Home,L,1,2,Heracles Almelo,1.9,1.3,54,6412,Michiel Kramer,4-2-3-1,Rob Dieperink,Match Report,0.0
