Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Yassin Oukili,nl NED,MF,22.0,32,32,2789.0,31.0,5.0,1.0,6.0,5.0,0.0,0.0,6.0,0.0,2.4,2.4,2.1,4.5,22.0,96.0,74.0,0.16,0.03,0.19,0.16,0.19,0.08,0.07,0.15,0.08,0.15,Matches
Etienne Vaessen,sr SUR,GK,28.0,30,30,2644.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dario Van den Buijs,be BEL,DF,27.0,30,30,2604.0,28.9,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.1,3.1,36.0,201.0,9.0,0.0,0.1,0.1,0.0,0.1,0.03,0.07,0.11,0.03,0.11,Matches
Julian Lelieveld,nl NED,DF,25.0,34,29,2422.0,26.9,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,5.6,6.0,42.0,149.0,129.0,0.0,0.11,0.11,0.0,0.11,0.01,0.21,0.22,0.01,0.22,Matches
Godfried Roemeratoe,cw CUW,MF,23.0,29,28,2328.0,25.9,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,0.2,0.2,1.3,1.5,17.0,91.0,11.0,0.0,0.08,0.08,0.0,0.08,0.01,0.05,0.06,0.01,0.06,Matches
Aaron Meijers,nl NED,DF,35.0,28,27,2306.0,25.6,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,0.3,0.3,3.5,3.8,66.0,119.0,87.0,0.0,0.23,0.23,0.0,0.23,0.01,0.14,0.15,0.01,0.15,Matches
Shawn Adewoye,be BEL,DF,23.0,29,26,2338.0,26.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.3,1.3,0.4,1.7,26.0,97.0,3.0,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,Matches
Denilho Cleonise,nl NED,"FW,MF",21.0,33,24,1800.0,20.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,3.4,3.4,3.3,6.6,99.0,38.0,145.0,0.05,0.2,0.25,0.05,0.25,0.17,0.16,0.33,0.17,0.33,Matches
Chris Lokesa,be BEL,"FW,MF",18.0,31,23,2065.0,22.9,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,6.0,6.0,3.1,9.1,62.0,69.0,136.0,0.04,0.09,0.13,0.04,0.13,0.26,0.14,0.4,0.26,0.4,Matches
Michiel Kramer,nl NED,FW,34.0,29,20,1823.0,20.3,8.0,0.0,8.0,4.0,4.0,4.0,4.0,0.0,9.7,6.6,0.8,7.3,7.0,27.0,60.0,0.39,0.0,0.39,0.2,0.2,0.48,0.04,0.52,0.32,0.36,Matches
David Min,nl NED,FW,24.0,29,19,1652.0,18.4,10.0,1.0,11.0,9.0,1.0,1.0,3.0,0.0,8.4,7.6,1.7,9.3,26.0,21.0,100.0,0.54,0.05,0.6,0.49,0.54,0.46,0.09,0.55,0.42,0.51,Matches
Reuven Niemeijer,nl NED,"MF,FW",28.0,29,18,1603.0,17.8,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,4.1,4.1,2.2,6.3,9.0,34.0,63.0,0.11,0.11,0.22,0.11,0.22,0.23,0.12,0.35,0.23,0.35,Matches
Juriën Gaari,cw CUW,DF,29.0,29,16,1648.0,18.3,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.4,0.9,22.0,64.0,25.0,0.05,0.0,0.05,0.05,0.05,0.03,0.02,0.05,0.03,0.05,Matches
Mats Seuntjens,nl NED,"FW,MF",31.0,12,10,813.0,9.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,2.0,3.2,22.0,25.0,39.0,0.11,0.11,0.22,0.11,0.22,0.13,0.22,0.35,0.13,0.35,Matches
Kevin Felida,cw CUW,MF,23.0,17,8,794.0,8.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.4,6.0,22.0,10.0,0.11,0.0,0.11,0.11,0.11,0.01,0.03,0.04,0.01,0.04,Matches
Zakaria Bakkali,be BEL,"MF,FW",27.0,18,8,722.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.8,2.2,32.0,21.0,71.0,0.0,0.0,0.0,0.0,0.0,0.17,0.1,0.27,0.17,0.27,Matches
Thierry Lutonda,be BEL,DF,22.0,13,7,722.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,6.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Filip Stevanovic,rs SRB,"FW,MF",20.0,16,7,625.0,6.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.5,1.5,0.9,2.4,34.0,17.0,65.0,0.29,0.0,0.29,0.29,0.29,0.21,0.13,0.34,0.21,0.34,Matches
Richonell Margaret,nl NED,"FW,MF",22.0,24,5,836.0,9.3,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,2.3,2.3,2.3,4.6,39.0,26.0,88.0,0.43,0.11,0.54,0.43,0.54,0.24,0.25,0.49,0.24,0.49,Matches
Jeffrey Bruma,nl NED,DF,31.0,12,3,400.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.1,0.3,5.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.07,0.04,0.07,Matches
Jeroen Houwen,nl NED,GK,27.0,4,3,322.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Mark Spenkelink,nl NED,GK,26.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ilias Takidine,be BEL,"FW,MF",22.0,8,0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,4.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.81,0.81,0.81,Matches
Raz Meir,il ISR,DF,26.0,4,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Daouda Weidmann,ci CIV,"MF,DF",20.0,3,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.36,Matches
Patrick Vroegh,nl NED,MF,23.0,3,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Nouri Cheung,nl NED,MF,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joey Kesting,nl NED,GK,22.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luuk Wouters,nl NED,DF,24.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.2,34,374,3060.0,34.0,37.0,26.0,63.0,32.0,5.0,5.0,58.0,4.0,44.5,40.6,33.3,73.9,583.0,1174.0,1164.0,1.09,0.76,1.85,0.94,1.71,1.31,0.98,2.29,1.19,2.17,0
Opponent Total,0,0,25.1,34,374,3060.0,34.0,54.0,37.0,91.0,49.0,5.0,7.0,32.0,3.0,57.6,52.4,39.5,91.9,735.0,1649.0,1634.0,1.59,1.09,2.68,1.44,2.53,1.7,1.16,2.86,1.54,2.7,0
