Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Yassin Oukili,nl NED,MF,22.0,31.0,5,36,12,33.3,1.16,0.39,0.14,0.42,20.8,1,0,0,2.4,2.4,0.07,2.6,2.6,Matches
Etienne Vaessen,sr SUR,GK,28.0,29.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Dario Van den Buijs,be BEL,DF,27.0,28.9,0,24,6,25.0,0.83,0.21,0.0,0.0,20.2,7,0,0,1.0,1.0,0.04,-1.0,-1.0,Matches
Julian Lelieveld,nl NED,DF,25.0,26.9,0,6,1,16.7,0.22,0.04,0.0,0.0,12.4,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Godfried Roemeratoe,cw CUW,MF,23.0,25.9,0,5,0,0.0,0.19,0.0,0.0,0.0,25.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Aaron Meijers,nl NED,DF,35.0,25.6,0,8,1,12.5,0.31,0.04,0.0,0.0,26.2,2,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Shawn Adewoye,be BEL,DF,23.0,26.0,1,16,4,25.0,0.62,0.15,0.06,0.25,10.8,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
Denilho Cleonise,nl NED,"FW,MF",21.0,20.0,1,35,11,31.4,1.75,0.55,0.03,0.09,18.1,0,0,0,3.4,3.4,0.1,-2.4,-2.4,Matches
Chris Lokesa,be BEL,"FW,MF",18.0,22.9,1,64,18,28.1,2.79,0.78,0.02,0.06,17.6,0,0,0,6.0,6.0,0.09,-5.0,-5.0,Matches
Michiel Kramer,nl NED,FW,34.0,20.3,8,32,16,50.0,1.58,0.79,0.13,0.25,12.4,0,4,4,9.7,6.6,0.2,-1.7,-2.6,Matches
David Min,nl NED,FW,24.0,18.4,10,54,22,40.7,2.94,1.2,0.17,0.41,15.9,1,1,1,8.4,7.6,0.14,1.6,1.4,Matches
Reuven Niemeijer,nl NED,"MF,FW",28.0,17.8,2,36,17,47.2,2.02,0.95,0.06,0.12,16.7,0,0,0,4.1,4.1,0.12,-2.1,-2.1,Matches
Juriën Gaari,cw CUW,DF,29.0,18.3,1,8,4,50.0,0.44,0.22,0.13,0.25,19.8,0,0,0,0.5,0.5,0.06,0.5,0.5,Matches
Mats Seuntjens,nl NED,"FW,MF",31.0,9.0,1,16,4,25.0,1.77,0.44,0.06,0.25,22.8,1,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
Kevin Felida,cw CUW,MF,23.0,8.8,1,5,2,40.0,0.57,0.23,0.2,0.5,28.4,0,0,0,0.1,0.1,0.02,0.9,0.9,Matches
Zakaria Bakkali,be BEL,"MF,FW",27.0,8.0,0,17,4,23.5,2.12,0.5,0.0,0.0,16.9,0,0,0,1.4,1.4,0.08,-1.4,-1.4,Matches
Thierry Lutonda,be BEL,DF,22.0,8.0,0,1,0,0.0,0.12,0.0,0.0,0.0,12.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Filip Stevanovic,rs SRB,"FW,MF",20.0,6.9,2,18,5,27.8,2.59,0.72,0.11,0.4,18.0,2,0,0,1.5,1.5,0.08,0.5,0.5,Matches
Richonell Margaret,nl NED,"FW,MF",22.0,9.3,4,19,10,52.6,2.05,1.08,0.21,0.4,16.5,0,0,0,2.3,2.3,0.12,1.7,1.7,Matches
Jeffrey Bruma,nl NED,DF,31.0,4.4,0,3,0,0.0,0.68,0.0,0.0,0.0,17.5,1,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Jeroen Houwen,nl NED,GK,27.0,3.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Mark Spenkelink,nl NED,GK,26.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Ilias Takidine,be BEL,"FW,MF",22.0,1.0,0,4,2,50.0,3.91,1.96,0.0,0.0,13.6,0,0,0,0.8,0.8,0.2,-0.8,-0.8,Matches
Raz Meir,il ISR,DF,26.0,0.6,0,1,1,100.0,1.61,1.61,0.0,0.0,12.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Daouda Weidmann,ci CIV,"MF,DF",20.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Patrick Vroegh,nl NED,MF,23.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.2,34.0,37,408,140,34.3,12.0,4.12,0.08,0.23,17.5,15,5,5,44.5,40.6,0.1,-7.5,-8.6,0
Opponent Total,0,0,25.1,34.0,54,549,198,36.1,16.15,5.82,0.09,0.25,17.1,19,5,7,57.6,52.4,0.1,-3.6,-3.4,0
