Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Yassin Oukili,nl NED,MF,22.0,31.0,970,949,18,13,5,14,24,1,0,0,0,0,758,3,25,Matches
Etienne Vaessen,sr SUR,GK,28.0,29.4,1340,1047,289,70,0,13,0,0,0,0,0,0,908,4,2,Matches
Dario Van den Buijs,be BEL,DF,27.0,28.9,1821,1740,77,43,1,26,7,6,1,0,0,0,1473,4,10,Matches
Julian Lelieveld,nl NED,DF,25.0,26.9,1469,1181,280,18,6,18,80,262,0,0,0,0,1115,8,38,Matches
Godfried Roemeratoe,cw CUW,MF,23.0,25.9,919,902,17,16,4,4,3,0,0,0,0,0,742,0,19,Matches
Aaron Meijers,nl NED,DF,35.0,25.6,1466,1163,300,57,2,4,136,212,31,10,19,0,1032,3,38,Matches
Shawn Adewoye,be BEL,DF,23.0,26.0,1129,1084,45,31,1,5,1,7,0,0,0,0,972,0,17,Matches
Denilho Cleonise,nl NED,"FW,MF",21.0,20.0,492,464,28,5,2,2,86,3,19,12,1,0,347,0,23,Matches
Chris Lokesa,be BEL,"FW,MF",18.0,22.9,556,529,25,2,9,4,29,4,10,2,4,0,423,2,17,Matches
Michiel Kramer,nl NED,FW,34.0,20.3,386,354,32,0,0,1,3,2,0,0,0,0,261,0,8,Matches
David Min,nl NED,FW,24.0,18.4,307,294,13,0,0,1,4,0,0,0,0,0,210,0,16,Matches
Reuven Niemeijer,nl NED,"MF,FW",28.0,17.8,401,359,41,3,3,2,24,1,14,6,4,0,266,1,18,Matches
Juriën Gaari,cw CUW,DF,29.0,18.3,903,813,88,28,0,8,18,56,0,0,0,0,716,2,17,Matches
Mats Seuntjens,nl NED,"FW,MF",31.0,9.0,310,276,34,9,1,3,36,1,21,11,6,0,180,0,18,Matches
Kevin Felida,cw CUW,MF,23.0,8.8,295,288,7,3,2,2,3,0,0,0,0,0,238,0,6,Matches
Zakaria Bakkali,be BEL,"MF,FW",27.0,8.0,269,247,22,5,0,2,45,2,15,4,6,0,183,0,12,Matches
Thierry Lutonda,be BEL,DF,22.0,8.0,383,310,71,3,0,0,10,68,0,0,0,0,305,2,10,Matches
Filip Stevanovic,rs SRB,"FW,MF",20.0,6.9,268,230,38,8,1,3,44,3,26,6,16,0,167,0,18,Matches
Richonell Margaret,nl NED,"FW,MF",22.0,9.3,238,230,8,0,1,2,18,3,4,0,0,0,176,0,8,Matches
Jeffrey Bruma,nl NED,DF,31.0,4.4,242,236,6,6,0,1,0,0,0,0,0,0,198,0,4,Matches
Jeroen Houwen,nl NED,GK,27.0,3.6,155,112,43,6,0,1,0,0,0,0,0,0,92,0,0,Matches
Mark Spenkelink,nl NED,GK,26.0,1.0,43,29,14,2,0,0,0,0,0,0,0,0,29,0,0,Matches
Ilias Takidine,be BEL,"FW,MF",22.0,1.0,26,25,1,0,0,0,6,0,1,0,0,0,16,0,2,Matches
Raz Meir,il ISR,DF,26.0,0.6,46,39,7,1,0,0,1,6,0,0,0,0,37,0,3,Matches
Daouda Weidmann,ci CIV,"MF,DF",20.0,0.3,10,9,1,0,0,0,1,0,1,0,0,0,8,0,1,Matches
Patrick Vroegh,nl NED,MF,23.0,0.2,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
Squad Total,0,0,26.2,34.0,14454,12920,1505,329,38,116,579,637,143,51,56,0,10858,29,330,0
Opponent Total,0,0,25.1,34.0,17659,16081,1544,355,46,99,723,638,232,110,70,0,14032,34,299,0
