Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Yann Sommer,ch SUI,GK,34.0,34,34,3060,34.0,19,0.56,98,78,82.7,27,6,1,19,55.9,4,2,1,1,33.3,Matches
Emil Audero,it ITA,GK,26.0,4,4,337,3.7,3,0.8,11,8,72.7,2,1,1,2,50.0,0,0,0,0,0.0,Matches
Raffaele Di Gennaro,it ITA,GK,29.0,1,0,23,0.3,0,0.0,4,4,100.0,0,0,0,0,0.0,0,0,0,0,0.0,Matches
Squad Total,0,0,29.1,38,38,3420,38.0,22,0.58,113,90,82.3,29,7,2,21,55.3,4,2,1,1,33.3,0
Opponent Total,0,0,26.2,38,38,3420,38.0,89,2.34,210,122,63.8,2,7,29,1,2.6,14,13,1,0,7.1,0
