Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Henrikh Mkhitaryan,am ARM,MF,34.0,30.9,4,0,0,35,29,3,32,29,34,1,0,0,182,15,16,48.4,Matches
Yann Sommer,ch SUI,GK,34.0,34.0,1,0,0,1,1,0,0,0,1,0,1,0,43,3,1,75.0,Matches
Nicolò Barella,it ITA,MF,26.0,31.6,7,0,0,28,27,3,51,10,30,1,0,0,167,20,15,57.1,Matches
Marcus Thuram,fr FRA,FW,25.0,29.9,3,0,0,35,45,20,21,4,15,5,0,0,66,70,42,62.5,Matches
Hakan Çalhanoğlu,tr TUR,MF,29.0,28.4,5,0,0,43,23,0,153,24,33,0,0,0,166,26,18,59.1,Matches
Lautaro Martínez,ar ARG,FW,25.0,29.5,5,0,0,46,59,12,15,20,16,2,1,0,90,38,27,58.5,Matches
Federico Dimarco,it ITA,DF,25.0,23.1,0,0,0,12,21,5,196,9,25,0,0,0,99,6,9,40.0,Matches
Alessandro Bastoni,it ITA,DF,24.0,25.2,5,0,0,31,31,0,76,23,33,0,0,0,119,37,29,56.1,Matches
Matteo Darmian,it ITA,DF,33.0,26.7,2,0,0,27,11,1,21,13,22,1,2,0,74,20,17,54.1,Matches
Francesco Acerbi,it ITA,DF,35.0,26.5,1,0,0,19,24,3,9,32,13,0,0,0,102,70,37,65.4,Matches
Benjamin Pavard,fr FRA,DF,27.0,18.6,6,0,0,23,15,2,24,32,21,0,0,0,68,35,27,56.5,Matches
Denzel Dumfries,nl NED,DF,27.0,18.2,2,1,0,25,18,5,47,12,13,0,0,0,58,36,18,66.7,Matches
Stefan de Vrij,nl NED,DF,31.0,17.6,0,0,0,8,2,0,0,24,13,0,0,0,85,46,25,64.8,Matches
Carlos Augusto,br BRA,DF,24.0,19.2,1,0,0,17,6,1,40,16,21,0,0,0,74,59,26,69.4,Matches
Yann Aurel Bisseck,de GER,DF,22.0,10.0,0,0,0,6,11,2,5,5,6,0,0,0,37,18,17,51.4,Matches
Davide Frattesi,it ITA,MF,23.0,10.6,1,0,0,12,16,1,11,5,6,1,0,0,38,14,15,48.3,Matches
Kristjan Asllani,al ALB,MF,21.0,8.7,1,0,0,4,19,0,35,11,2,0,0,0,57,4,7,36.4,Matches
Alexis Sánchez,cl CHI,"FW,MF",34.0,8.5,0,0,0,14,19,8,31,1,6,0,0,0,28,8,13,38.1,Matches
Marko Arnautović,at AUT,FW,34.0,8.9,0,0,0,11,15,8,7,5,4,0,0,0,17,4,7,36.4,Matches
Emil Audero,it ITA,GK,26.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches
Davy Klaassen,nl NED,MF,30.0,2.3,1,0,0,3,0,1,0,3,2,0,0,0,9,4,1,80.0,Matches
Juan Cuadrado,co COL,DF,35.0,3.0,1,0,0,4,6,1,18,1,3,0,0,0,11,0,0,0.0,Matches
Tajon Buchanan,ca CAN,DF,24.0,1.8,0,0,0,1,6,1,11,0,1,0,0,0,6,0,3,0.0,Matches
Stefano Sensi,it ITA,MF,27.0,0.5,0,0,0,0,1,0,1,1,1,0,0,0,3,0,0,0.0,Matches
Raffaele Di Gennaro,it ITA,GK,29.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Ebenezer Akinsanmiro,ng NGA,MF,18.0,0.2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Lucien Agoume,fr FRA,MF,21.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
Squad Total,0,0,29.1,38.0,46,1,0,405,408,77,804,280,321,11,4,0,1602,535,370,59.1,0
Opponent Total,0,0,26.2,38.0,70,7,1,434,378,41,608,291,231,4,14,2,1432,370,535,40.9,0
