Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Wéverton,br BRA,GK,36-190,9.0,4,0,1,0,1,7.8,0.29,4.8,0.54,34,110,30.9,240,48,38.8,36.1,61,27.9,33.4,104,11,10.6,4,0.44,12.2,Matches
Squad Total,0,0,27.2,9.0,4,0,1,0,1,7.8,0.29,4.8,0.54,34,110,30.9,240,48,38.8,0.0,61,27.9,33.4,104,11,10.6,4,0.44,0.0,0
Opponent Total,0,0,28.3,9.0,11,3,0,1,0,12.4,0.22,1.4,0.15,74,161,46.0,201,33,47.3,37.5,106,62.3,45.6,174,9,5.2,12,1.33,15.3,0
