Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Wéverton,br BRA,GK,36-190,9.0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,100.0,Matches
Murilo Cerqueira,br BRA,DF,27-085,7.8,3,0,0,12,2,1,2,11,10,0,0,0,33,35,17,67.3,Matches
Joaquín Piquerez,uy URU,DF,25-301,7.4,1,0,0,7,13,0,39,10,9,0,0,0,40,11,3,78.6,Matches
Raphael Veiga,br BRA,MF,29-001,7.3,1,0,0,5,8,3,49,1,5,0,0,0,14,4,3,57.1,Matches
Aníbal Moreno,ar ARG,MF,25-038,6.6,2,0,0,9,5,1,2,16,6,0,0,0,48,3,8,27.3,Matches
Rony,br BRA,FW,29-040,6.4,2,0,0,9,12,3,7,0,5,0,0,0,13,8,22,26.7,Matches
Gustavo Gómez,py PAR,DF,31-045,6.0,3,0,0,12,2,2,1,4,6,0,1,1,18,22,15,59.5,Matches
Endrick,br BRA,"MF,FW",17-335,5.0,3,0,0,13,18,0,3,0,2,1,0,0,16,3,6,33.3,Matches
Estevão,br BRA,FW,18-057,4.9,1,0,0,4,12,1,12,3,6,1,0,0,26,2,4,33.3,Matches
Marcos Rocha,br BRA,DF,35-192,5.2,0,0,0,6,3,0,15,4,3,0,0,0,26,5,3,62.5,Matches
Richard Ríos,co COL,MF,24-018,4.9,1,0,0,8,9,1,7,4,7,0,0,0,37,4,5,44.4,Matches
Lázaro,br BRA,"FW,DF",22-100,4.8,0,0,0,4,9,0,14,0,2,0,0,0,16,3,9,25.0,Matches
Mayke,br BRA,DF,31-223,4.2,3,0,0,5,3,2,11,14,5,0,0,0,24,7,2,77.8,Matches
Gabriel Menino,br BRA,MF,23-265,3.4,2,0,0,10,8,0,16,1,6,0,0,0,11,3,4,42.9,Matches
Zé Rafael,br BRA,MF,31-004,3.2,2,0,0,7,5,0,1,2,3,1,0,0,16,4,2,66.7,Matches
José López,ar ARG,"FW,MF",23-197,2.8,3,0,0,6,3,5,3,1,0,0,0,0,4,11,8,57.9,Matches
Luan Garcia,br BRA,DF,31-041,2.6,0,0,0,3,4,0,0,2,1,0,0,0,8,4,0,100.0,Matches
Kaiky Naves,br BRA,DF,22-043,2.0,0,0,0,6,1,0,0,8,3,0,0,0,5,11,9,55.0,Matches
Luis Guilherme,br BRA,"FW,DF",18-132,2.0,0,0,0,0,3,0,13,0,2,0,0,0,5,5,3,62.5,Matches
Vanderlan,br BRA,DF,21-287,1.4,0,0,0,2,0,0,4,1,2,0,0,0,6,1,0,100.0,Matches
Romulo,br BRA,"MF,FW",22-257,1.1,0,0,0,2,4,0,8,0,4,0,0,0,4,1,3,25.0,Matches
Fabinho,br BRA,MF,22-072,0.5,0,0,0,1,0,0,1,0,2,0,0,0,4,2,1,66.7,Matches
Caio Paulista,br BRA,"DF,FW",26-040,0.3,1,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0.0,Matches
Squad Total,0,0,27.2,9.0,29,0,0,132,125,19,211,82,89,3,1,1,385,150,127,54.2,0
Opponent Total,0,0,28.3,9.0,37,3,2,131,120,10,136,75,107,1,4,0,356,127,150,45.8,0
