Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Wéverton,br BRA,GK,36-190,9.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Murilo Cerqueira,br BRA,DF,27-085,7.8,0,7,1,14.3,0.89,0.13,0.0,0.0,11.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Joaquín Piquerez,uy URU,DF,25-301,7.4,2,15,3,20.0,2.03,0.41,0.07,0.33,25.2,3,1,1,1.6,0.8,0.05,0.4,0.2,Matches
Raphael Veiga,br BRA,MF,29-001,7.3,0,20,5,25.0,2.75,0.69,0.0,0.0,25.7,6,0,1,1.7,0.9,0.05,-1.7,-0.9,Matches
Aníbal Moreno,ar ARG,MF,25-038,6.6,1,10,2,20.0,1.52,0.3,0.1,0.5,26.6,0,0,0,0.2,0.2,0.02,0.8,0.8,Matches
Rony,br BRA,FW,29-040,6.4,1,18,8,44.4,2.81,1.25,0.06,0.13,12.0,0,0,0,2.6,2.6,0.14,-1.6,-1.6,Matches
Gustavo Gómez,py PAR,DF,31-045,6.0,1,8,1,12.5,1.33,0.17,0.0,0.0,12.0,0,1,1,1.2,0.5,0.06,-0.2,-0.5,Matches
Endrick,br BRA,"MF,FW",17-335,5.0,0,13,2,15.4,2.58,0.4,0.0,0.0,22.8,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
Estevão,br BRA,FW,18-057,4.9,2,20,6,30.0,4.07,1.22,0.05,0.17,20.1,1,1,1,1.7,0.9,0.05,0.3,0.1,Matches
Marcos Rocha,br BRA,DF,35-192,5.2,0,1,0,0.0,0.19,0.0,0.0,0.0,8.8,0,0,0,0.2,0.2,0.16,-0.2,-0.2,Matches
Richard Ríos,co COL,MF,24-018,4.9,1,6,1,16.7,1.23,0.21,0.17,1.0,21.6,1,0,0,0.4,0.4,0.06,0.6,0.6,Matches
Lázaro,br BRA,"FW,DF",22-100,4.8,2,18,5,27.8,3.76,1.04,0.11,0.4,20.0,0,0,0,2.0,2.0,0.11,0.0,0.0,Matches
Mayke,br BRA,DF,31-223,4.2,0,1,0,0.0,0.24,0.0,0.0,0.0,18.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Gabriel Menino,br BRA,MF,23-265,3.4,0,6,1,16.7,1.76,0.29,0.0,0.0,27.1,3,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Zé Rafael,br BRA,MF,31-004,3.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
José López,ar ARG,"FW,MF",23-197,2.8,1,7,2,28.6,2.47,0.71,0.14,0.5,12.1,0,0,0,1.1,1.1,0.16,-0.1,-0.1,Matches
Luan Garcia,br BRA,DF,31-041,2.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Kaiky Naves,br BRA,DF,22-043,2.0,0,1,0,0.0,0.5,0.0,0.0,0.0,9.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Luis Guilherme,br BRA,"FW,DF",18-132,2.0,0,5,0,0.0,2.46,0.0,0.0,0.0,18.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Vanderlan,br BRA,DF,21-287,1.4,0,2,0,0.0,1.4,0.0,0.0,0.0,22.6,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
Romulo,br BRA,"MF,FW",22-257,1.1,0,3,0,0.0,2.76,0.0,0.0,0.0,27.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Fabinho,br BRA,MF,22-072,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Caio Paulista,br BRA,"DF,FW",26-040,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.2,9.0,11,161,37,23.0,17.89,4.11,0.05,0.22,20.1,14,3,4,14.8,12.1,0.08,-3.8,-4.1,0
Opponent Total,0,0,28.3,9.0,3,93,27,29.0,10.33,3.0,0.03,0.11,20.6,2,0,1,6.7,5.9,0.06,-3.7,-2.9,0
