Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Wéverton,br BRA,GK,36-190,9.0,3,0.33,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Murilo Cerqueira,br BRA,DF,27-085,7.8,7,0.89,6,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Joaquín Piquerez,uy URU,DF,25-301,7.4,24,3.24,17,2,0,2,3,0,0,0.0,0,0,0,0,0,0,Matches
Raphael Veiga,br BRA,MF,29-001,7.3,37,5.08,24,9,0,3,1,0,2,0.27,1,0,0,0,1,0,Matches
Aníbal Moreno,ar ARG,MF,25-038,6.6,16,2.44,14,0,1,0,1,0,1,0.15,1,0,0,0,0,0,Matches
Rony,br BRA,FW,29-040,6.4,24,3.74,17,0,2,2,3,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Gómez,py PAR,DF,31-045,6.0,8,1.33,6,0,1,1,0,0,1,0.17,1,0,0,0,0,0,Matches
Endrick,br BRA,"MF,FW",17-335,5.0,17,3.38,8,0,1,3,4,1,1,0.2,1,0,0,0,0,0,Matches
Estevão,br BRA,FW,18-057,4.9,30,6.09,10,3,6,4,5,2,6,1.22,2,0,2,0,1,1,Matches
Marcos Rocha,br BRA,DF,35-192,5.2,23,4.4,19,1,1,0,0,2,3,0.57,2,0,0,0,0,1,Matches
Richard Ríos,co COL,MF,24-018,4.9,7,1.44,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lázaro,br BRA,"FW,DF",22-100,4.8,24,5.02,17,2,2,2,1,0,1,0.21,0,1,0,0,0,0,Matches
Mayke,br BRA,DF,31-223,4.2,8,1.91,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Menino,br BRA,MF,23-265,3.4,16,4.69,8,3,1,1,3,0,0,0.0,0,0,0,0,0,0,Matches
Zé Rafael,br BRA,MF,31-004,3.2,9,2.8,7,1,0,0,1,0,1,0.31,0,0,0,0,1,0,Matches
José López,ar ARG,"FW,MF",23-197,2.8,5,1.76,3,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Luan Garcia,br BRA,DF,31-041,2.6,1,0.38,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kaiky Naves,br BRA,DF,22-043,2.0,4,1.99,3,0,0,1,0,0,1,0.5,1,0,0,0,0,0,Matches
Luis Guilherme,br BRA,"FW,DF",18-132,2.0,18,8.85,11,4,3,0,0,0,2,0.98,1,1,0,0,0,0,Matches
Vanderlan,br BRA,DF,21-287,1.4,1,0.7,1,0,0,0,0,0,1,0.7,1,0,0,0,0,0,Matches
Romulo,br BRA,"MF,FW",22-257,1.1,8,7.35,4,2,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Fabinho,br BRA,MF,22-072,0.5,1,1.91,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Caio Paulista,br BRA,"DF,FW",26-040,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,27.2,9.0,291,32.33,193,29,18,21,24,6,20,2.22,11,2,2,0,3,2,0
Opponent Total,0,0,28.3,9.0,166,18.44,112,22,9,6,11,6,5,0.56,3,0,1,0,1,0,0
