Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Wéverton,br BRA,GK,36-190,9,810.0,90.0,100.0,9.0,9,90.0,9,0,0.0,0,1.89,11.0,4.0,7.0,0.78,0.0,14.8,6.7,8.1,0.9,0.0,Matches
Murilo Cerqueira,br BRA,DF,27-085,8,706.0,88.0,87.2,7.8,8,88.0,7,0,0.0,0,2.13,11.0,2.0,9.0,1.15,2.88,13.1,5.8,7.3,0.93,0.25,Matches
Joaquín Piquerez,uy URU,DF,25-301,8,666.0,83.0,82.2,7.4,8,83.0,5,0,0.0,1,1.75,8.0,4.0,4.0,0.54,-1.33,12.0,5.1,6.9,0.93,0.19,Matches
Raphael Veiga,br BRA,MF,29-001,8,655.0,82.0,80.9,7.3,8,82.0,3,0,0.0,0,1.75,8.0,4.0,4.0,0.55,-1.19,11.0,6.2,4.8,0.65,-1.28,Matches
Aníbal Moreno,ar ARG,MF,25-038,7,591.0,84.0,73.0,6.6,7,84.0,4,0,0.0,0,2.0,8.0,2.0,6.0,0.91,0.5,10.5,4.1,6.4,0.98,0.31,Matches
Rony,br BRA,FW,29-040,9,577.0,64.0,71.2,6.4,6,82.0,2,3,28.0,0,1.89,10.0,2.0,8.0,1.25,1.63,11.5,4.9,6.7,1.04,0.48,Matches
Gustavo Gómez,py PAR,DF,31-045,6,540.0,90.0,66.7,6.0,6,90.0,6,0,0.0,0,1.33,4.0,4.0,0.0,0.0,-2.33,8.8,4.7,4.1,0.69,-0.64,Matches
Endrick,br BRA,"MF,FW",17-335,6,453.0,76.0,55.9,5.0,6,76.0,3,0,0.0,0,1.33,2.0,3.0,-1.0,-0.2,-2.22,5.4,4.0,1.3,0.26,-1.44,Matches
Estevão,br BRA,FW,18-057,9,442.0,49.0,54.6,4.9,6,63.0,0,3,21.0,0,1.89,7.0,2.0,5.0,1.02,0.53,8.3,3.2,5.1,1.04,0.3,Matches
Marcos Rocha,br BRA,DF,35-192,7,470.0,67.0,58.0,5.2,5,86.0,4,2,19.0,2,2.0,10.0,1.0,9.0,1.72,2.25,11.2,3.0,8.2,1.57,1.59,Matches
Richard Ríos,co COL,MF,24-018,7,439.0,63.0,54.2,4.9,5,76.0,2,2,30.0,0,1.57,4.0,2.0,2.0,0.41,-0.8,6.5,5.0,1.4,0.29,-1.32,Matches
Lázaro,br BRA,"FW,DF",22-100,9,431.0,48.0,53.2,4.8,4,69.0,0,5,31.0,0,1.89,8.0,3.0,5.0,1.04,0.57,9.8,3.7,6.2,1.29,0.83,Matches
Mayke,br BRA,DF,31-223,7,376.0,54.0,46.4,4.2,4,81.0,2,3,18.0,1,1.57,2.0,3.0,-1.0,-0.24,-1.9,4.8,3.8,0.9,0.22,-1.27,Matches
Gabriel Menino,br BRA,MF,23-265,8,307.0,38.0,37.9,3.4,3,78.0,1,5,14.0,1,2.0,5.0,2.0,3.0,0.88,0.16,5.9,2.6,3.4,0.98,0.14,Matches
Zé Rafael,br BRA,MF,31-004,5,288.0,58.0,35.6,3.2,3,87.0,1,2,14.0,0,2.4,7.0,2.0,5.0,1.56,1.22,7.4,1.6,5.8,1.8,1.41,Matches
José López,ar ARG,"FW,MF",23-197,7,255.0,36.0,31.5,2.8,3,62.0,0,4,17.0,1,1.57,1.0,2.0,-1.0,-0.35,-1.65,3.1,1.8,1.3,0.46,-0.64,Matches
Luan Garcia,br BRA,DF,31-041,3,237.0,79.0,29.3,2.6,3,79.0,2,0,0.0,4,1.33,1.0,1.0,0.0,0.0,-1.1,2.4,2.3,0.0,0.01,-1.26,Matches
Kaiky Naves,br BRA,DF,22-043,3,181.0,60.0,22.3,2.0,2,90.0,2,1,1.0,3,3.0,6.0,0.0,6.0,2.98,2.84,5.3,0.6,4.6,2.31,1.81,Matches
Luis Guilherme,br BRA,"FW,DF",18-132,5,183.0,37.0,22.6,2.0,1,57.0,0,4,32.0,2,2.0,3.0,1.0,2.0,0.98,0.27,4.2,2.0,2.2,1.09,0.25,Matches
Vanderlan,br BRA,DF,21-287,3,129.0,43.0,15.9,1.4,1,90.0,1,2,20.0,6,2.33,2.0,0.0,2.0,1.4,0.73,2.0,1.6,0.4,0.26,-0.76,Matches
