Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Wéverton,br BRA,GK,36-190,9,9,810,9.0,4,0.44,27,24,85.2,5,2,2,6,66.7,1,0,0,1,0.0,Matches
Squad Total,0,0,27.2,9,9,810,9.0,4,0.44,27,24,85.2,5,2,2,6,66.7,1,0,0,1,0.0,0
Opponent Total,0,0,28.3,9,9,810,9.0,11,1.22,41,29,80.5,2,2,5,4,44.4,4,3,1,0,25.0,0
