Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Wéverton,br BRA,GK,36-190,9.0,302,225,76,15,0,0,0,0,0,0,0,0,218,1,0,Matches
Murilo Cerqueira,br BRA,DF,27-085,7.8,357,349,8,8,0,3,2,0,0,0,0,0,290,0,0,Matches
Joaquín Piquerez,uy URU,DF,25-301,7.4,397,338,57,9,0,7,39,48,0,0,0,0,314,2,9,Matches
Raphael Veiga,br BRA,MF,29-001,7.3,297,235,59,17,2,4,49,2,37,19,13,0,216,3,2,Matches
Aníbal Moreno,ar ARG,MF,25-038,6.6,308,300,7,7,1,4,2,0,0,0,0,0,263,1,2,Matches
Rony,br BRA,FW,29-040,6.4,92,88,4,0,0,0,7,1,0,0,0,0,61,0,5,Matches
Gustavo Gómez,py PAR,DF,31-045,6.0,290,272,17,12,0,1,1,5,0,0,0,0,248,1,1,Matches
Endrick,br BRA,"MF,FW",17-335,5.0,104,93,10,3,0,5,3,4,0,0,0,0,74,1,3,Matches
Estevão,br BRA,FW,18-057,4.9,128,120,8,2,0,2,12,1,5,2,1,0,93,0,4,Matches
Marcos Rocha,br BRA,DF,35-192,5.2,367,295,72,11,0,1,15,61,0,0,0,0,279,0,11,Matches
Richard Ríos,co COL,MF,24-018,4.9,167,161,4,4,0,1,7,0,0,0,0,0,132,2,7,Matches
Lázaro,br BRA,"FW,DF",22-100,4.8,175,163,11,1,0,5,14,6,3,2,0,0,131,1,7,Matches
Mayke,br BRA,DF,31-223,4.2,216,181,35,5,0,0,11,30,0,0,0,0,168,0,6,Matches
Gabriel Menino,br BRA,MF,23-265,3.4,195,174,19,9,0,2,16,2,8,7,0,0,158,2,3,Matches
Zé Rafael,br BRA,MF,31-004,3.2,127,119,7,7,0,0,1,0,0,0,0,0,107,1,3,Matches
José López,ar ARG,"FW,MF",23-197,2.8,56,54,2,0,0,0,3,1,0,0,0,0,35,0,3,Matches
Luan Garcia,br BRA,DF,31-041,2.6,90,81,7,6,0,0,0,1,0,0,0,0,77,2,0,Matches
Kaiky Naves,br BRA,DF,22-043,2.0,92,87,4,4,0,0,0,0,0,0,0,0,72,1,0,Matches
Luis Guilherme,br BRA,"FW,DF",18-132,2.0,90,82,7,0,0,0,13,1,6,6,0,0,70,1,0,Matches
Vanderlan,br BRA,DF,21-287,1.4,32,25,7,0,0,0,4,7,0,0,0,0,21,0,0,Matches
Romulo,br BRA,"MF,FW",22-257,1.1,41,38,3,0,0,0,8,0,3,1,1,0,29,0,4,Matches
Fabinho,br BRA,MF,22-072,0.5,40,40,0,0,0,2,1,0,0,0,0,0,31,0,1,Matches
Caio Paulista,br BRA,"DF,FW",26-040,0.3,17,12,5,0,0,0,3,5,0,0,0,0,13,0,0,Matches
Squad Total,0,0,27.2,9.0,3980,3532,429,120,3,37,211,175,62,37,15,0,3100,19,71,0
Opponent Total,0,0,28.3,9.0,3432,2971,451,148,3,19,136,136,41,18,12,1,2598,10,76,0
