Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Lorenzo Montipò,it ITA,GK,27.0,37,3330.0,90.0,97.4,37.0,37,90.0,37,0,0.0,0,1.0,36.0,49.0,-13.0,-0.35,-0.35,36.3,46.4,-10.1,-0.27,0.33,Matches
Michael Folorunsho,it ITA,"MF,FW",25.0,34,2781.0,82.0,81.3,30.9,33,84.0,18,1,8.0,0,0.91,28.0,43.0,-15.0,-0.49,-0.77,30.1,39.2,-9.1,-0.3,-0.08,Matches
Ondrej Duda,sk SVK,MF,28.0,32,2456.0,77.0,71.8,27.3,29,83.0,16,3,20.0,1,1.13,31.0,36.0,-5.0,-0.18,0.56,26.1,32.9,-6.7,-0.25,0.12,Matches
Giangiacomo Magnani,it ITA,DF,27.0,33,2444.0,74.0,71.5,27.2,27,87.0,24,6,16.0,2,1.0,22.0,34.0,-12.0,-0.44,-0.35,24.9,35.5,-10.6,-0.39,-0.39,Matches
Paweł Dawidowicz,pl POL,DF,28.0,28,2143.0,77.0,62.7,23.8,25,84.0,21,3,15.0,2,1.0,20.0,31.0,-11.0,-0.46,-0.32,21.3,29.9,-8.6,-0.36,-0.22,Matches
Tomáš Suslov,sk SVK,"MF,FW",21.0,32,2092.0,65.0,61.2,23.2,23,83.0,9,9,21.0,2,0.97,28.0,34.0,-6.0,-0.26,0.22,25.2,30.0,-4.8,-0.21,0.19,Matches
Darko Lazović,rs SRB,"FW,MF",32.0,32,1928.0,60.0,56.4,21.4,22,72.0,1,10,34.0,0,0.91,21.0,28.0,-7.0,-0.33,0.04,25.1,28.8,-3.7,-0.17,0.25,Matches
Jackson Tchatchoua,cm CMR,DF,21.0,26,1725.0,66.0,50.4,19.2,19,84.0,13,7,19.0,7,1.04,25.0,26.0,-1.0,-0.05,0.58,23.8,23.1,0.7,0.04,0.64,Matches
Suat Serdar,de GER,MF,26.0,25,1659.0,66.0,48.5,18.4,19,80.0,11,6,25.0,9,1.08,18.0,26.0,-8.0,-0.43,-0.18,19.2,23.6,-4.4,-0.24,0.09,Matches
Diego Coppola,it ITA,DF,19.0,24,1634.0,68.0,47.8,18.2,18,87.0,14,6,11.0,13,1.21,22.0,25.0,-3.0,-0.17,0.34,18.4,25.1,-6.7,-0.37,-0.17,Matches
Juan David Cabal,co COL,DF,22.0,22,1497.0,68.0,43.8,16.6,17,85.0,11,5,10.0,8,0.95,18.0,21.0,-3.0,-0.18,0.29,18.6,22.1,-3.6,-0.21,0.12,Matches
Cyril Ngonge,be BEL,"FW,MF",23.0,19,1431.0,75.0,41.8,15.9,17,80.0,7,2,36.0,1,0.89,14.0,22.0,-8.0,-0.5,-0.28,13.7,17.2,-3.4,-0.22,0.11,Matches
Tijjani Noslin,nl NED,"FW,MF",24.0,17,1339.0,79.0,39.2,14.9,17,79.0,9,0,0.0,0,1.24,17.0,20.0,-3.0,-0.2,0.23,17.6,19.9,-2.3,-0.15,0.21,Matches
Filippo Terracciano,it ITA,DF,20.0,18,1296.0,72.0,37.9,14.4,14,85.0,10,4,28.0,0,0.78,12.0,17.0,-5.0,-0.35,-0.01,13.0,18.4,-5.4,-0.37,-0.15,Matches
Milan Đurić,ba BIH,FW,33.0,20,1204.0,60.0,35.2,13.4,13,79.0,4,7,25.0,0,0.85,15.0,21.0,-6.0,-0.45,-0.16,13.3,16.9,-3.7,-0.28,0.01,Matches
Martin Hongla,cm CMR,MF,25.0,15,1084.0,72.0,31.7,12.0,12,83.0,9,3,28.0,4,0.8,8.0,12.0,-4.0,-0.33,0.01,10.7,13.6,-2.9,-0.24,0.06,Matches
Josh Doig,sct SCO,DF,21.0,12,830.0,69.0,24.3,9.2,11,71.0,2,1,45.0,4,1.08,9.0,12.0,-3.0,-0.33,0.02,5.9,11.6,-5.6,-0.61,-0.44,Matches
Federico Bonazzoli,it ITA,"FW,MF",26.0,24,1016.0,42.0,29.7,11.3,10,62.0,0,14,28.0,14,0.88,13.0,12.0,1.0,0.09,0.61,10.8,13.1,-2.3,-0.21,0.1,Matches
Isak Hien,se SWE,DF,24.0,10,864.0,86.0,25.3,9.6,9,89.0,8,1,61.0,0,0.8,7.0,11.0,-4.0,-0.42,-0.1,9.2,9.1,0.0,0.0,0.38,Matches
Fabien Centonze,fr FRA,DF,27.0,10,676.0,68.0,19.8,7.5,7,85.0,5,3,27.0,6,1.1,8.0,11.0,-3.0,-0.4,-0.07,8.0,11.1,-3.1,-0.41,-0.16,Matches
