Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Lorenzo Montipò,it ITA,GK,27.0,37.0,1385,1055,1375,9,1,1,1385,0,0,0.0,0,0.0,689,3602,1933,0,0,0,2,0,599,0,Matches
Michael Folorunsho,it ITA,"MF,FW",25.0,30.9,1200,63,233,606,384,57,1200,70,22,31.4,42,60.0,662,3947,1714,56,41,8,62,38,730,110,Matches
Ondrej Duda,sk SVK,MF,28.0,27.3,1473,52,271,898,331,19,1472,38,21,55.3,13,34.2,776,4107,1556,34,29,6,49,24,804,47,Matches
Giangiacomo Magnani,it ITA,DF,27.0,27.2,1285,172,640,602,48,13,1285,13,8,61.5,2,15.4,660,3337,1725,15,13,3,16,3,673,10,Matches
Paweł Dawidowicz,pl POL,DF,28.0,23.8,1425,187,749,642,42,14,1425,5,4,80.0,1,20.0,749,3833,1819,11,8,0,13,5,787,5,Matches
Tomáš Suslov,sk SVK,"MF,FW",21.0,23.2,845,10,103,412,356,36,844,74,38,51.4,28,37.8,506,3572,1525,46,44,13,57,34,510,74,Matches
Darko Lazović,rs SRB,"FW,MF",32.0,21.4,834,22,133,345,363,63,833,27,5,18.5,19,70.4,443,2469,1210,43,21,14,22,16,525,139,Matches
Jackson Tchatchoua,cm CMR,DF,21.0,19.2,956,64,306,462,197,8,956,15,6,40.0,8,53.3,410,2302,1185,34,24,5,9,5,416,66,Matches
Suat Serdar,de GER,MF,26.0,18.4,813,42,179,486,158,22,813,34,18,52.9,14,41.2,390,1972,786,20,15,3,21,13,412,36,Matches
Diego Coppola,it ITA,DF,19.0,18.2,959,104,530,408,26,21,959,1,0,0.0,1,100.0,437,1940,806,1,2,0,8,3,467,0,Matches
Juan David Cabal,co COL,DF,22.0,16.6,1005,61,314,506,202,16,1005,24,12,50.0,9,37.5,412,1922,1152,26,17,1,22,11,467,48,Matches
Cyril Ngonge,be BEL,"FW,MF",23.0,15.9,567,14,49,226,306,56,567,66,29,43.9,33,50.0,350,2467,1197,53,29,19,53,19,405,117,Matches
Tijjani Noslin,nl NED,"FW,MF",24.0,14.9,526,23,53,198,282,54,526,25,8,32.0,16,64.0,292,1525,721,29,22,13,52,13,364,94,Matches
Filippo Terracciano,it ITA,DF,20.0,14.4,860,36,271,426,172,8,860,31,13,41.9,10,32.3,464,2728,1352,26,21,1,18,19,460,28,Matches
Milan Đurić,ba BIH,FW,33.0,13.4,421,14,41,227,153,46,418,3,2,66.7,1,33.3,183,529,151,3,6,1,22,8,352,33,Matches
Martin Hongla,cm CMR,MF,25.0,12.0,570,36,147,369,60,1,570,12,9,75.0,3,25.0,317,1758,780,6,9,1,8,6,316,6,Matches
Josh Doig,sct SCO,DF,21.0,9.2,426,21,125,201,106,13,426,21,10,47.6,9,42.9,216,1407,637,23,16,3,16,5,237,22,Matches
Federico Bonazzoli,it ITA,"FW,MF",26.0,11.3,410,2,20,216,178,41,410,12,6,50.0,5,41.7,262,1299,371,13,10,3,27,12,317,73,Matches
Isak Hien,se SWE,DF,24.0,9.6,505,65,274,227,14,6,505,7,2,28.6,4,57.1,251,1373,682,8,3,0,7,8,246,1,Matches
