Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Lorenzo Montipò,it ITA,GK,27.0,37.0,8,0.22,7,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Michael Folorunsho,it ITA,"MF,FW",25.0,30.9,46,1.49,34,0,4,1,7,0,3,0.1,1,0,2,0,0,0,Matches
Ondrej Duda,sk SVK,MF,28.0,27.3,93,3.41,53,27,2,3,5,3,9,0.33,5,2,0,0,1,1,Matches
Giangiacomo Magnani,it ITA,DF,27.0,27.2,22,0.81,19,0,1,0,1,1,6,0.22,5,0,0,0,0,1,Matches
Paweł Dawidowicz,pl POL,DF,28.0,23.8,11,0.46,8,1,0,2,0,0,1,0.04,0,0,0,1,0,0,Matches
Tomáš Suslov,sk SVK,"MF,FW",21.0,23.2,69,2.97,37,13,6,5,5,3,7,0.3,5,1,0,1,0,0,Matches
Darko Lazović,rs SRB,"FW,MF",32.0,21.4,60,2.8,38,13,1,6,1,1,3,0.14,3,0,0,0,0,0,Matches
Jackson Tchatchoua,cm CMR,DF,21.0,19.2,33,1.72,27,2,2,0,1,1,2,0.1,2,0,0,0,0,0,Matches
Suat Serdar,de GER,MF,26.0,18.4,32,1.73,25,1,3,1,0,2,4,0.22,2,1,1,0,0,0,Matches
Diego Coppola,it ITA,DF,19.0,18.2,8,0.44,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Juan David Cabal,co COL,DF,22.0,16.6,40,2.41,28,3,1,2,2,4,2,0.12,1,0,0,0,0,1,Matches
Cyril Ngonge,be BEL,"FW,MF",23.0,15.9,60,3.78,30,9,9,6,6,0,4,0.25,3,0,0,1,0,0,Matches
Tijjani Noslin,nl NED,"FW,MF",24.0,14.9,55,3.7,47,0,2,2,4,0,7,0.47,5,0,1,0,1,0,Matches
Filippo Terracciano,it ITA,DF,20.0,14.4,36,2.5,20,9,3,3,1,0,4,0.28,2,1,0,1,0,0,Matches
Milan Đurić,ba BIH,FW,33.0,13.4,33,2.47,25,0,0,5,2,1,4,0.3,1,0,0,0,2,1,Matches
Martin Hongla,cm CMR,MF,25.0,12.0,19,1.58,18,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Josh Doig,sct SCO,DF,21.0,9.2,9,0.98,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Federico Bonazzoli,it ITA,"FW,MF",26.0,11.3,26,2.3,22,0,0,4,0,0,3,0.27,3,0,0,0,0,0,Matches
Isak Hien,se SWE,DF,24.0,9.6,3,0.31,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fabien Centonze,fr FRA,DF,27.0,7.5,16,2.13,10,5,1,0,0,0,2,0.27,1,1,0,0,0,0,Matches
Davide Faraoni,it ITA,DF,31.0,6.7,21,3.13,14,5,0,0,1,1,2,0.3,2,0,0,0,0,0,Matches
Bruno Amione,ar ARG,DF,21.0,6.4,3,0.47,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jordi Mboula,es ESP,"FW,MF",24.0,3.4,5,1.47,4,0,1,0,0,0,2,0.59,1,0,1,0,0,0,Matches
Stefan Mitrović,rs SRB,"FW,MF",20.0,4.3,7,1.61,6,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Karol Świderski,pl POL,"FW,MF",26.0,5.6,17,3.04,13,0,1,0,3,0,1,0.18,1,0,0,0,0,0,Matches
Daniel Bandeira,pt POR,MF,23.0,5.0,12,2.42,11,1,0,0,0,0,1,0.2,1,0,0,0,0,0,Matches
Riccardo Saponara,it ITA,"FW,MF",31.0,3.8,7,1.84,6,0,0,0,1,0,1,0.26,1,0,0,0,0,0,Matches
Thomas Henry,fr FRA,FW,28.0,3.7,6,1.61,4,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Rúben Vinagre,pt POR,"DF,FW",24.0,3.1,9,2.86,8,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Juan Cruz,ar ARG,"FW,MF",24.0,1.2,3,2.48,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Reda Belahyane,fr FRA,MF,19.0,1.0,2,2.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Simone Perilli,it ITA,GK,28.0,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Elayis Tavsan,nl NED,"MF,FW",22.0,0.6,1,1.8,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Charlys,br BRA,MF,19.0,0.3,4,14.4,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Alphadjo Cissè,it ITA,FW,16.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Yayah Kallon,sl SLE,FW,22.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.7,38.0,777,20.45,546,91,39,42,40,19,69,1.82,46,6,5,4,4,4,0
Opponent Total,0,0,26.5,38.0,866,22.79,601,94,44,78,40,9,80,2.11,61,3,2,10,2,2,0
