Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Lorenzo Montipò,it ITA,GK,27.0,37.0,0,0,0,0,3,0,0,0,1,0,0,0,49,5,1,83.3,Matches
Michael Folorunsho,it ITA,"MF,FW",25.0,30.9,5,0,0,50,74,11,64,17,28,1,0,0,145,75,78,49.0,Matches
Ondrej Duda,sk SVK,MF,28.0,27.3,14,2,2,54,51,0,94,26,39,0,0,0,195,7,19,26.9,Matches
Giangiacomo Magnani,it ITA,DF,27.0,27.2,6,0,0,27,30,0,12,45,18,1,0,0,147,45,37,54.9,Matches
Paweł Dawidowicz,pl POL,DF,28.0,23.8,5,0,0,33,9,0,2,24,30,0,0,1,139,67,30,69.1,Matches
Tomáš Suslov,sk SVK,"MF,FW",21.0,23.2,7,0,0,40,56,1,72,6,30,0,0,0,104,5,12,29.4,Matches
Darko Lazović,rs SRB,"FW,MF",32.0,21.4,0,1,0,5,5,13,97,6,16,0,0,0,67,8,15,34.8,Matches
Jackson Tchatchoua,cm CMR,DF,21.0,19.2,2,0,0,18,7,2,64,23,26,0,1,0,84,13,13,50.0,Matches
Suat Serdar,de GER,MF,26.0,18.4,7,0,0,40,18,0,9,20,39,0,0,0,109,22,21,51.2,Matches
Diego Coppola,it ITA,DF,19.0,18.2,9,0,0,32,4,0,0,27,22,0,0,0,70,82,47,63.6,Matches
Juan David Cabal,co COL,DF,22.0,16.6,6,0,0,27,16,1,33,26,27,0,0,0,68,58,21,73.4,Matches
Cyril Ngonge,be BEL,"FW,MF",23.0,15.9,4,0,0,31,22,3,51,4,9,0,0,0,55,24,42,36.4,Matches
Tijjani Noslin,nl NED,"FW,MF",24.0,14.9,2,0,0,24,10,4,15,2,8,2,0,0,65,49,71,40.8,Matches
Filippo Terracciano,it ITA,DF,20.0,14.4,1,0,0,15,32,0,59,20,19,0,0,0,74,19,18,51.4,Matches
Milan Đurić,ba BIH,FW,33.0,13.4,2,0,0,26,19,6,1,1,0,0,0,0,25,135,43,75.8,Matches
Martin Hongla,cm CMR,MF,25.0,12.0,0,0,0,6,6,1,4,7,13,0,0,0,79,9,10,47.4,Matches
Josh Doig,sct SCO,DF,21.0,9.2,2,0,0,7,4,1,30,4,9,0,1,0,36,5,7,41.7,Matches
Federico Bonazzoli,it ITA,"FW,MF",26.0,11.3,2,0,0,10,20,9,7,3,1,0,0,0,31,6,11,35.3,Matches
Isak Hien,se SWE,DF,24.0,9.6,1,1,0,11,2,0,0,7,10,0,0,0,66,34,24,58.6,Matches
Fabien Centonze,fr FRA,DF,27.0,7.5,2,0,0,13,7,1,28,10,8,0,0,0,23,9,5,64.3,Matches
Davide Faraoni,it ITA,DF,31.0,6.7,5,0,0,11,9,0,19,6,10,0,0,0,38,9,7,56.3,Matches
Bruno Amione,ar ARG,DF,21.0,6.4,2,0,0,10,6,0,1,9,3,0,0,0,39,19,10,65.5,Matches
Jordi Mboula,es ESP,"FW,MF",24.0,3.4,0,0,0,5,4,2,8,1,4,0,0,0,6,4,14,22.2,Matches
Stefan Mitrović,rs SRB,"FW,MF",20.0,4.3,0,0,0,10,6,1,15,0,3,0,0,0,16,4,18,18.2,Matches
Karol Świderski,pl POL,"FW,MF",26.0,5.6,0,0,0,6,13,0,3,1,3,0,0,0,22,10,25,28.6,Matches
Daniel Bandeira,pt POR,MF,23.0,5.0,2,0,0,5,3,0,7,3,5,0,0,0,34,4,12,25.0,Matches
Riccardo Saponara,it ITA,"FW,MF",31.0,3.8,0,0,0,1,3,2,8,0,1,0,0,0,16,1,5,16.7,Matches
Thomas Henry,fr FRA,FW,28.0,3.7,2,2,0,15,5,3,3,0,0,0,0,0,8,19,20,48.7,Matches
Rúben Vinagre,pt POR,"DF,FW",24.0,3.1,0,0,0,5,2,0,16,1,2,0,0,0,19,1,5,16.7,Matches
Juan Cruz,ar ARG,"FW,MF",24.0,1.2,0,0,0,1,0,0,1,1,2,0,0,0,2,1,3,25.0,Matches
Reda Belahyane,fr FRA,MF,19.0,1.0,0,0,0,1,1,0,0,1,1,0,0,0,5,0,0,0.0,Matches
Simone Perilli,it ITA,GK,28.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,Matches
Elayis Tavsan,nl NED,"MF,FW",22.0,0.6,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0.0,Matches
Charlys,br BRA,MF,19.0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,Matches
Alphadjo Cissè,it ITA,FW,16.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Yayah Kallon,sl SLE,FW,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
Squad Total,0,0,25.7,38.0,88,6,2,541,447,61,724,302,387,4,2,1,1842,750,644,53.8,0
Opponent Total,0,0,26.5,38.0,78,1,1,478,518,84,617,215,307,1,7,0,1812,644,750,46.2,0
