Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Lorenzo Montipò,it ITA,GK,27.0,37.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,25,2,Matches
Michael Folorunsho,it ITA,"MF,FW",25.0,30.9,50,28,21,22,7,23,57,40.4,34,45,12,33,17,67,44,2,Matches
Ondrej Duda,sk SVK,MF,28.0,27.3,59,39,17,35,7,31,52,59.6,21,29,12,17,26,85,21,0,Matches
Giangiacomo Magnani,it ITA,DF,27.0,27.2,33,18,23,10,0,15,25,60.0,10,50,28,22,45,78,118,0,Matches
Paweł Dawidowicz,pl POL,DF,28.0,23.8,53,30,33,18,2,17,29,58.6,12,17,9,8,24,77,114,1,Matches
Tomáš Suslov,sk SVK,"MF,FW",21.0,23.2,42,30,11,22,9,15,47,31.9,32,15,0,15,6,48,8,0,Matches
Darko Lazović,rs SRB,"FW,MF",32.0,21.4,26,16,11,6,9,16,31,51.6,15,10,1,9,6,32,14,0,Matches
Jackson Tchatchoua,cm CMR,DF,21.0,19.2,39,26,25,12,2,23,48,47.9,25,17,7,10,23,62,49,2,Matches
Suat Serdar,de GER,MF,26.0,18.4,51,39,24,23,4,22,45,48.9,23,29,7,22,20,71,25,1,Matches
Diego Coppola,it ITA,DF,19.0,18.2,36,22,25,9,2,20,33,60.6,13,26,9,17,27,63,89,1,Matches
Juan David Cabal,co COL,DF,22.0,16.6,36,27,19,14,3,18,29,62.1,11,30,9,21,26,62,55,2,Matches
Cyril Ngonge,be BEL,"FW,MF",23.0,15.9,14,9,5,3,6,5,14,35.7,9,7,1,6,4,18,10,0,Matches
Tijjani Noslin,nl NED,"FW,MF",24.0,14.9,18,8,5,7,6,6,16,37.5,10,17,2,15,2,20,14,0,Matches
Filippo Terracciano,it ITA,DF,20.0,14.4,30,19,23,6,1,17,31,54.8,14,24,6,18,20,50,17,0,Matches
Milan Đurić,ba BIH,FW,33.0,13.4,1,0,0,0,1,0,3,0.0,3,0,0,0,1,2,13,0,Matches
Martin Hongla,cm CMR,MF,25.0,12.0,24,13,9,13,2,8,11,72.7,3,8,3,5,7,31,24,0,Matches
Josh Doig,sct SCO,DF,21.0,9.2,16,9,9,7,0,13,17,76.5,4,12,3,9,4,20,17,1,Matches
Federico Bonazzoli,it ITA,"FW,MF",26.0,11.3,4,1,1,3,0,1,8,12.5,7,9,1,8,3,7,3,0,Matches
Isak Hien,se SWE,DF,24.0,9.6,17,10,10,7,0,10,19,52.6,9,12,5,7,7,24,33,1,Matches
Fabien Centonze,fr FRA,DF,27.0,7.5,14,8,10,4,0,5,10,50.0,5,14,2,12,10,24,18,0,Matches
Davide Faraoni,it ITA,DF,31.0,6.7,13,10,5,6,2,7,10,70.0,3,9,5,4,6,19,21,0,Matches
Bruno Amione,ar ARG,DF,21.0,6.4,11,3,9,2,0,4,5,80.0,1,4,2,2,9,20,19,2,Matches
Jordi Mboula,es ESP,"FW,MF",24.0,3.4,4,4,1,2,1,4,7,57.1,3,4,1,3,1,5,0,0,Matches
Stefan Mitrović,rs SRB,"FW,MF",20.0,4.3,6,3,0,5,1,2,5,40.0,3,6,1,5,0,6,4,0,Matches
Karol Świderski,pl POL,"FW,MF",26.0,5.6,7,3,1,3,3,2,3,66.7,1,6,4,2,1,8,8,0,Matches
Daniel Bandeira,pt POR,MF,23.0,5.0,6,5,1,4,1,3,7,42.9,4,3,0,3,3,9,9,0,Matches
Riccardo Saponara,it ITA,"FW,MF",31.0,3.8,3,1,2,0,1,1,7,14.3,6,4,0,4,0,3,2,0,Matches
Thomas Henry,fr FRA,FW,28.0,3.7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,0,Matches
Rúben Vinagre,pt POR,"DF,FW",24.0,3.1,4,2,1,1,2,3,4,75.0,1,6,3,3,1,5,4,0,Matches
Juan Cruz,ar ARG,"FW,MF",24.0,1.2,2,2,0,0,2,0,0,0.0,0,1,0,1,1,3,0,0,Matches
Reda Belahyane,fr FRA,MF,19.0,1.0,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0,Matches
Simone Perilli,it ITA,GK,28.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Elayis Tavsan,nl NED,"MF,FW",22.0,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
Charlys,br BRA,MF,19.0,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,Matches
Alphadjo Cissè,it ITA,FW,16.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Yayah Kallon,sl SLE,FW,22.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.7,38.0,621,387,302,245,74,293,578,50.7,285,414,133,281,302,923,784,15,0
Opponent Total,0,0,26.5,38.0,545,307,248,242,55,261,513,50.9,252,350,89,261,215,760,656,15,0
