Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Lorenzo Montipò,it ITA,GK,27.0,37,37,3330,37.0,49,1.32,153,105,69.3,9,10,18,8,21.6,2,2,0,0,0.0,Matches
Simone Perilli,it ITA,GK,28.0,1,1,90,1.0,2,2.0,10,8,80.0,0,1,0,0,0.0,0,0,0,0,0.0,Matches
Squad Total,0,0,25.7,38,38,3420,38.0,51,1.34,163,113,69.9,9,11,18,8,21.1,2,2,0,0,0.0,0
Opponent Total,0,0,26.5,38,38,3420,38.0,38,1.0,151,111,76.8,18,11,9,11,28.9,7,3,2,2,40.0,0
