Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Lorenzo Montipò,it ITA,GK,27.0,37.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Michael Folorunsho,it ITA,"MF,FW",25.0,30.9,5,47,14,29.8,1.52,0.45,0.11,0.36,19.8,0,0,0,4.0,3.9,0.08,1.0,1.1,Matches
Ondrej Duda,sk SVK,MF,28.0,27.3,1,23,6,26.1,0.84,0.22,0.04,0.17,23.5,3,0,1,2.2,1.4,0.06,-1.2,-0.4,Matches
Giangiacomo Magnani,it ITA,DF,27.0,27.2,0,11,2,18.2,0.41,0.07,0.0,0.0,13.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Paweł Dawidowicz,pl POL,DF,28.0,23.8,0,9,1,11.1,0.38,0.04,0.0,0.0,11.5,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Tomáš Suslov,sk SVK,"MF,FW",21.0,23.2,3,51,15,29.4,2.19,0.65,0.04,0.13,25.8,4,1,1,3.5,2.6,0.05,-0.5,-0.6,Matches
Darko Lazović,rs SRB,"FW,MF",32.0,21.4,3,33,13,39.4,1.54,0.61,0.06,0.15,20.7,2,1,1,2.8,2.0,0.06,0.2,0.0,Matches
Jackson Tchatchoua,cm CMR,DF,21.0,19.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Suat Serdar,de GER,MF,26.0,18.4,0,22,7,31.8,1.19,0.38,0.0,0.0,22.4,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
Diego Coppola,it ITA,DF,19.0,18.2,2,13,3,23.1,0.72,0.17,0.15,0.67,8.3,0,0,0,1.2,1.2,0.09,0.8,0.8,Matches
Juan David Cabal,co COL,DF,22.0,16.6,0,12,3,25.0,0.72,0.18,0.0,0.0,17.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Cyril Ngonge,be BEL,"FW,MF",23.0,15.9,6,42,14,33.3,2.64,0.88,0.14,0.43,18.2,4,0,0,4.2,3.4,0.08,1.8,2.6,Matches
Tijjani Noslin,nl NED,"FW,MF",24.0,14.9,5,36,15,41.7,2.42,1.01,0.14,0.33,17.4,0,0,0,3.6,3.6,0.1,1.4,1.4,Matches
Filippo Terracciano,it ITA,DF,20.0,14.4,0,8,3,37.5,0.56,0.21,0.0,0.0,21.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Milan Đurić,ba BIH,FW,33.0,13.4,5,22,13,59.1,1.64,0.97,0.18,0.31,12.5,0,1,3,4.5,2.2,0.1,0.5,1.8,Matches
Martin Hongla,cm CMR,MF,25.0,12.0,0,3,0,0.0,0.25,0.0,0.0,0.0,23.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Josh Doig,sct SCO,DF,21.0,9.2,0,5,1,20.0,0.54,0.11,0.0,0.0,19.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Federico Bonazzoli,it ITA,"FW,MF",26.0,11.3,3,27,13,48.1,2.39,1.15,0.11,0.23,18.6,0,0,0,2.9,2.9,0.11,0.1,0.1,Matches
Isak Hien,se SWE,DF,24.0,9.6,0,4,1,25.0,0.42,0.1,0.0,0.0,9.0,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
Fabien Centonze,fr FRA,DF,27.0,7.5,0,1,0,0.0,0.13,0.0,0.0,0.0,33.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Davide Faraoni,it ITA,DF,31.0,6.7,0,7,1,14.3,1.05,0.15,0.0,0.0,17.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Bruno Amione,ar ARG,DF,21.0,6.4,0,5,3,60.0,0.78,0.47,0.0,0.0,9.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Jordi Mboula,es ESP,"FW,MF",24.0,3.4,0,4,1,25.0,1.17,0.29,0.0,0.0,15.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Stefan Mitrović,rs SRB,"FW,MF",20.0,4.3,0,7,1,14.3,1.61,0.23,0.0,0.0,15.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Karol Świderski,pl POL,"FW,MF",26.0,5.6,2,15,6,40.0,2.68,1.07,0.13,0.33,13.7,0,0,0,1.7,1.7,0.12,0.3,0.3,Matches
Daniel Bandeira,pt POR,MF,23.0,5.0,0,3,0,0.0,0.61,0.0,0.0,0.0,28.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Riccardo Saponara,it ITA,"FW,MF",31.0,3.8,0,5,1,20.0,1.32,0.26,0.0,0.0,25.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Thomas Henry,fr FRA,FW,28.0,3.7,3,13,7,53.8,3.5,1.89,0.23,0.43,13.9,0,0,1,3.3,2.5,0.19,-0.3,0.5,Matches
Rúben Vinagre,pt POR,"DF,FW",24.0,3.1,0,2,0,0.0,0.64,0.0,0.0,0.0,31.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Juan Cruz,ar ARG,"FW,MF",24.0,1.2,0,1,0,0.0,0.83,0.0,0.0,0.0,26.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Reda Belahyane,fr FRA,MF,19.0,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,26.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Simone Perilli,it ITA,GK,28.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Elayis Tavsan,nl NED,"MF,FW",22.0,0.6,0,3,1,33.3,5.4,1.8,0.0,0.0,23.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Charlys,br BRA,MF,19.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Alphadjo Cissè,it ITA,FW,16.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Yayah Kallon,sl SLE,FW,22.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.7,38.0,38,435,146,33.6,11.45,3.84,0.08,0.24,18.9,13,3,7,38.0,32.4,0.08,0.0,2.6,0
Opponent Total,0,0,26.5,38.0,50,512,161,31.4,13.47,4.24,0.09,0.3,17.4,18,2,2,48.7,47.2,0.09,1.3,0.8,0
