Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Luís Maximiano,pt POR,GK,24.0,33.0,4,0.12,2,2,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
Édgar González,es ESP,"DF,MF",26.0,28.0,19,0.68,19,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Adri Embarba,es ESP,"FW,MF",31.0,27.5,108,3.93,59,25,8,6,6,4,8,0.29,4,1,0,3,0,0,Matches
Lucas Robertone,ar ARG,MF,26.0,26.5,75,2.84,58,5,2,5,1,4,7,0.26,7,0,0,0,0,0,Matches
Juan Brandáriz,es ESP,DF,24.0,27.0,21,0.78,18,1,0,1,0,1,1,0.04,1,0,0,0,0,0,Matches
Dion Lopy,sn SEN,MF,21.0,21.3,45,2.11,34,0,4,1,5,1,3,0.14,3,0,0,0,0,0,Matches
Sergio Arribas,es ESP,"MF,FW",21.0,22.7,92,4.04,63,12,3,6,6,2,9,0.4,5,0,1,1,1,1,Matches
Pubill,es ESP,DF,20.0,20.9,42,2.01,34,1,2,4,0,1,4,0.19,4,0,0,0,0,0,Matches
Léo Baptistão,br BRA,FW,30.0,20.4,40,1.93,26,0,4,5,5,0,1,0.05,0,0,0,0,1,0,Matches
César Montes,mx MEX,DF,26.0,19.9,18,0.91,16,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Sergio Akieme,es ESP,DF,25.0,18.6,32,1.72,22,3,4,1,2,0,1,0.05,0,0,0,1,0,0,Matches
Largie Ramazani,be BEL,"FW,MF",22.0,17.3,57,3.29,36,1,7,7,5,1,10,0.58,7,0,2,0,1,0,Matches
Iddrisu Baba,gh GHA,MF,27.0,15.9,18,1.13,14,0,0,1,0,3,0,0.0,0,0,0,0,0,0,Matches
Jonathan Viera,es ESP,MF,33.0,10.1,47,4.63,41,1,2,0,1,2,6,0.59,6,0,0,0,0,0,Matches
Álex Centelles,es ESP,DF,25.0,10.9,27,2.48,22,3,0,0,2,0,2,0.18,2,0,0,0,0,0,Matches
Gonzalo Melero,es ESP,"MF,FW",29.0,12.3,35,2.86,27,1,1,1,4,1,3,0.24,1,0,1,1,0,0,Matches
Luis Javier Suárez,co COL,FW,25.0,10.2,27,2.66,14,0,5,5,3,0,3,0.3,1,0,2,0,0,0,Matches
Anthony Lozano,hn HON,FW,30.0,8.6,19,2.22,12,1,1,0,5,0,1,0.12,0,0,0,0,1,0,Matches
Alejandro Pozo Pozo,es ESP,"DF,MF",24.0,10.8,25,2.31,18,3,1,2,1,0,3,0.28,1,1,0,1,0,0,Matches
Bruno Langa,mz MOZ,DF,25.0,9.1,17,1.87,11,2,1,1,1,1,1,0.11,0,0,0,0,0,1,Matches
Aleksandar Radovanović,rs SRB,DF,29.0,6.3,2,0.32,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Kaiky,br BRA,DF,19.0,5.8,3,0.52,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luka Romero,ar ARG,FW,18.0,4.9,10,2.05,6,0,2,1,1,0,4,0.82,2,0,1,1,0,0,Matches
Marcos Peña,es ESP,MF,18.0,4.9,3,0.61,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Houboulang Mendes,gw GNB,DF,25.0,4.4,4,0.91,2,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Fernando,es ESP,GK,33.0,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
Arnau Puigmal,es ESP,"FW,DF",22.0,2.8,4,1.42,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marko Milovanović,rs SRB,"FW,MF",19.0,3.4,5,1.46,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lázaro,br BRA,"FW,MF",21.0,3.2,12,3.8,7,2,0,2,1,0,1,0.32,0,0,0,1,0,0,Matches
Ibrahima Koné,ml MLI,FW,24.0,3.1,5,1.61,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Srđan Babić,rs SRB,DF,27.0,1.0,3,3.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego Mariño,es ESP,GK,33.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marciano Tchami,gw GNB,"FW,MF",19.0,0.5,1,2.14,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Paco Sanz,es ESP,DF,18.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rachad Fettal,ma MAR,FW,18.0,0.2,2,10.59,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.6,38.0,823,21.66,586,66,47,52,50,22,70,1.84,45,3,7,9,4,2,0
Opponent Total,0,0,27.1,38.0,1074,28.26,773,110,72,62,43,14,128,3.37,97,6,10,9,4,2,0
