Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Gonzalo Melero,es ESP,"MF,FW",29.0,28,1103.0,39.0,32.3,12.3,10,70.0,3,18,22.0,3,0.64,17.0,27.0,-10.0,-0.82,0.04,20.5,20.3,0.2,0.02,0.52,Matches
Luis Javier Suárez,co COL,FW,25.0,15,917.0,61.0,26.8,10.2,10,83.0,3,5,18.0,0,0.73,16.0,23.0,-7.0,-0.69,0.21,18.0,18.3,-0.3,-0.03,0.42,Matches
Anthony Lozano,hn HON,FW,30.0,13,772.0,59.0,22.6,8.6,10,70.0,1,3,26.0,2,0.69,10.0,11.0,-1.0,-0.12,0.94,9.9,11.6,-1.7,-0.19,0.19,Matches
Alejandro Pozo Pozo,es ESP,"DF,MF",24.0,21,976.0,46.0,28.5,10.8,9,82.0,4,12,20.0,15,0.43,8.0,24.0,-16.0,-1.48,-0.89,11.0,21.8,-10.8,-1.0,-0.92,Matches
Bruno Langa,mz MOZ,DF,25.0,11,820.0,75.0,24.0,9.1,9,87.0,8,2,18.0,4,1.0,15.0,15.0,0.0,0.0,1.11,12.5,14.5,-2.0,-0.22,0.16,Matches
Aleksandar Radovanović,rs SRB,DF,29.0,9,569.0,63.0,16.6,6.3,8,70.0,4,1,9.0,3,1.22,10.0,10.0,0.0,0.0,1.01,7.4,9.3,-1.9,-0.29,0.05,Matches
Kaiky,br BRA,DF,19.0,8,523.0,65.0,15.3,5.8,5,90.0,5,3,24.0,14,0.38,11.0,19.0,-8.0,-1.38,-0.63,9.5,11.8,-2.3,-0.39,-0.06,Matches
Luka Romero,ar ARG,FW,18.0,13,438.0,34.0,12.8,4.9,5,57.0,0,8,19.0,4,0.54,7.0,7.0,0.0,0.0,0.97,4.8,8.8,-4.0,-0.82,-0.55,Matches
Marcos Peña,es ESP,MF,18.0,7,441.0,63.0,12.9,4.9,4,82.0,3,3,38.0,5,0.86,4.0,7.0,-3.0,-0.61,0.26,4.8,5.0,-0.3,-0.06,0.32,Matches
Houboulang Mendes,gw GNB,DF,25.0,7,396.0,57.0,11.6,4.4,4,79.0,2,3,27.0,6,0.0,4.0,11.0,-7.0,-1.59,-0.85,3.8,9.1,-5.3,-1.19,-0.97,Matches
Fernando,es ESP,GK,33.0,4,360.0,90.0,10.5,4.0,4,90.0,4,0,0.0,34,1.0,11.0,10.0,1.0,0.25,1.22,4.6,6.3,-1.7,-0.42,-0.09,Matches
Arnau Puigmal,es ESP,"FW,DF",22.0,11,255.0,23.0,7.5,2.8,3,58.0,0,8,10.0,8,0.27,4.0,4.0,0.0,0.0,0.91,4.3,6.4,-2.1,-0.76,-0.46,Matches
Marko Milovanović,rs SRB,"FW,MF",19.0,11,308.0,28.0,9.0,3.4,2,57.0,0,9,22.0,14,0.55,3.0,7.0,-4.0,-1.17,-0.36,3.7,5.0,-1.3,-0.39,-0.05,Matches
Lázaro,br BRA,"FW,MF",21.0,14,285.0,20.0,8.3,3.2,2,54.0,0,12,15.0,9,0.21,1.0,10.0,-9.0,-2.84,-2.18,3.5,8.8,-5.3,-1.68,-1.46,Matches
Ibrahima Koné,ml MLI,FW,24.0,9,277.0,31.0,8.1,3.1,2,65.0,0,7,21.0,6,0.67,5.0,11.0,-6.0,-1.95,-1.2,4.4,6.4,-2.1,-0.67,-0.36,Matches
Srđan Babić,rs SRB,DF,27.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,0,0.0,0.0,2.0,-2.0,-2.0,-1.19,1.4,2.1,-0.7,-0.68,-0.35,Matches
Diego Mariño,es ESP,GK,33.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,37,0.0,0.0,2.0,-2.0,-2.0,-1.19,1.4,2.1,-0.7,-0.68,-0.35,Matches
Marciano Tchami,gw GNB,"FW,MF",19.0,6,43.0,7.0,1.3,0.5,0,0.0,0,6,7.0,6,0.0,0.0,3.0,-3.0,-6.28,-5.51,0.2,1.4,-1.2,-2.5,-2.19,Matches
Paco Sanz,es ESP,DF,18.0,1,24.0,24.0,0.7,0.3,0,0.0,0,1,24.0,7,3.0,2.0,0.0,2.0,7.5,8.4,0.7,0.2,0.4,1.67,2.02,Matches
Rachad Fettal,ma MAR,FW,18.0,1,17.0,17.0,0.5,0.2,0,0.0,0,1,17.0,6,1.0,0.0,0.0,0.0,0.0,0.85,0.9,0.0,0.9,4.52,4.88,Matches
Arvin Appiah,eng ENG,"FW,MF",22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gui Guedes,pt POR,MF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Iribarne,es ESP,GK,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Martin Šviderský,sk SVK,MF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.6,38,3420.0,90.0,100.0,38.0,418,81.0,239,176,22.0,257,0.55,43.0,75.0,-32.0,-0.84,0.0,48.7,61.6,-12.9,-0.34,0.0,0
Opponent Total,0,0,27.1,38,3420.0,90.0,100.0,38.0,418,81.0,235,181,22.0,237,2.13,75.0,43.0,32.0,0.84,0.0,61.6,48.7,12.9,0.34,0.0,0
