Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Luís Maximiano,pt POR,GK,24.0,33.0,833,1266,65.8,22967,17069,144,144,100.0,424,434,97.7,265,681,38.9,0,0.0,0.0,0.0,0,11,0,0,0,Matches
Édgar González,es ESP,"DF,MF",26.0,28.0,1150,1350,85.2,21329,8387,404,445,90.8,629,697,90.2,100,172,58.1,0,0.3,0.3,-0.3,7,51,3,1,72,Matches
Adri Embarba,es ESP,"FW,MF",31.0,27.5,609,928,65.6,9861,3039,339,396,85.6,179,263,68.1,67,173,38.7,2,4.4,3.6,-2.4,52,40,25,16,58,Matches
Lucas Robertone,ar ARG,MF,26.0,26.5,1107,1363,81.2,19270,5863,537,594,90.4,423,498,84.9,122,209,58.4,5,2.5,2.2,2.5,34,115,19,9,128,Matches
Juan Brandáriz,es ESP,DF,24.0,27.0,1044,1208,86.4,18403,6336,425,465,91.4,537,565,95.0,70,143,49.0,1,1.4,0.6,-0.4,4,44,3,1,68,Matches
Dion Lopy,sn SEN,MF,21.0,21.3,745,882,84.5,14551,3507,276,316,87.3,340,384,88.5,110,137,80.3,0,1.2,0.7,-1.2,13,81,8,1,90,Matches
Sergio Arribas,es ESP,"MF,FW",21.0,22.7,588,751,78.3,8318,2305,355,412,86.2,168,196,85.7,32,77,41.6,4,3.7,3.3,0.3,42,51,26,4,81,Matches
Pubill,es ESP,DF,20.0,20.9,686,958,71.6,10815,4008,359,416,86.3,266,361,73.7,42,119,35.3,3,1.5,1.2,1.5,21,39,11,10,36,Matches
Léo Baptistão,br BRA,FW,30.0,20.4,366,568,64.4,5127,1333,217,297,73.1,104,157,66.2,23,49,46.9,0,1.8,1.0,-1.8,19,21,8,2,45,Matches
César Montes,mx MEX,DF,26.0,19.9,750,973,77.1,15594,5775,224,266,84.2,430,487,88.3,86,196,43.9,0,0.2,0.4,-0.2,4,51,7,1,52,Matches
Sergio Akieme,es ESP,DF,25.0,18.6,620,801,77.4,10224,3150,314,346,90.8,247,298,82.9,48,111,43.2,0,2.2,2.1,-2.2,17,30,14,12,28,Matches
Largie Ramazani,be BEL,"FW,MF",22.0,17.3,203,340,59.7,3265,1275,109,150,72.7,64,108,59.3,19,43,44.2,5,5.7,2.4,-0.7,26,26,16,2,42,Matches
Iddrisu Baba,gh GHA,MF,27.0,15.9,543,654,83.0,10011,2718,207,245,84.5,272,308,88.3,52,67,77.6,0,0.6,0.4,-0.6,6,51,3,2,60,Matches
Jonathan Viera,es ESP,MF,33.0,10.1,468,545,85.9,6398,1491,289,315,91.7,137,158,86.7,19,35,54.3,3,2.7,1.3,0.3,27,37,14,1,68,Matches
Álex Centelles,es ESP,DF,25.0,10.9,400,544,73.5,6993,2843,193,214,90.2,162,199,81.4,39,96,40.6,1,1.6,1.0,-0.6,11,35,12,9,31,Matches
Gonzalo Melero,es ESP,"MF,FW",29.0,12.3,381,465,81.9,5720,1633,210,245,85.7,143,164,87.2,17,26,65.4,1,1.2,0.9,-0.2,11,44,7,0,49,Matches
Luis Javier Suárez,co COL,FW,25.0,10.2,150,202,74.3,2505,389,75,91,82.4,59,71,83.1,12,17,70.6,0,0.6,0.5,-0.6,7,14,2,1,15,Matches
