Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Agustín Rossi,ar ARG,GK,28-304,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabrício Bruno,br BRA,DF,28-129,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,2.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Pedro,br BRA,FW,27-000,9,8,709.0,7.9,3.0,3.0,6.0,2.0,1.0,1.0,1.0,0.0,3.5,2.7,0.8,3.6,9.0,15.0,42.0,0.38,0.38,0.76,0.25,0.63,0.45,0.11,0.55,0.35,0.45,Matches
Léo Pereira,br BRA,DF,28-141,8,8,706.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.7,0.8,6.0,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.11,0.02,0.11,Matches
Nicolás De La Cruz,uy URU,MF,27-019,7,6,539.0,6.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.6,1.6,1.7,3.2,11.0,60.0,19.0,0.33,0.33,0.67,0.33,0.67,0.26,0.28,0.54,0.26,0.54,Matches
Ayrton Lucas,br BRA,DF,27-001,6,6,517.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,15.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches
Gerson,br BRA,"FW,MF",27-031,9,5,525.0,5.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,1.1,13.0,38.0,44.0,0.0,0.17,0.17,0.0,0.17,0.11,0.08,0.19,0.11,0.19,Matches
Bruno Henrique,br BRA,FW,33-173,8,5,523.0,5.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.7,1.7,0.2,1.9,23.0,16.0,45.0,0.34,0.0,0.34,0.34,0.34,0.29,0.03,0.32,0.29,0.32,Matches
Guillermo Varela,uy URU,DF,31-088,5,5,414.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,3.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.14,0.01,0.14,Matches
Allan,br BRA,MF,27-109,6,5,385.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,2.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Everton Soares,br BRA,FW,28-090,5,5,236.0,2.6,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,1.2,1.6,10.0,8.0,26.0,0.38,0.76,1.14,0.38,1.14,0.16,0.46,0.62,0.16,0.62,Matches
Luiz Araújo,br BRA,"FW,MF",28-018,9,4,522.0,5.8,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.9,0.9,0.4,1.3,20.0,23.0,44.0,0.52,0.17,0.69,0.52,0.69,0.16,0.06,0.22,0.16,0.22,Matches
Erick Pulgar,cl CHI,MF,30-157,5,4,366.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Giorgian De Arrascaeta,uy URU,MF,30-019,4,4,339.0,3.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.4,1.1,6.0,30.0,28.0,0.27,0.53,0.8,0.27,0.8,0.19,0.12,0.3,0.19,0.3,Matches
Wesley,br BRA,DF,20-288,5,3,306.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2,1.2,4.0,9.0,24.0,0.0,0.29,0.29,0.0,0.29,0.0,0.36,0.36,0.0,0.36,Matches
