Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Agustín Rossi,ar ARG,GK,28-304,9,9,810,9.0,8,0.89,27,19,74.1,5,3,1,2,22.2,2,1,0,1,0.0,Matches
Squad Total,0,0,28.1,9,9,810,9.0,8,0.89,27,19,74.1,5,3,1,2,22.2,2,1,0,1,0.0,0
Opponent Total,0,0,27.9,9,9,810,9.0,16,1.78,56,40,73.2,1,3,5,2,22.2,1,1,0,0,0.0,0
