Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Philipp Köhn,ch SUI,GK,25.0,22.0,32,5,1,6,1,32.0,0.27,1.0,0.05,82,249,32.9,536,91,32.5,32.1,130,57.7,43.5,282,22,7.8,19,0.86,11.3,Matches
Radosław Majecki,pl POL,GK,23.0,12.0,10,0,0,0,1,14.7,0.29,5.7,0.47,39,121,32.2,296,68,31.1,32.0,80,36.3,33.4,160,13,8.1,7,0.58,11.0,Matches
Squad Total,0,0,25.0,34.0,42,5,1,6,2,46.7,0.28,6.7,0.2,121,370,32.7,813,159,32.3,0.0,229,46.7,37.9,442,35,7.9,26,0.76,0.0,0
Opponent Total,0,0,25.7,34.0,68,2,1,5,2,66.3,0.3,0.3,0.01,145,476,30.5,955,147,36.9,34.9,267,46.4,36.5,412,21,5.1,40,1.18,15.2,0
