Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Youssouf Fofana,fr FRA,MF,24.0,30.0,2113,66,357,1329,458,49,2113,67,39,58.2,26,38.8,1614,9082,4247,53,83,8,49,33,1465,86,Matches
Wissam Ben Yedder,fr FRA,FW,32.0,25.7,958,0,33,411,523,154,957,46,17,37.0,27,58.7,757,3916,1391,52,31,23,49,39,747,229,Matches
Aleksandr Golovin,ru RUS,"MF,FW",27.0,23.9,1473,22,161,637,688,49,1473,44,24,54.5,17,38.6,1070,5969,2489,50,47,18,42,23,1001,157,Matches
Takumi Minamino,jp JPN,MF,28.0,23.5,1150,25,116,530,527,110,1150,42,15,35.7,23,54.8,864,5044,1959,48,44,19,60,22,828,198,Matches
Wilfried Singo,ci CIV,DF,22.0,24.3,1754,144,616,961,196,27,1754,41,29,70.7,9,22.0,1289,7409,3456,38,48,3,18,7,1122,31,Matches
Denis Zakaria,ch SUI,"MF,DF",26.0,23.7,1432,96,400,851,205,21,1432,39,29,74.4,9,23.1,1117,5797,2766,27,39,4,30,12,990,23,Matches
Philipp Köhn,ch SUI,GK,25.0,22.0,706,602,704,2,0,0,706,1,1,100.0,0,0.0,493,2730,1432,0,0,0,0,0,303,0,Matches
Guillermo Maripán,cl CHI,DF,29.0,19.6,1274,182,615,635,32,13,1274,1,1,100.0,0,0.0,882,4137,1648,4,1,1,9,1,812,5,Matches
Vanderson,br BRA,DF,22.0,18.2,1247,56,253,614,397,42,1247,38,17,44.7,21,55.3,811,4463,1728,26,32,6,26,13,709,129,Matches
Folarin Balogun,us USA,FW,22.0,18.8,620,5,30,248,345,140,617,41,11,26.8,28,68.3,501,2890,793,35,18,29,80,42,490,199,Matches
Maghnes Akliouche,fr FRA,"MF,FW",21.0,17.9,1055,10,101,457,513,79,1055,52,27,51.9,22,42.3,815,4602,1866,46,45,14,41,40,756,135,Matches
Ismail Jakobs,sn SEN,DF,23.0,16.3,1078,54,230,446,410,46,1078,14,10,71.4,3,21.4,663,3473,1345,44,32,13,29,6,627,133,Matches
Soungoutou Magassa,fr FRA,"DF,MF",19.0,15.0,1177,78,401,719,68,9,1177,16,8,50.0,4,25.0,898,4464,1934,7,13,1,23,8,806,13,Matches
Thilo Kehrer,de GER,DF,26.0,14.7,1120,109,412,635,81,20,1120,4,3,75.0,0,0.0,795,4294,2303,13,11,0,3,2,756,16,Matches
Mohamed Camara,ml MLI,MF,23.0,11.5,888,13,144,593,157,9,887,22,9,40.9,10,45.5,725,3516,1441,14,25,0,15,15,686,22,Matches
Krépin Diatta,sn SEN,"DF,FW",24.0,13.4,947,23,154,478,330,21,947,45,29,64.4,14,31.1,586,3880,1707,48,30,10,24,20,545,95,Matches
Radosław Majecki,pl POL,GK,23.0,12.0,401,348,399,2,0,0,401,0,0,0.0,0,0.0,281,1577,879,0,0,0,0,0,166,0,Matches
Mohammed Salisu,gh GHA,DF,24.0,11.5,905,90,337,540,38,7,905,6,4,66.7,2,33.3,639,3462,1671,7,13,0,5,1,588,6,Matches
Kassoum Ouattara,fr FRA,"DF,FW",18.0,7.1,440,19,94,174,180,21,440,19,8,42.1,9,47.4,255,1823,736,32,17,8,19,11,233,67,Matches
Caio Henrique Oliveira Silva,br BRA,DF,26.0,6.9,528,13,105,231,200,19,528,9,5,55.6,4,44.4,354,1956,828,16,15,7,11,3,329,54,Matches
Eliesse Ben Seghir,ma MAR,"MF,FW",18.0,4.8,291,3,25,128,144,24,291,26,6,23.1,17,65.4,241,1567,682,26,19,6,8,8,237,56,Matches
Chrislain Matsima,fr FRA,DF,21.0,3.3,259,12,73,169,19,2,259,2,0,0.0,1,50.0,201,1136,715,5,7,0,3,1,188,5,Matches
