Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Youssouf Fofana,fr FRA,MF,24.0,30.0,61,39,19,36,6,30,66,45.5,36,35,7,28,37,98,31,1,Matches
Wissam Ben Yedder,fr FRA,FW,32.0,25.7,4,3,1,2,1,1,11,9.1,10,18,0,18,8,12,1,0,Matches
Aleksandr Golovin,ru RUS,"MF,FW",27.0,23.9,42,30,14,22,6,15,42,35.7,27,37,3,34,21,63,14,0,Matches
Takumi Minamino,jp JPN,MF,28.0,23.5,34,17,10,13,11,16,54,29.6,38,29,1,28,11,45,8,0,Matches
Wilfried Singo,ci CIV,DF,22.0,24.3,34,25,18,14,2,17,26,65.4,9,27,14,13,51,85,81,2,Matches
Denis Zakaria,ch SUI,"MF,DF",26.0,23.7,38,27,11,20,7,12,30,40.0,18,39,13,26,47,85,41,0,Matches
Philipp Köhn,ch SUI,GK,25.0,22.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,5,3,Matches
Guillermo Maripán,cl CHI,DF,29.0,19.6,22,8,15,6,1,10,27,37.0,17,26,13,13,30,52,106,4,Matches
Vanderson,br BRA,DF,22.0,18.2,60,41,20,30,10,32,70,45.7,38,29,2,27,35,95,37,1,Matches
Folarin Balogun,us USA,FW,22.0,18.8,12,4,3,8,1,5,13,38.5,8,10,0,10,3,15,4,0,Matches
Maghnes Akliouche,fr FRA,"MF,FW",21.0,17.9,37,23,12,20,5,12,36,33.3,24,21,0,21,9,46,3,0,Matches
Ismail Jakobs,sn SEN,DF,23.0,16.3,57,41,27,21,9,29,47,61.7,18,19,2,17,11,68,40,0,Matches
Soungoutou Magassa,fr FRA,"DF,MF",19.0,15.0,56,26,22,32,2,26,48,54.2,22,21,4,17,21,77,36,2,Matches
Thilo Kehrer,de GER,DF,26.0,14.7,32,22,22,7,3,22,39,56.4,17,18,6,12,30,62,55,0,Matches
Mohamed Camara,ml MLI,MF,23.0,11.5,35,21,10,20,5,15,29,51.7,14,8,2,6,11,46,7,0,Matches
Krépin Diatta,sn SEN,"DF,FW",24.0,13.4,37,20,17,16,4,27,49,55.1,22,17,2,15,16,53,22,0,Matches
Radosław Majecki,pl POL,GK,23.0,12.0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,5,1,Matches
Mohammed Salisu,gh GHA,DF,24.0,11.5,27,12,11,13,3,17,26,65.4,9,21,12,9,22,49,44,0,Matches
Kassoum Ouattara,fr FRA,"DF,FW",18.0,7.1,17,12,8,5,4,9,20,45.0,11,11,0,11,13,30,20,0,Matches
Caio Henrique Oliveira Silva,br BRA,DF,26.0,6.9,13,7,3,7,3,6,9,66.7,3,8,2,6,6,19,9,0,Matches
Eliesse Ben Seghir,ma MAR,"MF,FW",18.0,4.8,9,6,2,5,2,3,7,42.9,4,6,0,6,2,11,2,0,Matches
Chrislain Matsima,fr FRA,DF,21.0,3.3,9,7,5,3,1,2,7,28.6,5,4,1,3,4,13,4,0,Matches
Breel Embolo,ch SUI,FW,26.0,2.0,3,3,0,2,1,1,4,25.0,3,1,0,1,1,4,2,0,Matches
Mamadou Coulibaly,fr FRA,MF,19.0,1.3,7,4,2,3,2,3,8,37.5,5,4,0,4,0,7,0,0,Matches
Edan Diop,fr FRA,"MF,DF",18.0,1.8,10,8,6,3,1,7,9,77.8,2,3,0,3,1,11,5,0,Matches
Eliot Matazo,be BEL,MF,21.0,1.1,3,1,0,3,0,2,4,50.0,2,1,1,0,3,6,0,0,Matches
Myron Boadu,nl NED,FW,22.0,0.9,2,2,0,1,1,1,2,50.0,1,2,0,2,0,2,0,0,Matches
Saïmon Bouabré,fr FRA,MF,17.0,0.5,2,2,0,2,0,1,2,50.0,1,1,0,1,0,2,0,0,Matches
Antonin Cartillier,fr FRA,DF,19.0,0.1,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,Matches
Lucas Michel,fr FRA,FW,19.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.0,34.0,664,412,259,314,91,322,686,46.9,364,418,85,333,394,1058,582,14,0
Opponent Total,0,0,25.7,34.0,580,341,292,214,74,255,556,45.9,301,442,133,309,360,940,725,18,0
