Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Fábio,br BRA,GK,43-264,10.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Marquinhos,br BRA,"FW,DF",21-074,9.3,0,14,5,35.7,1.51,0.54,0.0,0.0,24.1,1,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Martinelli,br BRA,"MF,DF",23-041,8.5,1,4,1,25.0,0.47,0.12,0.25,1.0,11.8,0,0,0,0.5,0.5,0.12,0.5,0.5,Matches
Germán Cano,ar ARG,FW,36-139,7.9,2,25,14,56.0,3.15,1.76,0.08,0.14,15.0,0,0,0,4.2,4.2,0.17,-2.2,-2.2,Matches
Lima,br BRA,MF,28-009,7.5,2,9,3,33.3,1.2,0.4,0.22,0.67,24.0,1,0,0,0.4,0.4,0.05,1.6,1.6,Matches
Ganso,br BRA,MF,34-252,6.7,2,2,2,100.0,0.3,0.3,1.0,1.0,20.5,0,0,0,0.3,0.3,0.16,1.7,1.7,Matches
Jhon Arias,co COL,FW,26-273,7.0,0,14,5,35.7,2.0,0.71,0.0,0.0,17.9,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Marcelo,br BRA,DF,36-039,6.5,1,15,1,6.7,2.3,0.15,0.0,0.0,25.7,0,1,1,1.2,0.4,0.02,-0.2,-0.4,Matches
Manoel,br BRA,DF,34-115,5.5,0,1,1,100.0,0.18,0.18,0.0,0.0,10.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Felipe Melo,br BRA,DF,40-360,3.2,0,1,0,0.0,0.31,0.0,0.0,0.0,14.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Samuel Xavier,br BRA,DF,34-014,4.2,0,3,2,66.7,0.71,0.47,0.0,0.0,27.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Alexsander,br BRA,MF,20-256,3.5,0,5,1,20.0,1.43,0.29,0.0,0.0,22.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Diogo Barbosa,br BRA,DF,31-308,3.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
André,br BRA,"MF,DF",22-340,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Marlon,br BRA,DF,28-287,3.0,0,1,0,0.0,0.33,0.0,0.0,0.0,12.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Keno,br BRA,FW,34-284,2.7,0,4,1,25.0,1.51,0.38,0.0,0.0,20.1,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
John Kennedy,br BRA,FW,22-033,3.7,0,9,3,33.3,2.44,0.81,0.0,0.0,15.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Douglas Costa,br BRA,FW,33-280,2.8,0,3,2,66.7,1.07,0.71,0.0,0.0,30.1,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Antonio Carlos,br BRA,DF,31-105,2.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Renato Augusto,br BRA,"MF,FW",36-133,2.1,1,3,1,33.3,1.43,0.48,0.33,1.0,26.2,0,0,0,0.4,0.4,0.15,0.6,0.6,Matches
Kauã Elias,br BRA,"FW,MF",18-084,1.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Thiago dos Santos,br BRA,DF,34-289,1.2,0,1,0,0.0,0.83,0.0,0.0,0.0,15.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Guga,br BRA,DF,25-296,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Vieira,0,DF,0,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
David Terans,uy URU,"MF,FW",29-314,0.7,0,1,1,100.0,1.34,1.34,0.0,0.0,14.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Lucas Calegari,br BRA,DF,22-114,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Isaac,br BRA,"FW,DF",20-057,0.6,0,2,0,0.0,3.4,0.0,0.0,0.0,22.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Gabriel,br BRA,MF,30-276,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,30.8,10.0,9,117,43,36.8,11.7,4.3,0.07,0.19,20.0,3,1,1,9.8,9.0,0.08,-0.8,-1.0,0
Opponent Total,0,0,27.6,10.0,18,164,61,37.2,16.4,6.1,0.1,0.28,18.7,3,1,1,15.1,14.3,0.09,2.9,2.7,0
