Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Samuel Xavier,br BRA,DF,34-014,5,380.0,76.0,42.2,4.2,5,76.0,1,0,0.0,0,0.8,5.0,7.0,-2.0,-0.47,0.56,3.6,6.5,-3.0,-0.7,-0.3,Matches
Alexsander,br BRA,MF,20-256,6,314.0,52.0,34.9,3.5,3,82.0,1,3,22.0,3,0.33,4.0,6.0,-2.0,-0.57,0.35,4.0,5.1,-1.1,-0.32,0.32,Matches
Diogo Barbosa,br BRA,DF,31-308,6,288.0,48.0,32.0,3.2,3,80.0,1,3,16.0,3,0.29,4.0,10.0,-6.0,-1.87,-1.58,1.8,5.6,-3.7,-1.17,-0.95,Matches
André,br BRA,"MF,DF",22-340,3,270.0,90.0,30.0,3.0,3,90.0,3,0,0.0,0,1.33,5.0,5.0,0.0,0.0,1.14,3.4,4.1,-0.7,-0.23,0.43,Matches
Marlon,br BRA,DF,28-287,3,270.0,90.0,30.0,3.0,3,90.0,3,0,0.0,1,0.33,2.0,4.0,-2.0,-0.67,0.19,3.2,4.9,-1.7,-0.55,-0.04,Matches
Keno,br BRA,FW,34-284,4,239.0,60.0,26.6,2.7,3,75.0,0,1,14.0,0,0.25,3.0,4.0,-1.0,-0.38,0.58,3.1,4.0,-0.9,-0.35,0.24,Matches
John Kennedy,br BRA,FW,22-033,8,332.0,42.0,36.9,3.7,2,90.0,2,6,25.0,0,0.63,1.0,6.0,-5.0,-1.36,-0.88,2.2,5.8,-3.6,-0.98,-0.72,Matches
Douglas Costa,br BRA,FW,33-280,7,252.0,36.0,28.0,2.8,2,68.0,0,5,23.0,2,0.71,2.0,2.0,0.0,0.0,1.11,2.8,3.3,-0.6,-0.2,0.45,Matches
Antonio Carlos,br BRA,DF,31-105,3,225.0,75.0,25.0,2.5,2,90.0,2,1,45.0,6,1.0,2.0,5.0,-3.0,-1.2,-0.53,1.9,5.1,-3.2,-1.29,-1.01,Matches
Renato Augusto,br BRA,"MF,FW",36-133,6,189.0,32.0,21.0,2.1,1,76.0,0,5,23.0,0,0.33,1.0,5.0,-4.0,-1.9,-1.4,1.6,3.4,-1.8,-0.87,-0.43,Matches
Kauã Elias,br BRA,"FW,MF",18-084,6,128.0,21.0,14.2,1.4,1,78.0,0,5,10.0,3,0.33,1.0,2.0,-1.0,-0.7,0.11,0.5,2.0,-1.5,-1.05,-0.61,Matches
Thiago dos Santos,br BRA,DF,34-289,2,108.0,54.0,12.0,1.2,1,45.0,0,1,63.0,2,0.5,1.0,2.0,-1.0,-0.83,-0.04,2.3,1.8,0.5,0.42,1.07,Matches
Guga,br BRA,DF,25-296,2,57.0,29.0,6.3,0.6,1,45.0,0,1,12.0,5,0.25,3.0,7.0,-4.0,-6.32,-5.89,0.3,1.3,-1.0,-1.65,-1.2,Matches
Felipe Vieira,0,DF,0,4,132.0,33.0,14.7,1.5,0,0.0,0,4,33.0,3,0.5,1.0,4.0,-3.0,-2.05,-1.46,1.5,1.7,-0.2,-0.14,0.45,Matches
David Terans,uy URU,"MF,FW",29-314,4,67.0,17.0,7.4,0.7,0,0.0,0,4,17.0,6,0.25,0.0,4.0,-4.0,-5.37,-4.94,0.4,1.6,-1.3,-1.73,-1.3,Matches
Lucas Calegari,br BRA,DF,22-114,1,60.0,60.0,6.7,0.7,0,0.0,0,1,60.0,3,0.0,0.0,2.0,-2.0,-3.0,-2.36,0.3,1.5,-1.2,-1.83,-1.4,Matches
Isaac,br BRA,"FW,DF",20-057,3,53.0,18.0,5.9,0.6,0,0.0,0,3,18.0,5,0.0,0.0,2.0,-2.0,-3.4,-2.76,0.2,1.1,-1.0,-1.65,-1.2,Matches
Gabriel,br BRA,MF,30-276,1,45.0,45.0,5.0,0.5,0,0.0,0,1,45.0,2,0.0,0.0,1.0,-1.0,-2.0,-1.26,0.3,0.7,-0.4,-0.86,-0.35,Matches
Felipe Alves Raymundo,br BRA,GK,36-030,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arthur,br BRA,MF,20-117,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus dos Reis,br BRA,FW,17-079,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vitor Eudes,br BRA,GK,25-243,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Justen,br BRA,DF,20-353,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jan Lucumí González,co COL,FW,20-130,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Monteiro,br BRA,DF,20-127,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,30.8,10,900.0,90.0,100.0,10.0,110,80.0,63,47,23.0,70,0.6,10.0,18.0,-8.0,-0.8,0.0,9.8,15.1,-5.3,-0.53,0.0,0
Opponent Total,0,0,27.6,10,900.0,90.0,100.0,10.0,110,80.0,66,45,21.0,71,2.1,18.0,10.0,8.0,0.8,0.0,15.1,9.8,5.3,0.53,0.0,0
