Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Fábio,br BRA,GK,43-264,10.0,18,1,0,4,0,20.1,0.32,2.1,0.21,14,44,31.8,210,55,19.0,25.4,72,5.6,9.4,147,6,4.1,12,1.2,14.0,Matches
Squad Total,0,0,30.8,10.0,18,1,0,4,0,20.1,0.32,2.1,0.21,14,44,31.8,205,55,17.1,0.0,77,11.7,12.4,147,6,4.1,12,1.2,0.0,0
Opponent Total,0,0,27.6,10.0,10,1,0,1,1,11.3,0.24,2.3,0.23,30,108,27.8,203,30,37.9,34.9,66,47.0,37.8,121,5,4.1,5,0.5,12.4,0
