D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-04-03,19:30,Libertadores,Group stage,Wed,Away,D,1.0,1.0,pe Alianza Lima,0.5,1.1,77.0,19779.0,Felipe Melo,4-2-3-1,Andrés Matonte,Match Report,0
2024-04-09,21:00,Libertadores,Group stage,Tue,Home,W,2.0,1.0,cl Colo-Colo,0.6,1.4,52.0,0.0,Felipe Melo,4-2-3-1,Jesús Valenzuela,Match Report,0
2024-04-13,21:00,Série A,Matchweek 1,Sat,Home,D,2.0,2.0,Red Bull Bragantino,1.8,1.2,69.0,17645.0,Felipe Melo,4-2-3-1,Maguielson Lima Barbosa,Match Report,0
2024-04-16,21:30,Série A,Matchweek 2,Tue,Away,L,1.0,2.0,Bahia,0.4,1.1,60.0,23080.0,Fábio,4-2-3-1,João Vitor Gobi,Match Report,0
2024-04-20,16:00,Série A,Matchweek 3,Sat,Home,W,2.0,1.0,Vasco da Gama,1.3,1.9,57.0,25842.0,Felipe Melo,4-2-3-1,Wilton Pereira Sampaio,Match Report,0
2024-04-25,18:00,Libertadores,Group stage,Thu,Away,D,0.0,0.0,py Cerro Porteño,0.2,0.4,72.0,26365.0,Felipe Melo,4-2-3-1,Esteban Ostojich,Match Report,0
2024-04-28,16:00,Série A,Matchweek 4,Sun,Away,L,0.0,3.0,Corinthians,0.4,1.2,69.0,42119.0,Felipe Melo,4-2-3-1,Ramon Abatti,Match Report,0
2024-05-04,16:00,Série A,Matchweek 5,Sat,Home,D,2.0,2.0,Atlético Mineiro,1.8,1.3,43.0,5168.0,Felipe Melo,4-2-3-1,Raphael Claus,Match Report,0
2024-05-09,20:00,Libertadores,Group stage,Thu,Away,W,1.0,0.0,cl Colo-Colo,0.3,1.0,37.0,41285.0,Felipe Melo,4-2-3-1,Wilmar Roldán,Match Report,0
2024-05-13,20:00,Série A,Matchweek 6,Mon,Away,L,1.0,2.0,São Paulo,0.6,1.8,50.0,39515.0,Fábio,4-2-3-1,Anderson Daronco,Match Report,0
2024-05-16,19:00,Libertadores,Group stage,Thu,Home,W,2.0,1.0,py Cerro Porteño,1.0,0.7,73.0,42232.0,Fábio,4-2-3-1,Darío Herrera,Match Report,0
2024-05-29,21:30,Libertadores,Group stage,Wed,Home,W,3.0,2.0,pe Alianza Lima,1.7,1.3,70.0,38404.0,Felipe Melo,4-2-3-1,Esteban Ostojich,Match Report,0
2024-06-01,18:30,Série A,Matchweek 7,Sat,Home,D,1.0,1.0,Juventude,2.3,1.3,62.0,21037.0,Felipe Melo,4-2-3-1,Matheus Delgado Candançan,Match Report,0
2024-06-11,20:00,Série A,Matchweek 8,Tue,Away,L,0.0,1.0,Botafogo (RJ),0.2,1.7,56.0,0.0,Fábio,4-2-3-1,Flavio Rodrigues de Souza,Match Report,0
2024-06-15,21:00,Série A,Matchweek 9,Sat,Home,L,1.0,2.0,Atl Goianiense,0.7,1.8,56.0,0.0,Felipe Melo,4-2-3-1,Gustavo Ervino Bauermann,Match Report,0
