Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Julian Weigl,de GER,MF,27.0,30.7,1311,1473,89.0,23744,6245,522,568,91.9,629,673,93.5,130,169,76.9,3,2.1,1.4,0.9,24,105,10,1,105,Matches
Nico Elvedi,ch SUI,DF,26.0,27.6,1500,1690,88.8,26281,8034,585,646,90.6,821,874,93.9,72,124,58.1,1,0.1,0.4,0.9,3,74,4,1,109,Matches
Franck Honorat,fr FRA,"DF,FW",26.0,26.1,802,1207,66.4,13080,5175,432,520,83.1,246,365,67.4,84,211,39.8,9,9.3,9.4,-0.3,89,37,56,28,93,Matches
Moritz Nicolas,de GER,GK,25.0,27.0,818,1055,77.5,20660,13537,164,164,100.0,440,450,97.8,212,433,49.0,0,0.0,0.0,0.0,0,5,0,0,0,Matches
Joe Scally,us USA,DF,20.0,24.8,1052,1312,80.2,16405,5910,561,619,90.6,392,477,82.2,67,134,50.0,4,1.4,1.5,2.6,16,38,15,10,75,Matches
Luca Netz,de GER,DF,20.0,24.7,945,1220,77.5,14370,5250,516,586,88.1,335,419,80.0,58,136,42.6,4,3.0,3.1,1.0,37,38,23,8,81,Matches
Rocco Reitz,de GER,MF,21.0,23.7,782,1043,75.0,12375,4208,417,489,85.3,285,368,77.4,54,99,54.5,3,2.4,2.6,0.6,20,80,17,2,110,Matches
Maximilian Wöber,at AUT,DF,25.0,23.0,1224,1485,82.4,22076,8449,500,548,91.2,606,696,87.1,107,196,54.6,3,1.6,1.1,1.4,12,101,12,7,128,Matches
Alassane Pléa,fr FRA,"FW,MF",30.0,21.3,541,774,69.9,8777,2694,282,345,81.7,186,267,69.7,52,87,59.8,4,4.0,4.1,0.0,36,47,38,3,115,Matches
Ko Itakura,jp JPN,"DF,MF",26.0,17.7,798,910,87.7,14351,4876,305,336,90.8,422,454,93.0,60,98,61.2,0,0.2,0.6,-0.2,5,41,3,1,36,Matches
Manu Koné,fr FRA,MF,22.0,17.3,583,688,84.7,8747,2218,330,368,89.7,199,225,88.4,31,44,70.5,0,1.2,0.8,-1.2,24,45,12,0,70,Matches
Jordan Pefok,us USA,FW,27.0,15.8,221,281,78.6,3069,514,123,153,80.4,65,74,87.8,12,16,75.0,3,2.5,1.9,0.5,20,14,4,0,22,Matches
Marvin Friedrich,de GER,DF,27.0,17.4,755,905,83.4,12979,5177,315,334,94.3,390,429,90.9,39,111,35.1,0,0.2,0.1,-0.2,5,29,1,0,34,Matches
Florian Neuhaus,de GER,MF,26.0,13.6,470,567,82.9,7851,2269,240,273,87.9,175,201,87.1,40,60,66.7,2,1.8,2.6,0.2,19,59,14,5,74,Matches
Nathan N'Goumou,fr FRA,"FW,MF",23.0,15.4,329,445,73.9,4312,1007,206,255,80.8,87,115,75.7,16,27,59.3,2,1.7,2.9,0.3,16,9,17,4,47,Matches
Robin Hack,de GER,"FW,MF",24.0,15.0,389,525,74.1,5837,1474,219,256,85.5,115,148,77.7,30,61,49.2,2,2.3,2.0,-0.3,25,25,16,6,46,Matches
Stefan Lainer,at AUT,"DF,MF",30.0,8.3,375,483,77.6,5727,1973,203,232,87.5,151,191,79.1,15,38,39.5,1,0.7,1.1,0.3,8,22,12,4,37,Matches
Tomáš Čvančara,cz CZE,FW,22.0,10.0,137,216,63.4,1668,384,91,133,68.4,36,53,67.9,3,3,100.0,1,0.7,0.8,0.3,7,7,4,2,13,Matches
Jonas Omlin,ch SUI,GK,29.0,7.0,208,276,75.4,5517,3723,38,38,100.0,106,108,98.1,64,130,49.2,1,0.4,0.0,0.6,1,1,0,0,0,Matches
Christoph Kramer,de GER,MF,32.0,2.8,145,183,79.2,1896,667,87,108,80.6,38,43,88.4,7,12,58.3,0,0.1,0.4,-0.1,2,14,1,0,17,Matches
Fabio Chiarodia,it ITA,DF,18.0,1.7,78,87,89.7,1232,439,43,46,93.5,33,35,94.3,2,6,33.3,0,0.1,0.2,-0.1,1,3,1,1,4,Matches
Patrick Herrmann,de GER,"FW,DF",32.0,1.0,29,44,65.9,545,160,16,23,69.6,7,11,63.6,6,7,85.7,0,0.1,0.1,-0.1,3,2,1,0,6,Matches
Grant Ranos,am ARM,"MF,FW",20.0,0.5,20,25,80.0,262,76,9,10,90.0,8,11,72.7,0,1,0.0,0,0.0,0.1,0.0,0,2,0,0,3,Matches
Lukas Ullrich,de GER,"DF,FW",19.0,0.5,10,23,43.5,137,14,7,11,63.6,3,3,100.0,0,6,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Shiō Fukuda,jp JPN,"FW,MF",19.0,0.4,3,6,50.0,34,5,2,2,100.0,1,4,25.0,0,0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Tony Jantschke,de GER,"DF,MF",33.0,0.3,12,12,100.0,208,130,5,5,100.0,7,7,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Yvandro Borges Sanches,lu LUX,"MF,FW",19.0,0.2,7,11,63.6,127,10,4,5,80.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Squad Total,0,0,25.4,34.0,13544,16946,79.9,232267,84618,6222,7073,88.0,5785,6704,86.3,1162,2210,52.6,43,35.5,37.3,7.5,374,801,261,83,1227,0
Opponent Total,0,0,26.7,34.0,16078,19590,82.1,276051,95993,7427,8280,89.7,6901,7868,87.7,1359,2449,55.5,52,39.1,51.3,12.9,436,1306,381,96,1599,0
